feature,importance_MEAN,importance_VAR
BURO_CREDIT_TYPE_Microloan_MEAN,66.0,50.5
TOTALAREA_MODE,65.6,197.79999999999998
PREV_POS_PREV_MONTHS_BALANCE_MAX_MAX,65.4,146.30000000000004
BURO_NEW_BURO_DAYS_CREDIT_UPDATE_DAYS_CREDIT_DIFF_VAR,65.0,520.0
ACTIVE_DAYS_CREDIT_ENDDATE_MEAN,64.2,520.2
POS_NAME_CONTRACT_STATUS_Completed_MEAN,63.4,456.3
ACTIVE_DAYS_CREDIT_UPDATE_MEAN,63.4,828.3000000000001
BURO_DAYS_CREDIT_UPDATE_MAX,63.0,204.0
APPROVED_HOUR_APPR_PROCESS_START_MEAN,62.8,198.7
PREV_INSTAL_PREV_NEW_PAYMENT_PERC_MEAN_MEAN,62.6,294.3
PREV_INSTAL_PREV_AMT_INSTALMENT_MEAN_MEAN,62.4,98.3
ACTIVE_DAYS_CREDIT_VAR,62.4,286.8
PREV_INSTAL_PREV_NEW_PAYMENT_DIFF_VAR_MEAN,62.2,53.2
PREV_CC_PREV_NEW_AMT_BALANCE_CREDIT_LIMIT_ACTUAL_DIFF_MAX_MAX,62.2,119.70000000000005
ACTIVE_DAYS_CREDIT_UPDATE_MIN,61.6,385.3
CLOSED_AMT_CREDIT_SUM_MIN,61.4,204.8
PREV_AMT_CREDIT_MEAN,61.4,602.8
PREV_RATE_DOWN_PAYMENT_MEAN,61.2,714.2
PREV_INSTAL_PREV_NEW_PAYMENT_PERC_MIN_MIN,60.8,80.7
BURO_NEW_BURO_DAYS_CREDIT_DAYS_CREDIT_ENDDATE_DIFF_MEAN,60.4,422.8
BURO_CREDIT_TYPE_Mortgage_MEAN,60.4,47.3
APPROVED_NEW_CREDIT_TO_GOODS_RATIO_MAX,59.6,395.8
PREV_NEW_APP_CREDIT_PERC_MEAN,58.8,315.7
PREV_WEEKDAY_APPR_PROCESS_START_THURSDAY_MEAN,58.8,410.2
PREV_AMT_DOWN_PAYMENT_MEAN,58.4,509.30000000000007
PREV_NAME_YIELD_GROUP_low_action_MEAN,58.4,205.3
PREV_NEW_APP_CREDIT_PERC_MAX,57.2,164.70000000000002
BURO_DAYS_CREDIT_MIN,57.0,329.5
CCNEW_AMT_DRAWINGS_DIFF_W_PAYMENT_CURRENT_MAX,57.0,573.5
APPROVED_AMT_ANNUITY_MAX,57.0,119.5
PREV_AMT_ANNUITY_MAX,56.6,322.8
CLOSED_NEW_BURO_DAYS_CREDIT_UPDATE_DAYS_CREDIT_ENDDATE_DIFF_MEAN,56.4,287.3
PREV_NAME_CLIENT_TYPE_Refreshed_MEAN,56.2,358.20000000000005
PREV_NAME_CLIENT_TYPE_New_MEAN,56.2,56.19999999999999
BURO_AMT_CREDIT_SUM_DEBT_MEAN,55.6,182.8
PREV_NEW_INSTAL_PREV_AMT_INSTALMENT_AND_PAYMENT_SUM_DIFF_MEAN,55.0,303.5
CLOSED_NEW_BURO_DAYS_CREDIT_UPDATE_DAYS_CREDIT_DIFF_MEAN,55.0,262.5
CLOSED_NEW_BURO_DAYS_CREDIT_DAYS_CREDIT_ENDDATE_DIFF_MAX,54.4,941.3
ACTIVE_DAYS_CREDIT_UPDATE_MAX,53.6,231.3
PREV_SELLERPLACE_AREA_MEAN,53.6,443.29999999999995
BURO_MONTHS_BALANCE_SIZE_SUM,52.4,482.3
PREV_NAME_YIELD_GROUP_XNA_MEAN,51.8,187.7
CLOSED_AMT_CREDIT_MAX_OVERDUE_MAX,51.2,552.7
BURO_NEW_BURO_DAYS_CREDIT_UPDATE_DAYS_CREDIT_ENDDATE_DIFF_MAX,51.0,469.0
ACTIVE_DAYS_CREDIT_MEAN,50.4,61.29999999999998
PREV_CODE_REJECT_REASON_SCO_MEAN,50.4,114.3
APPROVED_NEW_CREDIT_TO_ANNUITY_RATIO_MEAN,50.4,200.3
CCNEW_AMT_DRAWINGS_DIFF_W_PAYMENT_CURRENT_MIN,50.2,182.70000000000002
BURO_DAYS_CREDIT_ENDDATE_MEAN,50.2,277.20000000000005
PREV_CHANNEL_TYPE_Credit and cash offices_MEAN,50.2,146.70000000000002
PREV_NEW_CREDIT_TO_ANNUITY_RATIO_MEAN,50.0,281.0
PREV_DAYS_TERMINATION_MIN,49.8,88.7
PREV_NEW_INSTAL_PREV_AMT_INSTALMENT_AND_PAYMENT_SUM_DIFF_MAX,49.8,338.7
ACTIVE_AMT_CREDIT_SUM_DEBT_MEAN,49.4,146.8
APPROVED_NEW_APP_CREDIT_PERC_MEAN,49.4,245.8
ACTIVE_NEW_BURO_AMT_ANNUITY_AMT_CREDIT_SUM_DEBT_RATIO_MIN,49.4,183.3
LANDAREA_AVG,49.2,390.70000000000005
APPROVED_NEW_CREDIT_TO_GOODS_RATIO_MEAN,48.6,334.3
PREV_POS_PREV_SK_DPD_DEF_MAX_MEAN,48.6,142.8
CLOSED_NEW_BURO_DAYS_CREDIT_UPDATE_DAYS_CREDIT_ENDDATE_DIFF_MIN,48.6,717.3
PREV_INSTAL_PREV_NEW_PAYMENT_PERC_MIN_MAX,48.4,208.3
APPROVED_AMT_APPLICATION_MAX,48.0,114.5
ORGANIZATION_TYPE_Self-employed,47.8,36.2
PREV_INSTAL_PREV_NEW_PAYMENT_PERC_VAR_MEAN,47.6,237.3
ACTIVE_NEW_BURO_DAYS_CREDIT_UPDATE_DAYS_CREDIT_DIFF_MAX,47.2,519.2
APPROVED_SELLERPLACE_AREA_MEAN,47.0,117.5
BURO_NEW_BURO_DAYS_CREDIT_DAYS_CREDIT_ENDDATE_DIFF_VAR,46.6,286.3
PREV_SELLERPLACE_AREA_MAX,46.4,164.30000000000004
ACTIVE_NEW_BURO_DAYS_CREDIT_UPDATE_DAYS_CREDIT_DIFF_VAR,46.2,99.7
APPROVED_NEW_CREDIT_TO_ANNUITY_RATIO_MAX,46.0,239.0
BURO_AMT_CREDIT_SUM_DEBT_MAX,45.8,85.20000000000002
PREV_AMT_GOODS_PRICE_MEAN,44.8,120.69999999999999
PREV_NEW_CREDIT_SELLERPLACE_RATE_MEAN,44.8,177.7
PREV_NAME_CONTRACT_STATUS_Canceled_MEAN,44.8,179.7
PREV_AMT_CREDIT_MAX,44.4,73.8
BURO_NEW_BURO_DAYS_CREDIT_DAYS_ENDDATE_FACT_DIFF_MEAN,44.4,114.30000000000001
CLOSED_MONTHS_BALANCE_MIN_MAX,44.4,581.3
CLOSED_DAYS_CREDIT_UPDATE_MIN,44.2,445.20000000000005
PREV_NEW_INSTAL_PREV_AMT_INSTALMENT_AND_PAYMENT_SUM_RATIO_MEAN,44.2,228.20000000000002
PREV_INSTAL_PREV_NEW_PAYMENT_DIFF_MEAN_MIN,44.0,408.5
CLOSED_NEW_BURO_DAYS_CREDIT_UPDATE_DAYS_CREDIT_DIFF_MIN,44.0,164.0
PREV_AMT_APPLICATION_MEAN,43.6,81.29999999999998
APPROVED_CNT_PAYMENT_MEAN,43.6,517.3
PREV_NAME_YIELD_GROUP_middle_MEAN,43.4,302.3
PREV_NEW_CREDIT_SELLERPLACE_RATE_MIN,43.2,133.70000000000002
CLOSED_DAYS_CREDIT_ENDDATE_MEAN,43.2,281.2
PREV_AMT_DOWN_PAYMENT_MAX,42.8,321.2
APPROVED_NEW_CREDIT_SELLERPLACE_RATE_MEAN,42.8,201.2
REG_CITY_NOT_LIVE_CITY,42.8,39.2
PREV_WEEKDAY_APPR_PROCESS_START_FRIDAY_MEAN,42.6,354.8
BURO_NEW_BURO_DAYS_CREDIT_DAYS_CREDIT_ENDDATE_DIFF_MAX,42.6,362.3
FLAG_DOCUMENT_3,42.4,51.3
PREV_HOUR_APPR_PROCESS_START_MAX,42.4,473.3
APPROVED_AMT_APPLICATION_MEAN,42.2,139.2
APPROVED_SELLERPLACE_AREA_MIN,42.0,317.5
PREV_WEEKDAY_APPR_PROCESS_START_SATURDAY_MEAN,42.0,185.0
AMT_REQ_CREDIT_BUREAU_YEAR,41.8,438.7
CLOSED_DAYS_CREDIT_UPDATE_MEAN,41.6,106.8
PREV_INSTAL_PREV_NEW_PAYMENT_PERC_MIN_MEAN,41.4,108.29999999999998
BURO_CREDIT_TYPE_Car loan_MEAN,41.4,34.3
NAME_EDUCATION_TYPE_Higher education,41.4,33.3
PREV_WEEKDAY_APPR_PROCESS_START_MONDAY_MEAN,41.2,176.70000000000002
ORGANIZATION_TYPE_Military,41.0,38.5
ACTIVE_AMT_CREDIT_MAX_OVERDUE_MEAN,40.8,143.2
AMT_REQ_CREDIT_BUREAU_QRT,40.8,51.19999999999999
BASEMENTAREA_AVG,40.8,318.7
CCNEW_AMT_DRAWINGS_RATIO_W_PAYMENT_CURRENT_MAX,40.6,155.3
CLOSED_NEW_BURO_DAYS_CREDIT_DAYS_ENDDATE_FACT_DIFF_MIN,40.6,64.3
BURO_DAYS_CREDIT_UPDATE_MEAN,39.8,117.69999999999999
BURO_AMT_CREDIT_SUM_LIMIT_MEAN,39.0,266.5
BURO_NEW_BURO_DAYS_CREDIT_UPDATE_DAYS_ENDDATE_FACT_DIFF_VAR,39.0,231.0
APARTMENTS_MEDI,38.8,497.2
ORGANIZATION_TYPE_Business Entity Type 3,38.6,32.800000000000004
PREV_INSTAL_PREV_AMT_INSTALMENT_MEAN_MAX,38.6,152.3
BURO_CREDIT_TYPE_Credit card_MEAN,38.4,100.3
YEARS_BUILD_MEDI,38.4,112.3
BURO_AMT_CREDIT_SUM_LIMIT_VAR,38.2,136.2
ORGANIZATION_TYPE_Construction,38.0,5.5
CCCNT_DRAWINGS_CURRENT_MEAN,38.0,88.5
CLOSED_DAYS_CREDIT_MEAN,38.0,126.5
PREV_NEW_DAYS_FIRST_AND_LAST_DUE_DIFF_MAX,37.8,242.7
CLOSED_NEW_BURO_DAYS_CREDIT_UPDATE_DAYS_CREDIT_ENDDATE_DIFF_MAX,37.2,234.20000000000005
PREV_POS_PREV_SK_DPD_DEF_MEAN_MAX,37.0,63.0
APPROVED_AMT_CREDIT_MEAN,36.8,25.699999999999996
CLOSED_NEW_BURO_DAYS_CREDIT_UPDATE_DAYS_ENDDATE_FACT_DIFF_VAR,36.8,302.2
APPROVED_HOUR_APPR_PROCESS_START_MAX,36.2,138.70000000000002
PREV_NAME_CONTRACT_STATUS_Approved_MEAN,36.2,31.200000000000003
BURO_DAYS_CREDIT_SIZE,36.0,129.0
BURO_NEW_BURO_AMT_ANNUITY_AMT_CREDIT_SUM_DEBT_RATIO_MIN,36.0,36.5
PREV_NAME_PAYMENT_TYPE_XNA_MEAN,36.0,200.5
ORGANIZATION_TYPE_Transport: type 3,36.0,57.5
APPROVED_RATE_DOWN_PAYMENT_MEAN,35.8,258.7
PREV_CHANNEL_TYPE_Channel of corporate sales_MEAN,35.6,20.299999999999997
ACTIVE_AMT_CREDIT_SUM_DEBT_MAX,35.6,28.3
PREV_CHANNEL_TYPE_Country-wide_MEAN,35.6,285.3
CCNEW_AMT_RECEIVABLE_RATIO_W_PRINCIPAL_MAX,35.4,305.3
ACTIVE_DAYS_CREDIT_MIN,35.4,112.3
ACTIVE_NEW_BURO_AMT_ANNUITY_AMT_CREDIT_SUM_RATIO_MIN,35.2,23.700000000000003
PREV_CODE_REJECT_REASON_XAP_MEAN,35.0,61.00000000000001
CCNEW_AMT_BALANCE_CREDIT_LIMIT_ACTUAL_RATIO_MEAN,35.0,105.5
CLOSED_AMT_CREDIT_MAX_OVERDUE_MEAN,34.8,103.19999999999999
APPROVED_NEW_APP_CREDIT_PERC_MAX,34.2,45.2
ACTIVE_MONTHS_BALANCE_SIZE_MEAN,33.8,56.699999999999996
BURO_DAYS_CREDIT_UPDATE_MIN,33.6,131.3
CLOSED_NEW_BURO_DAYS_CREDIT_DAYS_CREDIT_ENDDATE_DIFF_MEAN,33.6,166.3
PREV_CHANNEL_TYPE_Contact center_MEAN,33.6,168.8
PREV_NAME_YIELD_GROUP_low_normal_MEAN,33.6,271.3
PREV_RATE_DOWN_PAYMENT_MAX,33.2,55.7
PREV_NAME_CLIENT_TYPE_Repeater_MEAN,33.0,23.500000000000004
ORGANIZATION_TYPE_Industry: type 9,32.8,43.7
POS_NAME_CONTRACT_STATUS_Signed_MEAN,32.6,13.3
APARTMENTS_AVG,32.6,110.3
APPROVED_AMT_DOWN_PAYMENT_MEAN,32.6,121.30000000000001
BURO_NEW_BURO_DAYS_CREDIT_DAYS_ENDDATE_FACT_DIFF_MIN,32.6,185.8
PREV_INSTAL_PREV_DAYS_ENTRY_PAYMENT_MAX_MEAN,32.4,350.79999999999995
PREV_WEEKDAY_APPR_PROCESS_START_TUESDAY_MEAN,32.4,127.3
NEW_DEF/OBS_60,32.4,31.3
CLOSED_MONTHS_BALANCE_SIZE_MEAN,32.2,225.70000000000005
CCNEW_AMT_DRAWINGS_RATIO_W_PAYMENT_CURRENT_MEAN,31.8,327.2
CLOSED_NEW_BURO_DAYS_CREDIT_UPDATE_DAYS_CREDIT_DIFF_MAX,31.8,119.69999999999999
PREV_CODE_REJECT_REASON_HC_MEAN,31.6,60.300000000000004
CLOSED_NEW_BURO_DAYS_CREDIT_DAYS_ENDDATE_FACT_DIFF_VAR,31.6,15.299999999999999
CLOSED_DAYS_CREDIT_MIN,31.4,227.8
PREV_PRODUCT_COMBINATION_Cash X-Sell: high_MEAN,31.4,107.3
CLOSED_NEW_BURO_DAYS_CREDIT_DAYS_ENDDATE_FACT_DIFF_MEAN,31.2,231.2
NAME_INCOME_TYPE_Working,31.2,39.2
COMMONAREA_MEDI,31.0,106.0
BURO_NEW_BURO_DAYS_CREDIT_UPDATE_DAYS_ENDDATE_FACT_DIFF_MEAN,31.0,239.5
OCCUPATION_TYPE_Drivers,31.0,60.5
ACTIVE_MONTHS_BALANCE_SIZE_SUM,31.0,163.5
CLOSED_NEW_BURO_DAYS_CREDIT_UPDATE_DAYS_CREDIT_DIFF_VAR,31.0,57.0
CCCNT_DRAWINGS_ATM_CURRENT_VAR,31.0,102.0
PREV_INSTAL_PREV_DAYS_INSTALMENT_MAX_MEAN,30.8,259.7
PREV_POS_PREV_MONTHS_BALANCE_MAX_MEAN,30.8,76.7
PREV_WEEKDAY_APPR_PROCESS_START_SUNDAY_MEAN,30.8,127.7
POS_NAME_CONTRACT_STATUS_Returned to the store_MEAN,30.6,29.3
PREV_NAME_PRODUCT_TYPE_x-sell_MEAN,30.4,107.3
CCNEW_AMT_BALANCE_CREDIT_LIMIT_ACTUAL_RATIO_MAX,30.2,56.7
PREV_NFLAG_INSURED_ON_APPROVAL_MEAN,30.2,172.7
PREV_WEEKDAY_APPR_PROCESS_START_WEDNESDAY_MEAN,30.2,83.7
PREV_NAME_SELLER_INDUSTRY_Connectivity_MEAN,30.0,54.5
"WALLSMATERIAL_MODE_Stone, brick",29.8,19.7
CCSK_DPD_DEF_MEAN,29.8,87.20000000000002
CLOSED_NEW_BURO_DAYS_CREDIT_DAYS_ENDDATE_FACT_DIFF_MAX,29.4,60.3
BURO_AMT_ANNUITY_MIN,29.2,132.7
PREV_INSTAL_PREV_NEW_PAYMENT_PERC_MEAN_MIN,29.2,52.7
PREV_PRODUCT_COMBINATION_POS industry with interest_MEAN,29.2,9.200000000000001
PREV_CHANNEL_TYPE_AP+ (Cash loan)_MEAN,29.0,42.5
PREV_NAME_GOODS_CATEGORY_Furniture_MEAN,28.8,10.699999999999998
NONLIVINGAREA_AVG,28.6,109.3
PREV_POS_PREV_MONTHS_BALANCE_MIN_MIN,28.6,22.299999999999997
CLOSED_NEW_BURO_AMT_ANNUITY_AMT_CREDIT_SUM_RATIO_MEAN,28.6,272.8
PREV_NAME_PAYMENT_TYPE_Cash through the bank_MEAN,28.2,86.7
ACTIVE_NEW_BURO_AMT_ANNUITY_AMT_CREDIT_SUM_RATIO_MAX,28.0,531.5
APPROVED_RATE_DOWN_PAYMENT_MAX,28.0,20.500000000000004
OCCUPATION_TYPE_Core staff,28.0,18.5
PREV_PRODUCT_COMBINATION_Cash X-Sell: middle_MEAN,28.0,158.5
LIVINGAREA_MEDI,28.0,51.5
BURO_AMT_CREDIT_SUM_DEBT_MIN,27.6,56.300000000000004
PREV_NAME_PORTFOLIO_Cash_MEAN,27.6,62.800000000000004
LIVINGAREA_AVG,27.6,101.29999999999998
APPROVED_AMT_GOODS_PRICE_MAX,27.6,123.30000000000001
BURO_AMT_CREDIT_SUM_DEBT_SUM,27.4,136.29999999999998
ACTIVE_AMT_ANNUITY_MIN,27.2,46.7
CCNEW_AMT_DRAWINGS_RATIO_W_PAYMENT_CURRENT_MIN,27.2,191.70000000000002
CLOSED_NEW_BURO_DAYS_CREDIT_DAYS_CREDIT_ENDDATE_DIFF_VAR,27.2,104.19999999999999
PREV_NAME_PRODUCT_TYPE_XNA_MEAN,27.2,84.7
PREV_CC_PREV_NEW_AMT_BALANCE_CREDIT_LIMIT_ACTUAL_DIFF_MAX_MIN,27.2,21.700000000000003
BURO_NEW_BURO_DAYS_CREDIT_DAYS_CREDIT_ENDDATE_DIFF_MIN,27.2,52.7
PREV_POS_PREV_SK_DPD_DEF_MEAN_MEAN,27.0,101.5
PREV_NEW_INSTAL_PREV_AMT_INSTALMENT_AND_PAYMENT_SUM_RATIO_MIN,26.8,73.20000000000002
ACTIVE_AMT_CREDIT_SUM_LIMIT_MEAN,26.6,68.30000000000001
APPROVED_AMT_GOODS_PRICE_MEAN,26.6,128.3
BURO_NEW_BURO_DAYS_CREDIT_UPDATE_DAYS_ENDDATE_FACT_DIFF_MIN,26.2,210.7
CLOSED_NEW_BURO_DAYS_CREDIT_UPDATE_DAYS_ENDDATE_FACT_DIFF_MAX,26.2,22.7
CCCNT_DRAWINGS_POS_CURRENT_MEAN,26.2,15.700000000000001
PREV_NAME_GOODS_CATEGORY_Sport and Leisure_MEAN,25.8,86.2
PREV_NAME_SELLER_INDUSTRY_Consumer electronics_MEAN,25.6,145.3
CLOSED_NEW_BURO_DAYS_CREDIT_UPDATE_DAYS_ENDDATE_FACT_DIFF_MEAN,25.4,244.8
PREV_NAME_PRODUCT_TYPE_walk-in_MEAN,25.4,140.3
