feature,importance
EXT_SOURCE_2,1301.6
EXT_SOURCE_1,1257.2
EXT_SOURCE_3,1129.8
NEW_CREDIT_TO_ANNUITY_RATIO,996.8
DAYS_BIRTH,820.8
AMT_ANNUITY,722.6
NEW_CREDIT_TO_GOODS_RATIO,708.8
PREV_INSTAL_PREV_NEW_DAYS_PAYMENT_DIFF_MAX_MEAN,528.2
DAYS_EMPLOYED,494.8
DAYS_ID_PUBLISH,455.6
PREV_DAYS_TERMINATION_MAX,390.4
PREV_NEW_POS_PREV_INSTALMENT_SPEED_MEAN,371.0
DAYS_REGISTRATION,353.6
BURO_NEW_BURO_AMT_CREDIT_SUM_DEBT_AMT_CREDIT_SUM_RATIO_MAX,349.2
ACTIVE_NEW_BURO_AMT_CREDIT_SUM_DEBT_AMT_CREDIT_SUM_RATIO_MAX,346.4
REGION_POPULATION_RELATIVE,341.6
ACTIVE_NEW_BURO_AMT_CREDIT_SUM_DEBT_AMT_CREDIT_SUM_RATIO_MEAN,324.6
PREV_NEW_POS_PREV_INSTALMENT_SPEED_MIN,319.6
PREV_NEW_CREDIT_TO_GOODS_RATIO_MEAN,318.4
AMT_GOODS_PRICE,312.8
DAYS_LAST_PHONE_CHANGE,309.8
OWN_CAR_AGE,307.6
CODE_GENDER_M,301.8
AMT_CREDIT,300.4
CLOSED_DAYS_CREDIT_UPDATE_MAX,287.2
NEW_AGE_DAYS_REGISTRATION,285.6
PREV_CNT_PAYMENT_MEAN,277.6
ACTIVE_NEW_BURO_DAYS_CREDIT_UPDATE_DAYS_CREDIT_ENDDATE_DIFF_MAX,276.2
PREV_NAME_CONTRACT_STATUS_Refused_MEAN,271.4
PREV_INSTAL_PREV_DAYS_ENTRY_PAYMENT_MAX_MAX,267.6
PREV_INSTAL_PREV_AMT_PAYMENT_MEAN_MAX,264.4
BURO_NEW_BURO_AMT_CREDIT_SUM_DEBT_AMT_CREDIT_SUM_RATIO_MEAN,260.8
PREV_NEW_CREDIT_TO_GOODS_RATIO_MAX,249.0
PREV_INSTAL_PREV_NEW_DAYS_PAYMENT_DIFF_MEAN_MEAN,247.0
PREV_NEW_DAYS_LAST_DUE_DIFF_MEAN,232.6
CLOSED_DAYS_CREDIT_MAX,227.6
POS_MONTHS_BALANCE_MEAN,227.2
ACTIVE_NEW_BURO_AMT_CREDIT_SUM_DEBT_AMT_CREDIT_SUM_RATIO_MIN,218.0
ACTIVE_DAYS_CREDIT_MAX,216.4
PREV_POS_PREV_MONTHS_BALANCE_SIZE_MEAN,214.2
PREV_INSTAL_PREV_NEW_DAYS_PAYMENT_DIFF_MIN_MIN,212.4
APPROVED_AMT_ANNUITY_MEAN,212.0
PREV_DAYS_DECISION_MEAN,210.0
PREV_DAYS_DECISION_MAX,209.2
ACTIVE_AMT_CREDIT_SUM_MIN,208.4
POS_NAME_CONTRACT_STATUS_Active_MEAN,205.0
ACTIVE_AMT_CREDIT_SUM_SUM,204.8
PREV_HOUR_APPR_PROCESS_START_MEAN,204.6
AMT_INCOME_TOTAL,203.0
PREV_INSTAL_PREV_NEW_DAYS_PAYMENT_DIFF_MAX_MAX,202.0
BURO_NEW_BURO_DAYS_CREDIT_UPDATE_DAYS_CREDIT_ENDDATE_DIFF_VAR,201.6
PREV_NEW_CREDIT_SELLERPLACE_RATE_MAX,194.4
CLOSED_AMT_CREDIT_SUM_MEAN,194.0
PREV_NAME_YIELD_GROUP_high_MEAN,191.8
BURO_AMT_CREDIT_SUM_MIN,191.4
APPROVED_DAYS_DECISION_MAX,190.4
PREV_INSTAL_PREV_DAYS_INSTALMENT_MAX_MAX,189.8
APPROVED_AMT_DOWN_PAYMENT_MAX,189.2
BURO_AMT_CREDIT_MAX_OVERDUE_MAX,188.2
CCNEW_AMT_DRAWINGS_DIFF_W_PAYMENT_CURRENT_MEAN,187.8
PREV_DAYS_TERMINATION_MEAN,187.4
BURO_NEW_BURO_DAYS_CREDIT_UPDATE_DAYS_CREDIT_DIFF_MIN,187.4
PREV_INSTAL_PREV_AMT_PAYMENT_MEAN_MEAN,187.4
BURO_DAYS_CREDIT_MAX,186.4
PREV_NAME_TYPE_SUITE_Unaccompanied_MEAN,182.6
ACTIVE_NEW_BURO_DAYS_CREDIT_UPDATE_DAYS_CREDIT_DIFF_MEAN,181.4
BURO_NEW_BURO_DAYS_CREDIT_UPDATE_DAYS_CREDIT_DIFF_MEAN,181.0
NEW_INC_PER_CHLD,177.4
BURO_AMT_CREDIT_MAX_OVERDUE_MEAN,177.2
ACTIVE_AMT_CREDIT_SUM_MAX,177.2
PREV_NEW_DAYS_FIRST_AND_LAST_DUE_DIFF_MEAN,176.0
PREV_AMT_ANNUITY_MEAN,175.8
BURO_AMT_CREDIT_SUM_MEAN,174.4
ACTIVE_NEW_BURO_DAYS_CREDIT_UPDATE_DAYS_CREDIT_DIFF_MIN,172.8
APPROVED_NEW_CREDIT_SELLERPLACE_RATE_MAX,169.4
PREV_INSTAL_PREV_NEW_DAYS_PAYMENT_DIFF_MIN_MAX,169.2
BURO_DAYS_CREDIT_MEAN,168.8
APPROVED_NEW_CREDIT_TO_GOODS_RATIO_MAX,168.6
APPROVED_NEW_CREDIT_TO_GOODS_RATIO_MEAN,168.0
CLOSED_AMT_CREDIT_SUM_SUM,168.0
PREV_AMT_DOWN_PAYMENT_MEAN,167.6
BURO_AMT_CREDIT_SUM_SUM,166.2
ACTIVE_AMT_CREDIT_SUM_MEAN,165.4
PREV_INSTAL_PREV_NEW_PAYMENT_DIFF_MEAN_MEAN,165.0
PREV_INSTAL_PREV_NEW_PAYMENT_PERC_MIN_MEAN,164.0
PREV_POS_PREV_MONTHS_BALANCE_SIZE_MAX,163.8
ACTIVE_NEW_BURO_DAYS_CREDIT_UPDATE_DAYS_CREDIT_ENDDATE_DIFF_MIN,163.8
BURO_NEW_BURO_DAYS_CREDIT_UPDATE_DAYS_CREDIT_ENDDATE_DIFF_MIN,163.4
ACTIVE_NEW_BURO_DAYS_CREDIT_UPDATE_DAYS_CREDIT_ENDDATE_DIFF_MEAN,162.0
BURO_NEW_BURO_DAYS_CREDIT_UPDATE_DAYS_CREDIT_DIFF_VAR,161.2
BURO_AMT_CREDIT_SUM_MAX,159.8
APPROVED_HOUR_APPR_PROCESS_START_MEAN,159.0
