feature,importance
CLOSED_AMT_CREDIT_SUM_MIN,165.4
BURO_AMT_CREDIT_SUM_SUM,162.6
APPROVED_AMT_CREDIT_MAX,162.6
APPROVED_NEW_CREDIT_TO_GOODS_RATIO_MAX,160.8
ACTIVE_AMT_CREDIT_SUM_MEAN,160.4
ACTIVE_NEW_BURO_DAYS_CREDIT_UPDATE_DAYS_CREDIT_ENDDATE_DIFF_MIN,160.0
PREV_AMT_DOWN_PAYMENT_MAX,159.0
ACTIVE_DAYS_CREDIT_UPDATE_MEAN,157.8
PREV_SELLERPLACE_AREA_MEAN,157.8
PREV_RATE_DOWN_PAYMENT_MEAN,156.4
PREV_INSTAL_PREV_NEW_PAYMENT_DIFF_MEAN_MEAN,155.8
PREV_NAME_YIELD_GROUP_middle_MEAN,155.4
PREV_NEW_DAYS_LAST_DUE_DIFF_MIN,155.4
ACTIVE_AMT_CREDIT_SUM_DEBT_MIN,155.2
APPROVED_AMT_ANNUITY_MAX,154.4
CLOSED_AMT_CREDIT_SUM_MAX,153.6
NEW_DEF/OBS_30,153.2
APPROVED_NEW_CREDIT_TO_GOODS_RATIO_MEAN,152.6
ACTIVE_DAYS_CREDIT_UPDATE_MAX,151.4
BURO_NEW_BURO_DAYS_CREDIT_UPDATE_DAYS_CREDIT_ENDDATE_DIFF_MEAN,151.0
HOUR_APPR_PROCESS_START,150.8
PREV_AMT_DOWN_PAYMENT_MEAN,150.4
BURO_AMT_CREDIT_SUM_MAX,150.4
CLOSED_NEW_BURO_DAYS_CREDIT_UPDATE_DAYS_CREDIT_ENDDATE_DIFF_MEAN,149.6
ACTIVE_NEW_BURO_DAYS_CREDIT_UPDATE_DAYS_CREDIT_ENDDATE_DIFF_VAR,148.6
TOTALAREA_MODE,148.2
PREV_INSTAL_PREV_NEW_PAYMENT_PERC_MEAN_MEAN,147.4
APPROVED_SELLERPLACE_AREA_MAX,146.0
APPROVED_SELLERPLACE_AREA_MEAN,146.0
BURO_DAYS_CREDIT_UPDATE_MAX,145.6
PREV_POS_PREV_MONTHS_BALANCE_MAX_MAX,145.4
PREV_POS_PREV_MONTHS_BALANCE_MIN_MAX,142.8
ACTIVE_DAYS_CREDIT_VAR,142.8
BURO_NEW_BURO_DAYS_CREDIT_DAYS_ENDDATE_FACT_DIFF_MAX,142.8
ACTIVE_DAYS_CREDIT_ENDDATE_MEAN,142.6
APPROVED_DAYS_DECISION_MEAN,141.8
ACTIVE_DAYS_CREDIT_UPDATE_MIN,139.8
APPROVED_NEW_CREDIT_SELLERPLACE_RATE_MIN,139.2
PREV_NAME_CLIENT_TYPE_New_MEAN,139.0
PREV_NEW_CREDIT_TO_ANNUITY_RATIO_MEAN,138.6
CCCNT_DRAWINGS_CURRENT_VAR,138.2
NAME_FAMILY_STATUS_Married,138.2
BURO_AMT_CREDIT_SUM_DEBT_MEAN,135.2
PREV_WEEKDAY_APPR_PROCESS_START_THURSDAY_MEAN,133.8
PREV_NEW_APP_CREDIT_PERC_MEAN,133.4
BURO_DAYS_CREDIT_ENDDATE_MEAN,133.0
PREV_NAME_CONTRACT_STATUS_Approved_MEAN,132.8
PREV_DAYS_DECISION_MIN,132.6
PREV_NEW_CREDIT_TO_ANNUITY_RATIO_MAX,132.2
BURO_CREDIT_TYPE_Consumer credit_MEAN,130.6
CLOSED_NEW_BURO_DAYS_CREDIT_UPDATE_DAYS_CREDIT_ENDDATE_DIFF_VAR,130.4
APPROVED_CNT_PAYMENT_MEAN,129.6
LANDAREA_AVG,129.6
PREV_CODE_REJECT_REASON_XAP_MEAN,128.8
APPROVED_DAYS_DECISION_MIN,128.2
PREV_NEW_CREDIT_SELLERPLACE_RATE_MEAN,128.2
ACTIVE_AMT_CREDIT_MAX_OVERDUE_MAX,128.2
PREV_INSTAL_PREV_AMT_INSTALMENT_MEAN_MEAN,128.0
APPROVED_NEW_APP_CREDIT_PERC_MEAN,127.4
CLOSED_NEW_BURO_DAYS_CREDIT_UPDATE_DAYS_CREDIT_DIFF_MIN,126.6
ACTIVE_AMT_CREDIT_SUM_DEBT_SUM,126.2
ACTIVE_DAYS_CREDIT_MEAN,123.4
ACTIVE_AMT_CREDIT_SUM_DEBT_MEAN,123.2
PREV_INSTAL_PREV_NEW_PAYMENT_DIFF_VAR_MEAN,122.6
PREV_DAYS_TERMINATION_MIN,122.4
PREV_AMT_ANNUITY_MAX,122.2
PREV_POS_PREV_CNT_INSTALMENT_FUTURE_MAX_MAX,122.2
REGION_RATING_CLIENT_W_CITY,121.4
APPROVED_RATE_DOWN_PAYMENT_MEAN,121.2
PREV_WEEKDAY_APPR_PROCESS_START_FRIDAY_MEAN,120.8
PREV_INSTAL_PREV_NEW_PAYMENT_PERC_MIN_MIN,120.6
PREV_NEW_APP_CREDIT_PERC_MAX,120.2
APPROVED_NEW_CREDIT_TO_ANNUITY_RATIO_MEAN,119.4
APPROVED_NEW_CREDIT_SELLERPLACE_RATE_MEAN,119.2
PREV_SELLERPLACE_AREA_MAX,118.8
BURO_DAYS_CREDIT_MIN,118.4
ACTIVE_NEW_BURO_DAYS_CREDIT_UPDATE_DAYS_CREDIT_DIFF_VAR,117.2
CLOSED_NEW_BURO_DAYS_CREDIT_UPDATE_DAYS_CREDIT_DIFF_MEAN,117.2
BURO_NEW_BURO_DAYS_CREDIT_UPDATE_DAYS_CREDIT_DIFF_MAX,117.0
PREV_INSTAL_PREV_NEW_PAYMENT_PERC_VAR_MEAN,116.6
PREV_AMT_CREDIT_MEAN,116.4
CLOSED_DAYS_CREDIT_UPDATE_MIN,116.2
PREV_CHANNEL_TYPE_Country-wide_MEAN,115.8
CLOSED_DAYS_CREDIT_ENDDATE_MEAN,115.8
PREV_NEW_INSTAL_PREV_AMT_INSTALMENT_AND_PAYMENT_SUM_DIFF_MEAN,115.8
APPROVED_NEW_CREDIT_TO_ANNUITY_RATIO_MAX,115.4
PREV_WEEKDAY_APPR_PROCESS_START_MONDAY_MEAN,114.8
BURO_NEW_BURO_DAYS_CREDIT_UPDATE_DAYS_CREDIT_ENDDATE_DIFF_MAX,114.4
PREV_NAME_YIELD_GROUP_low_normal_MEAN,113.4
NAME_EDUCATION_TYPE_Higher education,113.0
ACTIVE_NEW_BURO_DAYS_CREDIT_UPDATE_DAYS_CREDIT_DIFF_MAX,112.2
FLAG_WORK_PHONE,112.2
BASEMENTAREA_AVG,112.0
BURO_DAYS_CREDIT_UPDATE_MEAN,111.8
CLOSED_DAYS_CREDIT_UPDATE_MEAN,111.8
APPROVED_AMT_DOWN_PAYMENT_MEAN,111.4
CLOSED_NEW_BURO_DAYS_CREDIT_UPDATE_DAYS_CREDIT_ENDDATE_DIFF_MIN,109.0
CCNEW_AMT_BALANCE_CREDIT_LIMIT_ACTUAL_RATIO_MEAN,108.2
PREV_NEW_INSTAL_PREV_AMT_INSTALMENT_AND_PAYMENT_SUM_RATIO_MEAN,108.2
PREV_RATE_DOWN_PAYMENT_MAX,108.0
PREV_INSTAL_PREV_AMT_INSTALMENT_MEAN_MAX,107.8
ACTIVE_DAYS_CREDIT_SIZE,107.4
BURO_NEW_BURO_DAYS_CREDIT_DAYS_CREDIT_ENDDATE_DIFF_MAX,106.8
APPROVED_AMT_APPLICATION_MAX,106.8
PREV_AMT_APPLICATION_MEAN,106.0
PREV_NAME_SELLER_INDUSTRY_Connectivity_MEAN,105.2
BURO_CREDIT_TYPE_Credit card_MEAN,104.0
BURO_NEW_BURO_DAYS_CREDIT_DAYS_ENDDATE_FACT_DIFF_MEAN,103.6
APPROVED_RATE_DOWN_PAYMENT_MAX,102.8
PREV_WEEKDAY_APPR_PROCESS_START_SATURDAY_MEAN,102.2
APPROVED_HOUR_APPR_PROCESS_START_MAX,101.6
PREV_NEW_INSTAL_PREV_AMT_INSTALMENT_AND_PAYMENT_SUM_DIFF_SUM,101.4
NEW_NUM_DOCS,100.8
PREV_POS_PREV_MONTHS_BALANCE_MIN_MIN,100.6
CLOSED_NEW_BURO_DAYS_CREDIT_UPDATE_DAYS_CREDIT_ENDDATE_DIFF_MAX,100.2
PREV_HOUR_APPR_PROCESS_START_MAX,100.0
BURO_NEW_BURO_DAYS_CREDIT_DAYS_CREDIT_ENDDATE_DIFF_MEAN,99.6
CLOSED_NEW_BURO_DAYS_CREDIT_UPDATE_DAYS_CREDIT_DIFF_VAR,99.6
PREV_CHANNEL_TYPE_Credit and cash offices_MEAN,99.2
PREV_PRODUCT_COMBINATION_Cash X-Sell: low_MEAN,99.0
CLOSED_NEW_BURO_DAYS_CREDIT_DAYS_ENDDATE_FACT_DIFF_VAR,98.8
NAME_INCOME_TYPE_Working,98.8
ACTIVE_AMT_CREDIT_SUM_DEBT_MAX,98.6
PREV_NAME_SELLER_INDUSTRY_Consumer electronics_MEAN,98.6
APPROVED_NEW_APP_CREDIT_PERC_MAX,98.6
PREV_NAME_PAYMENT_TYPE_XNA_MEAN,98.6
BURO_DAYS_CREDIT_UPDATE_MIN,98.4
BURO_AMT_CREDIT_SUM_DEBT_MAX,98.4
PREV_NEW_INSTAL_PREV_AMT_INSTALMENT_AND_PAYMENT_SUM_DIFF_MAX,97.8
PREV_NEW_CREDIT_SELLERPLACE_RATE_MIN,97.6
CCCNT_DRAWINGS_ATM_CURRENT_VAR,97.4
PREV_WEEKDAY_APPR_PROCESS_START_WEDNESDAY_MEAN,97.4
PREV_NAME_PRODUCT_TYPE_walk-in_MEAN,97.2
PREV_NAME_YIELD_GROUP_XNA_MEAN,96.4
PREV_NAME_CLIENT_TYPE_Repeater_MEAN,96.4
CLOSED_DAYS_CREDIT_MEAN,96.0
PREV_WEEKDAY_APPR_PROCESS_START_TUESDAY_MEAN,95.6
PREV_AMT_GOODS_PRICE_MEAN,94.8
ACTIVE_DAYS_CREDIT_MIN,94.8
PREV_PRODUCT_COMBINATION_POS household with interest_MEAN,93.6
PREV_CODE_REJECT_REASON_HC_MEAN,91.0
BURO_CREDIT_TYPE_Microloan_MEAN,90.4
CLOSED_NEW_BURO_DAYS_CREDIT_DAYS_CREDIT_ENDDATE_DIFF_MAX,90.4
CLOSED_NEW_BURO_DAYS_CREDIT_UPDATE_DAYS_ENDDATE_FACT_DIFF_VAR,90.0
CLOSED_AMT_CREDIT_MAX_OVERDUE_MAX,89.4
CCCNT_DRAWINGS_CURRENT_MEAN,89.2
CLOSED_DAYS_CREDIT_MIN,89.0
PREV_NAME_TYPE_SUITE_Family_MEAN,89.0
CLOSED_NEW_BURO_DAYS_CREDIT_DAYS_ENDDATE_FACT_DIFF_MEAN,88.6
BURO_NEW_BURO_DAYS_CREDIT_DAYS_CREDIT_ENDDATE_DIFF_VAR,88.4
ACTIVE_AMT_CREDIT_MAX_OVERDUE_MEAN,88.4
PREV_POS_PREV_SK_DPD_DEF_MAX_MEAN,88.0
APARTMENTS_AVG,88.0
APPROVED_AMT_GOODS_PRICE_MEAN,87.8
PREV_CC_PREV_NEW_AMT_BALANCE_CREDIT_LIMIT_ACTUAL_DIFF_MAX_MAX,87.6
PREV_NAME_YIELD_GROUP_low_action_MEAN,87.6
APPROVED_SELLERPLACE_AREA_MIN,87.2
CLOSED_NEW_BURO_DAYS_CREDIT_UPDATE_DAYS_CREDIT_DIFF_MAX,87.0
PREV_NAME_PAYMENT_TYPE_Cash through the bank_MEAN,86.6
APPROVED_AMT_CREDIT_MEAN,86.2
PREV_AMT_CREDIT_MAX,85.6
FLAG_DOCUMENT_3,84.8
BURO_NEW_BURO_DAYS_CREDIT_UPDATE_DAYS_ENDDATE_FACT_DIFF_VAR,84.4
PREV_INSTAL_PREV_NEW_PAYMENT_PERC_MIN_MAX,84.4
APARTMENTS_MEDI,83.2
PREV_NAME_PRODUCT_TYPE_x-sell_MEAN,83.2
NAME_EDUCATION_TYPE_Secondary / secondary special,82.6
PREV_POS_PREV_MONTHS_BALANCE_MAX_MEAN,82.2
APPROVED_AMT_APPLICATION_MEAN,80.6
LIVINGAREA_AVG,80.4
CLOSED_NEW_BURO_DAYS_CREDIT_DAYS_ENDDATE_FACT_DIFF_MAX,80.0
CLOSED_NEW_BURO_DAYS_CREDIT_DAYS_CREDIT_ENDDATE_DIFF_MEAN,79.6
BURO_NEW_BURO_DAYS_CREDIT_DAYS_ENDDATE_FACT_DIFF_MIN,79.4
PREV_NFLAG_INSURED_ON_APPROVAL_MEAN,79.4
CLOSED_NEW_BURO_DAYS_CREDIT_DAYS_ENDDATE_FACT_DIFF_MIN,78.8
BURO_NEW_BURO_DAYS_CREDIT_DAYS_ENDDATE_FACT_DIFF_VAR,78.6
NEW_DEF/OBS_60,78.4
BURO_AMT_CREDIT_SUM_LIMIT_VAR,77.6
PREV_NEW_INSTAL_PREV_AMT_INSTALMENT_AND_PAYMENT_SUM_RATIO_MIN,76.8
PREV_NAME_CLIENT_TYPE_Refreshed_MEAN,76.8
CLOSED_NEW_BURO_DAYS_CREDIT_DAYS_CREDIT_ENDDATE_DIFF_VAR,75.4
BURO_NEW_BURO_DAYS_CREDIT_UPDATE_DAYS_ENDDATE_FACT_DIFF_MEAN,75.4
PREV_NAME_GOODS_CATEGORY_Mobile_MEAN,75.2
APPROVED_AMT_GOODS_PRICE_MAX,74.6
BURO_AMT_CREDIT_SUM_DEBT_SUM,74.6
LIVINGAREA_MEDI,74.4
CLOSED_AMT_CREDIT_MAX_OVERDUE_MEAN,74.0
PREV_CHANNEL_TYPE_Stone_MEAN,74.0
CCNEW_AMT_DRAWINGS_DIFF_W_PAYMENT_CURRENT_MIN,72.8
PREV_NAME_PRODUCT_TYPE_XNA_MEAN,72.6
REG_CITY_NOT_LIVE_CITY,72.6
PREV_NEW_DAYS_FIRST_AND_LAST_DUE_DIFF_MAX,72.6
BURO_CREDIT_TYPE_Mortgage_MEAN,72.4
CLOSED_NEW_BURO_DAYS_CREDIT_UPDATE_DAYS_ENDDATE_FACT_DIFF_MEAN,71.8
PREV_PRODUCT_COMBINATION_Cash Street: low_MEAN,70.4
PREV_INSTAL_PREV_NEW_PAYMENT_PERC_MEAN_MIN,69.6
PREV_POS_PREV_SK_DPD_DEF_MEAN_MAX,69.4
NONLIVINGAREA_AVG,69.0
PREV_POS_PREV_CNT_INSTALMENT_NUNIQUE_MEAN,68.6
CLOSED_MONTHS_BALANCE_MIN_MAX,68.4
ORGANIZATION_TYPE_Self-employed,68.2
AMT_REQ_CREDIT_BUREAU_YEAR,68.0
CCNEW_AMT_BALANCE_CREDIT_LIMIT_ACTUAL_RATIO_MAX,67.8
PREV_CC_PREV_NEW_AMT_BALANCE_CREDIT_LIMIT_ACTUAL_DIFF_MAX_MIN,67.4
BURO_NEW_BURO_DAYS_CREDIT_DAYS_CREDIT_ENDDATE_DIFF_MIN,66.8
YEARS_BUILD_MEDI,66.0
PREV_INSTAL_PREV_NEW_PAYMENT_DIFF_MEAN_MIN,64.6
PREV_WEEKDAY_APPR_PROCESS_START_SUNDAY_MEAN,64.4
PREV_NAME_PORTFOLIO_Cash_MEAN,64.2
BURO_NEW_BURO_DAYS_CREDIT_UPDATE_DAYS_ENDDATE_FACT_DIFF_MAX,64.0
PREV_AMT_APPLICATION_MAX,64.0
BURO_CREDIT_ACTIVE_Closed_MEAN,64.0
PREV_NAME_CONTRACT_STATUS_Canceled_MEAN,63.4
PREV_NEW_APPROVED_RATIO,63.2
BURO_MONTHS_BALANCE_SIZE_SUM,63.0
PREV_INSTAL_PREV_DAYS_ENTRY_PAYMENT_MAX_MEAN,62.4
PREV_PRODUCT_COMBINATION_Cash X-Sell: high_MEAN,62.2
PREV_NAME_PORTFOLIO_XNA_MEAN,62.2
PREV_NAME_CASH_LOAN_PURPOSE_XNA_MEAN,62.0
CCNEW_AMT_DRAWINGS_DIFF_W_PAYMENT_CURRENT_MAX,61.2
ENTRANCES_AVG,61.0
CLOSED_NEW_BURO_DAYS_CREDIT_UPDATE_DAYS_ENDDATE_FACT_DIFF_MAX,60.2
BURO_DAYS_ENDDATE_FACT_MEAN,60.0
POS_NAME_CONTRACT_STATUS_Signed_MEAN,59.6
PREV_POS_PREV_SK_DPD_DEF_MEAN_MEAN,59.4
BURO_CREDIT_ACTIVE_Active_MEAN,59.4
ACTIVE_NEW_BURO_AMT_ANNUITY_AMT_CREDIT_SUM_DEBT_RATIO_MIN,59.4
PREV_PRODUCT_COMBINATION_POS mobile with interest_MEAN,58.6
PREV_CHANNEL_TYPE_Contact center_MEAN,58.2
PREV_NEW_CC_PREV_AMT_BALANCE_PAYMENT_TOTAL_CURRENT_RATIO_MAX,58.0
CLOSED_NEW_BURO_DAYS_CREDIT_DAYS_CREDIT_ENDDATE_DIFF_MIN,58.0
PREV_NAME_GOODS_CATEGORY_Audio/Video_MEAN,57.6
NONLIVINGAREA_MEDI,57.4
BURO_DAYS_CREDIT_SIZE,57.0
ACTIVE_AMT_CREDIT_SUM_LIMIT_VAR,57.0
YEARS_BUILD_AVG,56.4
AMT_REQ_CREDIT_BUREAU_QRT,56.0
PREV_INSTAL_PREV_DAYS_INSTALMENT_MAX_MEAN,56.0
PREV_PRODUCT_COMBINATION_Cash_MEAN,55.4
ACTIVE_AMT_CREDIT_SUM_LIMIT_MEAN,55.0
CLOSED_DAYS_ENDDATE_FACT_MEAN,54.8
CCNEW_AMT_DRAWINGS_RATIO_W_PAYMENT_CURRENT_MAX,54.8
ACTIVE_MONTHS_BALANCE_SIZE_SUM,54.6
COMMONAREA_MEDI,54.2
ACTIVE_MONTHS_BALANCE_SIZE_MEAN,53.4
PREV_PRODUCT_COMBINATION_POS industry with interest_MEAN,53.0
PREV_NEW_APPROVED_CNT,52.6
ORGANIZATION_TYPE_Business Entity Type 3,52.4
PREV_PRODUCT_COMBINATION_Cash X-Sell: middle_MEAN,52.2
PREV_NAME_GOODS_CATEGORY_Consumer Electronics_MEAN,52.0
PREV_SELLERPLACE_AREA_MIN,51.4
PREV_NAME_CONTRACT_TYPE_Cash loans_MEAN,51.2
CCNEW_AMT_DRAWINGS_RATIO_W_PAYMENT_CURRENT_MEAN,50.8
BURO_NEW_BURO_AMT_ANNUITY_AMT_CREDIT_SUM_DEBT_RATIO_MIN,50.6
OBS_60_CNT_SOCIAL_CIRCLE,49.8
BURO_NEW_BURO_DAYS_CREDIT_UPDATE_DAYS_ENDDATE_FACT_DIFF_MIN,49.0
CCNEW_AMT_RECEIVABLE_RATIO_W_PRINCIPAL_MAX,49.0
PREV_NAME_GOODS_CATEGORY_Computers_MEAN,49.0
PREV_NEW_CC_PREV_AMT_BALANCE_PAYMENT_TOTAL_CURRENT_RATIO_MIN,48.8
LIVINGAPARTMENTS_AVG,48.4
PREV_NAME_SELLER_INDUSTRY_XNA_MEAN,48.0
BURO_MONTHS_BALANCE_SIZE_MEAN,48.0
PREV_NAME_PORTFOLIO_POS_MEAN,48.0
CLOSED_MONTHS_BALANCE_SIZE_MEAN,47.8
PREV_CODE_REJECT_REASON_SCO_MEAN,47.8
BURO_AMT_CREDIT_SUM_LIMIT_MEAN,47.8
COMMONAREA_AVG,46.8
POS_SK_DPD_DEF_MEAN,46.8
PREV_INSTAL_PREV_DAYS_INSTALMENT_MAX_MIN,46.6
OBS_30_CNT_SOCIAL_CIRCLE,46.6
OCCUPATION_TYPE_Drivers,46.6
PREV_INSTAL_PREV_DAYS_ENTRY_PAYMENT_MAX_MIN,46.2
BURO_MONTHS_BALANCE_SIZE_MAX,46.2
CLOSED_MONTHS_BALANCE_SIZE_SUM,46.0
FLOORSMAX_AVG,45.4
BURO_MONTHS_BALANCE_MAX_MIN,45.2
PREV_PRODUCT_COMBINATION_Cash Street: high_MEAN,45.0
CCCNT_DRAWINGS_CURRENT_MAX,44.6
PREV_NEW_CC_PREV_AMT_BALANCE_PAYMENT_TOTAL_CURRENT_RATIO_MEAN,44.4
PREV_CODE_REJECT_REASON_LIMIT_MEAN,44.4
PREV_PRODUCT_COMBINATION_Card X-Sell_MEAN,44.0
PREV_CHANNEL_TYPE_AP+ (Cash loan)_MEAN,42.8
PREV_NEW_CNT,42.4
BURO_CREDIT_TYPE_Car loan_MEAN,42.2
PREV_NEW_DAYS_LAST_DUE_DIFF_MAX,42.0
CLOSED_MONTHS_BALANCE_SIZE_MAX,42.0
PREV_NEW_DAYS_FIRST_AND_LAST_DUE_DIFF_MIN,42.0
OCCUPATION_TYPE_Laborers,41.8
ENTRANCES_MEDI,41.0
PREV_NAME_PORTFOLIO_Cards_MEAN,40.4
BURO_NEW_BURO_AMT_CREDIT_SUM_DEBT_AMT_CREDIT_SUM_LIMIT_RATIO_MIN,40.2
ACTIVE_NEW_BURO_AMT_CREDIT_SUM_AMT_CREDIT_SUM_LIMIT_RATIO_MIN,40.2
PREV_CC_PREV_NEW_AMT_BALANCE_CREDIT_LIMIT_ACTUAL_DIFF_MAX_MEAN,40.0
CCNEW_AMT_RECEIVABLE_DIFF_W_PRINCIPAL_MAX,39.8
ORGANIZATION_TYPE_Construction,39.6
CLOSED_MONTHS_BALANCE_MIN_MIN,39.6
ACTIVE_MONTHS_BALANCE_MIN_MIN,39.4
PREV_NAME_CONTRACT_TYPE_Revolving loans_MEAN,39.4
PREV_NAME_GOODS_CATEGORY_Furniture_MEAN,39.2
DEF_30_CNT_SOCIAL_CIRCLE,39.0
BURO_AMT_CREDIT_MAX_OVERDUE_MIN,38.8
BURO_MONTHS_BALANCE_MIN_MIN,38.8
ORGANIZATION_TYPE_Military,38.8
ACTIVE_AMT_CREDIT_MAX_OVERDUE_MIN,38.4
CLOSED_NEW_BURO_DAYS_CREDIT_UPDATE_DAYS_ENDDATE_FACT_DIFF_MIN,38.2
BURO_NEW_BURO_AMT_ANNUITY_AMT_CREDIT_SUM_LIMIT_RATIO_MEAN,38.2
ACTIVE_NEW_BURO_AMT_ANNUITY_AMT_CREDIT_SUM_RATIO_MIN,38.0
