feature,importance_MEAN,importance_VAR
ACTIVE_NEW_BURO_DAYS_CREDIT_UPDATE_DAYS_CREDIT_ENDDATE_DIFF_MAX,171.4,470.80000000000007
APPROVED_AMT_ANNUITY_MEAN,165.8,996.2000000000003
PREV_INSTAL_PREV_NEW_DAYS_PAYMENT_DIFF_MIN_MIN,163.6,858.8000000000002
PREV_CNT_PAYMENT_MEAN,163.2,327.7000000000001
PREV_NEW_CREDIT_TO_GOODS_RATIO_MAX,159.2,163.7
CLOSED_DAYS_CREDIT_MAX,156.6,600.3
POS_MONTHS_BALANCE_MEAN,152.2,637.1999999999999
PREV_DAYS_DECISION_MEAN,151.6,517.2999999999997
BURO_NEW_BURO_AMT_CREDIT_SUM_DEBT_AMT_CREDIT_SUM_RATIO_MEAN,151.4,322.30000000000007
BURO_NEW_BURO_DAYS_CREDIT_UPDATE_DAYS_CREDIT_ENDDATE_DIFF_VAR,150.4,425.3
CLOSED_AMT_CREDIT_SUM_SUM,142.2,513.6999999999998
APPROVED_AMT_DOWN_PAYMENT_MAX,141.4,48.30000000000001
PREV_INSTAL_PREV_NEW_DAYS_PAYMENT_DIFF_MAX_MAX,139.6,242.79999999999995
PREV_NAME_CONTRACT_STATUS_Refused_MEAN,139.0,150.0
ACTIVE_AMT_CREDIT_SUM_MAX,138.0,167.5
PREV_POS_PREV_MONTHS_BALANCE_SIZE_MEAN,136.8,595.7000000000003
CLOSED_AMT_CREDIT_SUM_MEAN,136.8,311.7000000000001
PREV_NEW_DAYS_LAST_DUE_DIFF_MEAN,136.4,339.29999999999995
ACTIVE_AMT_CREDIT_SUM_MIN,136.4,405.3000000000001
ACTIVE_DAYS_CREDIT_MAX,130.4,656.2999999999998
BURO_AMT_CREDIT_SUM_MIN,127.4,277.3
PREV_NEW_DAYS_FIRST_AND_LAST_DUE_DIFF_MEAN,126.6,578.3
CLOSED_DAYS_CREDIT_VAR,126.0,749.9999999999999
ACTIVE_AMT_CREDIT_SUM_SUM,125.2,315.2
PREV_INSTAL_PREV_NEW_PAYMENT_DIFF_MEAN_MEAN,124.6,154.80000000000004
BURO_NEW_BURO_DAYS_CREDIT_UPDATE_DAYS_CREDIT_ENDDATE_DIFF_MEAN,122.6,894.8
APPROVED_DAYS_DECISION_MAX,122.6,132.79999999999995
ACTIVE_NEW_BURO_DAYS_CREDIT_UPDATE_DAYS_CREDIT_ENDDATE_DIFF_MEAN,122.2,900.7
CLOSED_AMT_CREDIT_SUM_MAX,122.0,252.5
PREV_DAYS_DECISION_MAX,120.8,412.69999999999993
PREV_DAYS_TERMINATION_MEAN,119.2,560.2
PREV_POS_PREV_MONTHS_BALANCE_SIZE_MAX,118.2,272.2
CCCNT_DRAWINGS_ATM_CURRENT_MEAN,117.6,41.3
PREV_NAME_YIELD_GROUP_high_MEAN,117.4,216.80000000000004
CCNEW_AMT_DRAWINGS_DIFF_W_PAYMENT_CURRENT_MEAN,117.2,244.70000000000002
BURO_NEW_BURO_DAYS_CREDIT_UPDATE_DAYS_CREDIT_ENDDATE_DIFF_MIN,116.8,585.2000000000002
PREV_INSTAL_PREV_AMT_PAYMENT_MEAN_MEAN,116.6,429.3
ACTIVE_NEW_BURO_DAYS_CREDIT_UPDATE_DAYS_CREDIT_DIFF_MIN,116.6,757.7999999999997
BURO_NEW_BURO_DAYS_CREDIT_UPDATE_DAYS_CREDIT_DIFF_MIN,116.6,495.8
NEW_NUM_DOCS,115.6,44.3
BURO_AMT_CREDIT_SUM_MEAN,114.4,256.30000000000007
BURO_AMT_CREDIT_SUM_MAX,114.0,380.99999999999994
BURO_DAYS_CREDIT_MEAN,114.0,252.5
NAME_FAMILY_STATUS_Married,113.8,40.699999999999996
LANDAREA_AVG,112.8,737.2
PREV_NAME_TYPE_SUITE_Unaccompanied_MEAN,112.8,824.2000000000002
BURO_AMT_CREDIT_MAX_OVERDUE_MEAN,112.4,36.300000000000026
BURO_DAYS_CREDIT_VAR,112.0,254.00000000000006
ACTIVE_NEW_BURO_DAYS_CREDIT_UPDATE_DAYS_CREDIT_ENDDATE_DIFF_MIN,111.4,197.8
BURO_NEW_BURO_DAYS_CREDIT_UPDATE_DAYS_CREDIT_DIFF_MEAN,111.4,181.3
PREV_AMT_ANNUITY_MEAN,111.4,365.30000000000007
PREV_INSTAL_PREV_DAYS_INSTALMENT_MAX_MAX,110.6,530.8
PREV_NEW_CREDIT_SELLERPLACE_RATE_MAX,109.8,55.7
PREV_INSTAL_PREV_NEW_DAYS_PAYMENT_DIFF_MIN_MAX,109.0,815.5
ACTIVE_NEW_BURO_AMT_CREDIT_SUM_DEBT_AMT_CREDIT_SUM_RATIO_MIN,108.4,767.3000000000001
ACTIVE_NEW_BURO_DAYS_CREDIT_UPDATE_DAYS_CREDIT_DIFF_MEAN,107.8,207.19999999999996
CCCNT_DRAWINGS_CURRENT_VAR,107.6,56.300000000000004
BURO_DAYS_CREDIT_MAX,107.4,332.8
POS_NAME_CONTRACT_STATUS_Active_MEAN,107.2,394.7
BURO_AMT_CREDIT_MAX_OVERDUE_MAX,106.8,353.7
CLOSED_AMT_CREDIT_SUM_MIN,105.4,449.79999999999995
AMT_INCOME_TOTAL,105.4,436.79999999999995
PREV_NEW_APP_CREDIT_PERC_MEAN,105.4,250.30000000000007
APPROVED_AMT_ANNUITY_MAX,104.4,392.3
ACTIVE_AMT_CREDIT_SUM_MEAN,103.8,319.19999999999993
PREV_NAME_YIELD_GROUP_low_action_MEAN,103.6,78.30000000000001
PREV_DAYS_DECISION_MIN,102.6,146.79999999999995
APPROVED_DAYS_DECISION_MIN,102.4,166.29999999999998
BURO_NEW_BURO_DAYS_CREDIT_UPDATE_DAYS_CREDIT_DIFF_VAR,102.4,861.8000000000002
PREV_HOUR_APPR_PROCESS_START_MEAN,102.4,313.3
REGION_RATING_CLIENT_W_CITY,100.8,158.7
TOTALAREA_MODE,100.6,269.29999999999995
PREV_AMT_DOWN_PAYMENT_MAX,99.6,213.30000000000004
PREV_NEW_CREDIT_TO_ANNUITY_RATIO_MEAN,99.6,485.79999999999995
CLOSED_NEW_BURO_DAYS_CREDIT_UPDATE_DAYS_CREDIT_ENDDATE_DIFF_VAR,99.4,590.3000000000001
PREV_SELLERPLACE_AREA_MEAN,99.2,683.2
PREV_AMT_DOWN_PAYMENT_MEAN,99.0,289.50000000000006
APPROVED_SELLERPLACE_AREA_MAX,98.2,239.7
PREV_INSTAL_PREV_NEW_PAYMENT_PERC_MEAN_MEAN,97.6,156.80000000000004
CLOSED_NEW_BURO_DAYS_CREDIT_UPDATE_DAYS_CREDIT_ENDDATE_DIFF_MEAN,97.0,513.5
BASEMENTAREA_AVG,96.6,509.8
ACTIVE_DAYS_CREDIT_UPDATE_MEAN,95.8,244.69999999999993
NEW_DEF/OBS_30,95.6,280.3
BURO_DAYS_CREDIT_ENDDATE_MEAN,93.6,474.29999999999995
ACTIVE_DAYS_CREDIT_UPDATE_MIN,92.2,506.20000000000005
PREV_NEW_INSTAL_PREV_AMT_INSTALMENT_AND_PAYMENT_SUM_RATIO_MEAN,92.2,303.70000000000005
PREV_POS_PREV_CNT_INSTALMENT_FUTURE_MAX_MAX,92.0,93.0
ACTIVE_AMT_CREDIT_MAX_OVERDUE_MAX,92.0,224.99999999999997
PREV_NEW_CREDIT_TO_ANNUITY_RATIO_MAX,91.8,151.7
NAME_EDUCATION_TYPE_Higher education,91.4,43.30000000000001
APPROVED_NEW_CREDIT_TO_GOODS_RATIO_MAX,91.2,185.7
BURO_AMT_CREDIT_SUM_SUM,90.6,438.80000000000007
ACTIVE_NEW_BURO_DAYS_CREDIT_UPDATE_DAYS_CREDIT_ENDDATE_DIFF_VAR,90.6,595.8
APPROVED_SELLERPLACE_AREA_MEAN,90.0,116.5
APPROVED_NEW_CREDIT_TO_GOODS_RATIO_MEAN,89.8,256.70000000000005
APPROVED_AMT_CREDIT_MAX,89.6,271.3
PREV_PRODUCT_COMBINATION_Cash X-Sell: low_MEAN,89.4,351.3
ACTIVE_DAYS_CREDIT_ENDDATE_MEAN,89.2,111.70000000000002
APPROVED_NEW_CREDIT_SELLERPLACE_RATE_MAX,89.2,453.20000000000005
BURO_DAYS_CREDIT_UPDATE_MAX,89.0,578.0
PREV_POS_PREV_MONTHS_BALANCE_MAX_MAX,88.0,151.99999999999994
CLOSED_NEW_BURO_DAYS_CREDIT_UPDATE_DAYS_CREDIT_DIFF_MIN,87.8,402.7
APPROVED_DAYS_DECISION_MEAN,86.8,118.69999999999999
BURO_NEW_BURO_DAYS_CREDIT_DAYS_CREDIT_ENDDATE_DIFF_MEAN,86.4,220.3
ACTIVE_DAYS_CREDIT_UPDATE_MAX,85.8,419.20000000000005
PREV_INSTAL_PREV_NEW_PAYMENT_PERC_MIN_MEAN,85.6,90.80000000000003
NEW_INC_PER_CHLD,85.4,394.3
BURO_NEW_BURO_DAYS_CREDIT_UPDATE_DAYS_CREDIT_ENDDATE_DIFF_MAX,85.0,241.49999999999994
PREV_AMT_ANNUITY_MAX,84.8,325.7
APPROVED_NEW_CREDIT_SELLERPLACE_RATE_MIN,84.6,647.8
BURO_CREDIT_TYPE_Mortgage_MEAN,84.6,107.29999999999998
BURO_NEW_BURO_DAYS_CREDIT_DAYS_ENDDATE_FACT_DIFF_MAX,84.4,288.8
POS_NAME_CONTRACT_STATUS_Completed_MEAN,84.0,538.0
CLOSED_NEW_BURO_DAYS_CREDIT_UPDATE_DAYS_CREDIT_DIFF_VAR,84.0,430.0000000000001
ACTIVE_DAYS_CREDIT_MEAN,84.0,198.49999999999997
PREV_NEW_INSTAL_PREV_AMT_INSTALMENT_AND_PAYMENT_SUM_DIFF_MEAN,83.2,97.70000000000002
APPROVED_HOUR_APPR_PROCESS_START_MEAN,83.0,160.99999999999997
BURO_NEW_BURO_DAYS_CREDIT_UPDATE_DAYS_CREDIT_DIFF_MAX,83.0,501.5000000000001
BURO_DAYS_CREDIT_UPDATE_MEAN,82.0,242.5
PREV_RATE_DOWN_PAYMENT_MEAN,81.2,441.70000000000005
CLOSED_NEW_BURO_DAYS_CREDIT_UPDATE_DAYS_CREDIT_ENDDATE_DIFF_MAX,80.4,215.3
APPROVED_NEW_CREDIT_TO_ANNUITY_RATIO_MEAN,80.0,237.50000000000006
ACTIVE_DAYS_CREDIT_VAR,79.6,407.79999999999995
CLOSED_DAYS_CREDIT_UPDATE_MEAN,79.4,344.3
PREV_CODE_REJECT_REASON_XAP_MEAN,79.0,194.0
PREV_NEW_POS_PREV_INSTALMENT_SPEED_MAX,77.8,313.70000000000005
PREV_DAYS_TERMINATION_MIN,77.8,337.70000000000005
ACTIVE_AMT_CREDIT_SUM_DEBT_MEAN,77.4,228.3
PREV_NAME_YIELD_GROUP_low_normal_MEAN,76.6,95.79999999999997
PREV_NEW_DAYS_LAST_DUE_DIFF_MIN,76.2,242.69999999999996
CLOSED_DAYS_CREDIT_ENDDATE_MEAN,76.2,245.69999999999996
PREV_POS_PREV_MONTHS_BALANCE_MIN_MAX,76.0,374.5
PREV_NEW_CREDIT_SELLERPLACE_RATE_MEAN,75.8,110.70000000000003
CLOSED_NEW_BURO_DAYS_CREDIT_UPDATE_DAYS_CREDIT_DIFF_MEAN,74.8,545.2
APPROVED_AMT_DOWN_PAYMENT_MEAN,74.8,176.2
APPROVED_CNT_PAYMENT_MEAN,74.4,496.30000000000007
PREV_CC_PREV_NEW_AMT_BALANCE_CREDIT_LIMIT_ACTUAL_DIFF_MAX_MAX,74.2,121.2
CLOSED_DAYS_CREDIT_MEAN,73.2,409.7
APPROVED_NEW_APP_CREDIT_PERC_MEAN,72.6,103.30000000000001
ACTIVE_NEW_BURO_DAYS_CREDIT_UPDATE_DAYS_CREDIT_DIFF_MAX,72.4,221.3
APPROVED_NEW_CREDIT_SELLERPLACE_RATE_MEAN,72.0,318.00000000000006
HOUR_APPR_PROCESS_START,71.6,284.79999999999995
PREV_NEW_INSTAL_PREV_AMT_INSTALMENT_AND_PAYMENT_SUM_DIFF_SUM,71.4,194.8
ACTIVE_AMT_CREDIT_SUM_DEBT_MIN,70.2,60.70000000000002
BURO_AMT_CREDIT_SUM_DEBT_MEAN,70.2,97.69999999999999
BURO_DAYS_CREDIT_UPDATE_MIN,69.8,20.699999999999985
APARTMENTS_AVG,69.8,156.70000000000002
PREV_POS_PREV_SK_DPD_DEF_MAX_MEAN,69.8,23.199999999999996
CLOSED_DAYS_CREDIT_MIN,69.8,153.19999999999996
PREV_NAME_CLIENT_TYPE_New_MEAN,69.4,114.29999999999998
APPROVED_NEW_CREDIT_TO_ANNUITY_RATIO_MAX,69.0,154.50000000000003
APPROVED_AMT_APPLICATION_MAX,68.8,177.70000000000002
PREV_AMT_CREDIT_MEAN,68.6,101.8
FLAG_DOCUMENT_3,68.6,52.799999999999976
CLOSED_DAYS_CREDIT_UPDATE_MIN,68.6,127.3
PREV_NEW_APP_CREDIT_PERC_MAX,68.4,154.8
PREV_SELLERPLACE_AREA_MAX,68.2,228.7
BURO_DAYS_CREDIT_MIN,67.8,141.19999999999996
BURO_NEW_BURO_DAYS_CREDIT_DAYS_ENDDATE_FACT_DIFF_MEAN,67.6,130.8
ACTIVE_NEW_BURO_DAYS_CREDIT_UPDATE_DAYS_CREDIT_DIFF_VAR,67.4,312.8
PREV_NAME_CONTRACT_STATUS_Approved_MEAN,67.0,170.99999999999997
BURO_NEW_BURO_DAYS_CREDIT_DAYS_CREDIT_ENDDATE_DIFF_VAR,66.8,240.70000000000005
CLOSED_NEW_BURO_DAYS_CREDIT_UPDATE_DAYS_CREDIT_ENDDATE_DIFF_MIN,66.4,256.3
ACTIVE_AMT_CREDIT_SUM_DEBT_SUM,66.0,173.49999999999997
PREV_INSTAL_PREV_AMT_INSTALMENT_MEAN_MEAN,65.8,221.7
BURO_NEW_BURO_DAYS_CREDIT_DAYS_ENDDATE_FACT_DIFF_VAR,65.6,189.29999999999995
PREV_RATE_DOWN_PAYMENT_MAX,65.6,305.8
CCCNT_DRAWINGS_CURRENT_MEAN,64.6,70.8
APPROVED_RATE_DOWN_PAYMENT_MEAN,64.4,223.30000000000004
CCNEW_AMT_BALANCE_CREDIT_LIMIT_ACTUAL_RATIO_MAX,64.4,83.29999999999998
BURO_CREDIT_TYPE_Microloan_MEAN,64.4,34.79999999999999
PREV_AMT_APPLICATION_MEAN,64.2,99.19999999999997
PREV_CC_PREV_NEW_AMT_BALANCE_CREDIT_LIMIT_ACTUAL_DIFF_MAX_MIN,64.2,77.2
PREV_INSTAL_PREV_AMT_INSTALMENT_MEAN_MAX,64.2,53.70000000000002
PREV_NAME_YIELD_GROUP_middle_MEAN,63.6,398.80000000000007
FLAG_WORK_PHONE,63.4,249.29999999999995
APPROVED_NEW_APP_CREDIT_PERC_MAX,63.4,174.80000000000004
PREV_INSTAL_PREV_NEW_PAYMENT_PERC_MIN_MIN,63.2,287.2
CLOSED_NEW_BURO_DAYS_CREDIT_DAYS_CREDIT_ENDDATE_DIFF_VAR,62.6,14.299999999999994
PREV_CHANNEL_TYPE_Credit and cash offices_MEAN,62.0,59.5
APARTMENTS_MEDI,62.0,277.49999999999994
LIVINGAREA_AVG,61.6,190.30000000000004
PREV_WEEKDAY_APPR_PROCESS_START_SATURDAY_MEAN,61.4,315.8
CCNEW_AMT_BALANCE_CREDIT_LIMIT_ACTUAL_RATIO_MEAN,61.2,49.699999999999996
CLOSED_NEW_BURO_DAYS_CREDIT_UPDATE_DAYS_CREDIT_DIFF_MAX,61.2,138.7
PREV_NEW_CREDIT_SELLERPLACE_RATE_MIN,60.8,414.19999999999993
BURO_NEW_BURO_DAYS_CREDIT_DAYS_CREDIT_ENDDATE_DIFF_MAX,60.2,253.70000000000002
PREV_NAME_PRODUCT_TYPE_x-sell_MEAN,59.2,161.7
NONLIVINGAREA_AVG,58.8,192.70000000000002
ACTIVE_DAYS_CREDIT_MIN,58.6,60.800000000000004
APPROVED_SELLERPLACE_AREA_MIN,58.4,324.8
BURO_NEW_BURO_DAYS_CREDIT_UPDATE_DAYS_ENDDATE_FACT_DIFF_VAR,58.2,101.20000000000002
NAME_EDUCATION_TYPE_Secondary / secondary special,58.2,87.7
CLOSED_NEW_BURO_DAYS_CREDIT_DAYS_ENDDATE_FACT_DIFF_VAR,58.0,110.50000000000003
PREV_INSTAL_PREV_NEW_PAYMENT_PERC_VAR_MEAN,58.0,275.5
BURO_NEW_BURO_DAYS_CREDIT_DAYS_ENDDATE_FACT_DIFF_MIN,57.8,165.7
LIVINGAREA_MEDI,57.8,405.7
BURO_NEW_BURO_DAYS_CREDIT_DAYS_CREDIT_ENDDATE_DIFF_MIN,57.6,75.30000000000001
BURO_CREDIT_TYPE_Consumer credit_MEAN,57.4,239.8
NAME_INCOME_TYPE_Working,57.2,76.19999999999999
PREV_NAME_CLIENT_TYPE_Repeater_MEAN,56.8,45.2
APPROVED_RATE_DOWN_PAYMENT_MAX,56.8,284.7
APPROVED_AMT_CREDIT_MEAN,56.4,111.8
PREV_AMT_CREDIT_MAX,56.2,165.2
PREV_CHANNEL_TYPE_Country-wide_MEAN,56.2,173.70000000000002
PREV_PRODUCT_COMBINATION_POS industry with interest_MEAN,56.0,146.0
APPROVED_HOUR_APPR_PROCESS_START_MAX,54.6,121.8
NEW_DEF/OBS_60,54.4,44.8
PREV_AMT_GOODS_PRICE_MEAN,54.0,247.50000000000003
ACTIVE_AMT_CREDIT_SUM_DEBT_MAX,54.0,131.50000000000003
CLOSED_NEW_BURO_DAYS_CREDIT_DAYS_ENDDATE_FACT_DIFF_MEAN,54.0,162.0
PREV_WEEKDAY_APPR_PROCESS_START_THURSDAY_MEAN,54.0,236.5
NONLIVINGAREA_MEDI,53.8,86.19999999999999
YEARS_BUILD_MEDI,53.6,74.3
PREV_INSTAL_PREV_NEW_PAYMENT_DIFF_VAR_MEAN,53.6,231.8
CLOSED_AMT_CREDIT_MAX_OVERDUE_MAX,53.4,212.8
CLOSED_NEW_BURO_DAYS_CREDIT_DAYS_CREDIT_ENDDATE_DIFF_MAX,53.2,65.7
CLOSED_NEW_BURO_DAYS_CREDIT_UPDATE_DAYS_ENDDATE_FACT_DIFF_VAR,53.2,340.70000000000005
CLOSED_NEW_BURO_DAYS_CREDIT_DAYS_CREDIT_ENDDATE_DIFF_MEAN,52.8,104.2
COMMONAREA_AVG,51.6,114.30000000000001
AMT_REQ_CREDIT_BUREAU_QRT,51.6,23.299999999999997
BURO_AMT_CREDIT_SUM_LIMIT_VAR,51.6,169.3
PREV_PRODUCT_COMBINATION_Cash Street: low_MEAN,51.4,108.8
ACTIVE_AMT_CREDIT_MAX_OVERDUE_MEAN,51.2,76.7
PREV_POS_PREV_MONTHS_BALANCE_MIN_MIN,50.8,20.200000000000003
APPROVED_AMT_APPLICATION_MEAN,50.6,106.80000000000001
PREV_NAME_GOODS_CATEGORY_Furniture_MEAN,50.4,148.8
CLOSED_NEW_BURO_DAYS_CREDIT_DAYS_ENDDATE_FACT_DIFF_MAX,50.2,90.19999999999999
POS_NAME_CONTRACT_STATUS_Signed_MEAN,49.2,42.2
PREV_WEEKDAY_APPR_PROCESS_START_TUESDAY_MEAN,49.0,152.0
CLOSED_AMT_CREDIT_MAX_OVERDUE_MEAN,49.0,79.0
PREV_NEW_DAYS_FIRST_AND_LAST_DUE_DIFF_MAX,48.8,214.20000000000002
PREV_WEEKDAY_APPR_PROCESS_START_WEDNESDAY_MEAN,48.8,115.2
APPROVED_AMT_GOODS_PRICE_MEAN,48.4,69.3
BURO_AMT_CREDIT_SUM_DEBT_MAX,48.4,47.80000000000001
COMMONAREA_MEDI,48.2,129.70000000000002
CCCNT_DRAWINGS_ATM_CURRENT_VAR,48.2,63.19999999999999
PREV_NAME_TYPE_SUITE_Family_MEAN,48.2,46.2
PREV_WEEKDAY_APPR_PROCESS_START_MONDAY_MEAN,47.6,136.80000000000004
PREV_WEEKDAY_APPR_PROCESS_START_SUNDAY_MEAN,47.6,232.80000000000004
REG_CITY_NOT_LIVE_CITY,47.4,42.8
BURO_DAYS_ENDDATE_FACT_MEAN,47.2,358.2
BURO_CREDIT_TYPE_Credit card_MEAN,47.0,142.5
PREV_NAME_SELLER_INDUSTRY_Connectivity_MEAN,46.6,32.29999999999999
PREV_NEW_INSTAL_PREV_AMT_INSTALMENT_AND_PAYMENT_SUM_DIFF_MAX,46.6,30.3
PREV_INSTAL_PREV_DAYS_ENTRY_PAYMENT_MAX_MIN,46.4,210.8
CLOSED_NEW_BURO_DAYS_CREDIT_DAYS_ENDDATE_FACT_DIFF_MIN,46.4,50.29999999999999
PREV_POS_PREV_MONTHS_BALANCE_MAX_MEAN,46.4,44.8
ACTIVE_NEW_BURO_AMT_ANNUITY_AMT_CREDIT_SUM_DEBT_RATIO_MIN,46.0,119.5
CLOSED_NEW_BURO_DAYS_CREDIT_UPDATE_DAYS_ENDDATE_FACT_DIFF_MEAN,45.8,137.7
ENTRANCES_AVG,45.6,55.29999999999999
PREV_CHANNEL_TYPE_Stone_MEAN,45.6,101.8
PREV_CC_PREV_NEW_AMT_BALANCE_CREDIT_LIMIT_ACTUAL_DIFF_MAX_MEAN,45.6,136.8
PREV_HOUR_APPR_PROCESS_START_MAX,45.0,201.50000000000003
PREV_NAME_CLIENT_TYPE_Refreshed_MEAN,44.8,80.69999999999999
YEARS_BUILD_AVG,44.6,128.3
BURO_NEW_BURO_DAYS_CREDIT_UPDATE_DAYS_ENDDATE_FACT_DIFF_MEAN,44.4,48.80000000000002
PREV_INSTAL_PREV_DAYS_INSTALMENT_MAX_MIN,43.6,69.8
PREV_WEEKDAY_APPR_PROCESS_START_FRIDAY_MEAN,43.0,285.5
ACTIVE_DAYS_CREDIT_SIZE,42.8,202.7
PREV_AMT_APPLICATION_MAX,42.8,179.70000000000002
PREV_NAME_SELLER_INDUSTRY_Consumer electronics_MEAN,42.6,154.3
PREV_NAME_PAYMENT_TYPE_XNA_MEAN,42.0,242.5
APPROVED_AMT_GOODS_PRICE_MAX,41.2,61.7
BURO_NEW_BURO_DAYS_CREDIT_UPDATE_DAYS_ENDDATE_FACT_DIFF_MAX,41.0,38.5
CLOSED_MONTHS_BALANCE_MIN_MAX,40.6,5.3
PREV_INSTAL_PREV_DAYS_INSTALMENT_MAX_MEAN,40.6,14.8
LIVINGAPARTMENTS_AVG,40.6,85.80000000000001
ACTIVE_MONTHS_BALANCE_SIZE_MEAN,40.0,44.0
PREV_INSTAL_PREV_DAYS_ENTRY_PAYMENT_MAX_MEAN,40.0,62.500000000000014
PREV_NAME_CONTRACT_STATUS_Canceled_MEAN,39.8,110.69999999999999
LIVINGAPARTMENTS_MEDI,39.6,144.8
BURO_MONTHS_BALANCE_SIZE_MEAN,39.2,41.199999999999996
PREV_NEW_APPROVED_CNT,38.8,31.700000000000003
PREV_NAME_PRODUCT_TYPE_XNA_MEAN,38.6,19.299999999999997
ORGANIZATION_TYPE_Self-employed,38.4,107.3
CLOSED_DAYS_ENDDATE_FACT_MEAN,38.4,50.3
PREV_NAME_PRODUCT_TYPE_walk-in_MEAN,38.2,153.7
FLOORSMAX_AVG,37.8,73.69999999999999
BURO_CREDIT_TYPE_Car loan_MEAN,37.6,159.3
BURO_MONTHS_BALANCE_SIZE_SUM,37.4,10.299999999999997
PREV_NAME_YIELD_GROUP_XNA_MEAN,37.4,145.29999999999998
PREV_CHANNEL_TYPE_AP+ (Cash loan)_MEAN,37.2,58.2
PREV_CHANNEL_TYPE_Channel of corporate sales_MEAN,37.2,61.19999999999999
BURO_CREDIT_ACTIVE_Active_MEAN,36.4,40.3
PREV_CODE_REJECT_REASON_SCO_MEAN,36.4,85.3
PREV_INSTAL_PREV_NEW_PAYMENT_DIFF_MEAN_MIN,36.4,81.80000000000001
OCCUPATION_TYPE_Core staff,36.2,23.200000000000003
BURO_AMT_CREDIT_SUM_LIMIT_MEAN,36.2,88.69999999999999
PREV_SELLERPLACE_AREA_MIN,36.0,63.999999999999986
BURO_CREDIT_ACTIVE_Closed_MEAN,35.2,24.7
PREV_NAME_PORTFOLIO_Cash_MEAN,35.0,33.0
ACTIVE_MONTHS_BALANCE_SIZE_SUM,34.8,21.699999999999996
CLOSED_NEW_BURO_DAYS_CREDIT_UPDATE_DAYS_ENDDATE_FACT_DIFF_MAX,34.8,172.7
AMT_REQ_CREDIT_BUREAU_YEAR,34.8,102.69999999999999
CLOSED_MONTHS_BALANCE_SIZE_SUM,34.8,112.2
PREV_NFLAG_INSURED_ON_APPROVAL_MEAN,34.6,154.3
PREV_NAME_PAYMENT_TYPE_Cash through the bank_MEAN,34.4,55.3
PREV_PRODUCT_COMBINATION_POS household with interest_MEAN,34.4,109.3
CCNEW_AMT_DRAWINGS_DIFF_W_PAYMENT_CURRENT_MIN,34.4,138.79999999999998
PREV_POS_PREV_SK_DPD_DEF_MEAN_MAX,34.4,10.299999999999999
CLOSED_MONTHS_BALANCE_SIZE_MIN,34.2,43.69999999999998
PREV_INSTAL_PREV_NEW_PAYMENT_PERC_MIN_MAX,34.2,21.700000000000003
PREV_NEW_INSTAL_PREV_AMT_INSTALMENT_AND_PAYMENT_SUM_RATIO_MIN,34.2,110.20000000000002
PREV_INSTAL_PREV_NEW_PAYMENT_PERC_MEAN_MIN,34.0,99.5
ACTIVE_AMT_CREDIT_SUM_LIMIT_MEAN,33.8,53.69999999999999
BURO_AMT_CREDIT_SUM_DEBT_SUM,33.6,100.3
PREV_NEW_CC_PREV_AMT_BALANCE_PAYMENT_TOTAL_CURRENT_RATIO_MAX,33.6,16.300000000000008
