feature,importance
EXT_SOURCE_2,1333.2
EXT_SOURCE_1,1320.8
EXT_SOURCE_3,1163.2
NEW_CREDIT_TO_ANNUITY_RATIO,1029.8
DAYS_BIRTH,850.6
NEW_CREDIT_TO_GOODS_RATIO,734.8
AMT_ANNUITY,719.2
PREV_INSTAL_PREV_NEW_DAYS_PAYMENT_DIFF_MAX_MEAN,534.8
DAYS_EMPLOYED,491.6
DAYS_ID_PUBLISH,462.2
PREV_DAYS_TERMINATION_MAX,404.0
PREV_NEW_POS_PREV_INSTALMENT_SPEED_MEAN,392.2
DAYS_REGISTRATION,368.8
BURO_NEW_BURO_AMT_CREDIT_SUM_DEBT_AMT_CREDIT_SUM_RATIO_MAX,358.0
ACTIVE_NEW_BURO_AMT_CREDIT_SUM_DEBT_AMT_CREDIT_SUM_RATIO_MAX,354.6
ACTIVE_NEW_BURO_AMT_CREDIT_SUM_DEBT_AMT_CREDIT_SUM_RATIO_MEAN,335.8
AMT_CREDIT,335.0
REGION_POPULATION_RELATIVE,330.8
PREV_NEW_POS_PREV_INSTALMENT_SPEED_MIN,330.0
DAYS_LAST_PHONE_CHANGE,326.4
AMT_GOODS_PRICE,326.2
PREV_NEW_CREDIT_TO_GOODS_RATIO_MEAN,324.8
CODE_GENDER_M,301.0
OWN_CAR_AGE,299.8
NEW_AGE_DAYS_REGISTRATION,299.6
ACTIVE_NEW_BURO_DAYS_CREDIT_UPDATE_DAYS_CREDIT_ENDDATE_DIFF_MAX,294.2
PREV_CNT_PAYMENT_MEAN,287.4
PREV_INSTAL_PREV_DAYS_ENTRY_PAYMENT_MAX_MAX,286.4
CLOSED_DAYS_CREDIT_UPDATE_MAX,282.6
PREV_NAME_CONTRACT_STATUS_Refused_MEAN,281.4
PREV_INSTAL_PREV_NEW_DAYS_PAYMENT_DIFF_MEAN_MEAN,269.6
BURO_NEW_BURO_AMT_CREDIT_SUM_DEBT_AMT_CREDIT_SUM_RATIO_MEAN,268.8
PREV_INSTAL_PREV_AMT_PAYMENT_MEAN_MAX,256.4
PREV_INSTAL_PREV_NEW_DAYS_PAYMENT_DIFF_MIN_MIN,238.6
PREV_NEW_DAYS_LAST_DUE_DIFF_MEAN,237.2
PREV_NEW_CREDIT_TO_GOODS_RATIO_MAX,233.0
CLOSED_DAYS_CREDIT_MAX,226.6
ACTIVE_AMT_CREDIT_SUM_SUM,224.4
POS_MONTHS_BALANCE_MEAN,223.4
PREV_POS_PREV_MONTHS_BALANCE_SIZE_MEAN,223.2
PREV_DAYS_DECISION_MEAN,220.6
APPROVED_AMT_ANNUITY_MEAN,219.8
ACTIVE_DAYS_CREDIT_MAX,218.2
ACTIVE_AMT_CREDIT_SUM_MIN,209.4
BURO_AMT_CREDIT_MAX_OVERDUE_MAX,206.6
ACTIVE_NEW_BURO_AMT_CREDIT_SUM_DEBT_AMT_CREDIT_SUM_RATIO_MIN,206.2
POS_NAME_CONTRACT_STATUS_Active_MEAN,204.8
PREV_INSTAL_PREV_NEW_DAYS_PAYMENT_DIFF_MAX_MAX,203.4
PREV_DAYS_DECISION_MAX,202.2
AMT_INCOME_TOTAL,200.4
BURO_AMT_CREDIT_SUM_MIN,200.0
APPROVED_DAYS_DECISION_MAX,199.6
PREV_DAYS_TERMINATION_MEAN,199.4
BURO_NEW_BURO_DAYS_CREDIT_UPDATE_DAYS_CREDIT_DIFF_MIN,198.0
BURO_NEW_BURO_DAYS_CREDIT_UPDATE_DAYS_CREDIT_ENDDATE_DIFF_VAR,197.8
PREV_INSTAL_PREV_AMT_PAYMENT_MEAN_MEAN,197.6
APPROVED_AMT_DOWN_PAYMENT_MAX,196.0
CCNEW_AMT_DRAWINGS_DIFF_W_PAYMENT_CURRENT_MEAN,193.8
PREV_INSTAL_PREV_DAYS_INSTALMENT_MAX_MAX,192.2
CLOSED_AMT_CREDIT_SUM_MEAN,191.6
PREV_HOUR_APPR_PROCESS_START_MEAN,191.6
PREV_POS_PREV_MONTHS_BALANCE_SIZE_MAX,190.4
PREV_AMT_ANNUITY_MEAN,189.6
PREV_NEW_CREDIT_SELLERPLACE_RATE_MAX,189.2
ACTIVE_NEW_BURO_DAYS_CREDIT_UPDATE_DAYS_CREDIT_DIFF_MIN,187.8
PREV_NAME_YIELD_GROUP_high_MEAN,187.2
PREV_NAME_TYPE_SUITE_Unaccompanied_MEAN,187.0
CLOSED_AMT_CREDIT_SUM_SUM,186.0
ACTIVE_AMT_CREDIT_SUM_MAX,185.0
NEW_INC_PER_CHLD,184.8
PREV_NEW_DAYS_FIRST_AND_LAST_DUE_DIFF_MEAN,184.4
BURO_AMT_CREDIT_MAX_OVERDUE_MEAN,180.4
BURO_DAYS_CREDIT_MEAN,180.2
BURO_DAYS_CREDIT_MAX,179.0
BURO_AMT_CREDIT_SUM_MEAN,177.2
APPROVED_NEW_CREDIT_SELLERPLACE_RATE_MAX,175.4
ACTIVE_NEW_BURO_DAYS_CREDIT_UPDATE_DAYS_CREDIT_DIFF_MEAN,173.4
BURO_NEW_BURO_DAYS_CREDIT_UPDATE_DAYS_CREDIT_DIFF_MEAN,171.8
CCCNT_DRAWINGS_ATM_CURRENT_MEAN,170.4
BURO_NEW_BURO_DAYS_CREDIT_UPDATE_DAYS_CREDIT_ENDDATE_DIFF_MIN,170.2
APPROVED_NEW_CREDIT_TO_GOODS_RATIO_MAX,169.8
BURO_DAYS_CREDIT_VAR,169.4
PREV_INSTAL_PREV_NEW_DAYS_PAYMENT_DIFF_MIN_MAX,168.6
PREV_INSTAL_PREV_NEW_PAYMENT_DIFF_MEAN_MEAN,167.4
BURO_NEW_BURO_DAYS_CREDIT_UPDATE_DAYS_CREDIT_DIFF_VAR,167.0
ACTIVE_NEW_BURO_DAYS_CREDIT_UPDATE_DAYS_CREDIT_ENDDATE_DIFF_MIN,166.6
POS_NAME_CONTRACT_STATUS_Completed_MEAN,166.4
BURO_NEW_BURO_DAYS_CREDIT_UPDATE_DAYS_CREDIT_ENDDATE_DIFF_MEAN,164.4
APPROVED_AMT_CREDIT_MAX,164.0
CLOSED_AMT_CREDIT_SUM_MIN,164.0
BURO_AMT_CREDIT_SUM_MAX,163.2
ACTIVE_AMT_CREDIT_SUM_MEAN,160.4
BURO_AMT_CREDIT_SUM_SUM,160.4
PREV_AMT_DOWN_PAYMENT_MAX,160.2
APPROVED_HOUR_APPR_PROCESS_START_MEAN,159.6
CLOSED_DAYS_CREDIT_VAR,157.0
APPROVED_AMT_ANNUITY_MAX,157.0
ACTIVE_NEW_BURO_DAYS_CREDIT_UPDATE_DAYS_CREDIT_ENDDATE_DIFF_MEAN,156.8
APPROVED_NEW_CREDIT_TO_GOODS_RATIO_MEAN,156.2
CLOSED_AMT_CREDIT_SUM_MAX,155.2
ACTIVE_AMT_CREDIT_SUM_DEBT_MIN,155.0
PREV_INSTAL_PREV_NEW_PAYMENT_PERC_MIN_MEAN,154.4
PREV_NEW_POS_PREV_INSTALMENT_SPEED_MAX,153.8
PREV_RATE_DOWN_PAYMENT_MEAN,153.8
PREV_AMT_DOWN_PAYMENT_MEAN,153.6
ACTIVE_DAYS_CREDIT_UPDATE_MEAN,153.0
PREV_SELLERPLACE_AREA_MEAN,150.4
APPROVED_NEW_CREDIT_SELLERPLACE_RATE_MIN,150.4
APPROVED_DAYS_DECISION_MEAN,147.4
PREV_INSTAL_PREV_NEW_PAYMENT_PERC_MEAN_MEAN,146.4
NEW_DEF/OBS_30,146.4
APPROVED_SELLERPLACE_AREA_MEAN,146.0
PREV_NEW_APP_CREDIT_PERC_MEAN,145.6
ACTIVE_NEW_BURO_DAYS_CREDIT_UPDATE_DAYS_CREDIT_ENDDATE_DIFF_VAR,143.8
ACTIVE_DAYS_CREDIT_UPDATE_MIN,142.4
CLOSED_NEW_BURO_DAYS_CREDIT_UPDATE_DAYS_CREDIT_ENDDATE_DIFF_MEAN,138.6
APPROVED_DAYS_DECISION_MIN,138.4
APPROVED_SELLERPLACE_AREA_MAX,137.8
PREV_DAYS_DECISION_MIN,137.4
HOUR_APPR_PROCESS_START,136.6
ACTIVE_DAYS_CREDIT_VAR,136.2
PREV_NEW_DAYS_LAST_DUE_DIFF_MIN,135.8
CLOSED_NEW_BURO_DAYS_CREDIT_UPDATE_DAYS_CREDIT_ENDDATE_DIFF_VAR,135.2
PREV_NAME_YIELD_GROUP_middle_MEAN,134.4
ACTIVE_DAYS_CREDIT_ENDDATE_MEAN,134.2
CCCNT_DRAWINGS_CURRENT_VAR,133.6
PREV_INSTAL_PREV_AMT_INSTALMENT_MEAN_MEAN,133.4
BURO_NEW_BURO_DAYS_CREDIT_DAYS_ENDDATE_FACT_DIFF_MAX,132.6
NAME_FAMILY_STATUS_Married,132.2
PREV_NEW_CREDIT_TO_ANNUITY_RATIO_MEAN,131.2
PREV_DAYS_TERMINATION_MIN,130.8
PREV_POS_PREV_MONTHS_BALANCE_MAX_MAX,130.8
BURO_DAYS_CREDIT_ENDDATE_MEAN,130.6
PREV_POS_PREV_MONTHS_BALANCE_MIN_MAX,130.6
PREV_NEW_CREDIT_TO_ANNUITY_RATIO_MAX,130.4
CLOSED_NEW_BURO_DAYS_CREDIT_UPDATE_DAYS_CREDIT_DIFF_MIN,128.2
ACTIVE_DAYS_CREDIT_UPDATE_MAX,128.0
BURO_DAYS_CREDIT_UPDATE_MEAN,127.0
ACTIVE_AMT_CREDIT_SUM_DEBT_MEAN,126.6
APPROVED_NEW_CREDIT_TO_ANNUITY_RATIO_MEAN,125.8
BURO_AMT_CREDIT_SUM_DEBT_MEAN,125.6
PREV_POS_PREV_CNT_INSTALMENT_FUTURE_MAX_MAX,125.6
BURO_DAYS_CREDIT_UPDATE_MAX,124.4
REGION_RATING_CLIENT_W_CITY,124.4
CLOSED_NEW_BURO_DAYS_CREDIT_UPDATE_DAYS_CREDIT_DIFF_MEAN,123.8
ACTIVE_DAYS_CREDIT_MEAN,122.8
APPROVED_NEW_APP_CREDIT_PERC_MEAN,122.6
BURO_NEW_BURO_DAYS_CREDIT_UPDATE_DAYS_CREDIT_ENDDATE_DIFF_MAX,122.4
