feature,importance_MEAN,importance_STD,importance_RAT
EXT_SOURCE_2,746.2,30.086541841826882,0.04031967547819201
EXT_SOURCE_3,743.0,59.27478384608416,0.07977763640118998
EXT_SOURCE_1,644.2,44.28543778715527,0.06874485840912024
NEW_CREDIT_TO_ANNUITY_RATIO,571.2,76.84204578224085,0.1345273910753516
AMT_ANNUITY,375.6,20.3420746237939,0.054158878125116876
DAYS_BIRTH,350.4,24.089416763383877,0.06874833551194029
NEW_CREDIT_TO_GOODS_RATIO,306.6,19.705329228409248,0.06427048019702951
DAYS_ID_PUBLISH,193.6,14.41526968183391,0.07445903761277847
CODE_GENDER_M,179.6,8.792041856133306,0.04895346245063088
AMT_GOODS_PRICE,177.8,21.076052761368764,0.11853797953525738
DAYS_EMPLOYED,174.8,19.879637823662684,0.11372790516969498
PREV_LATEST_CC_PREV_NEW_AMT_BALANCE_CREDIT_LIMIT_ACTUAL_DIFF_MAX_SUM,166.8,9.909591313469999,0.05941001986492805
AMT_CREDIT,157.4,10.064790112068906,0.06394402866625734
BURO_NEW_BURO_AMT_CREDIT_SUM_DEBT_AMT_CREDIT_SUM_RATIO_MAX,156.2,8.012490249604053,0.05129635243024362
REGION_POPULATION_RELATIVE,138.4,26.968500143686157,0.19485910508443754
ACTIVE_AMT_CREDIT_SUM_SUM,138.4,12.680693987317884,0.09162351146905985
ACTIVE_NEW_BURO_AMT_CREDIT_SUM_DEBT_AMT_CREDIT_SUM_RATIO_MEAN,135.4,23.891421054428722,0.17645067248470253
PREV_INSTAL_PREV_AMT_PAYMENT_MIN_MEAN,135.2,15.039946808416573,0.11124221012142436
DAYS_LAST_PHONE_CHANGE,130.4,18.06377590649308,0.13852588885347455
ACTIVE_NEW_BURO_AMT_CREDIT_SUM_DEBT_AMT_CREDIT_SUM_RATIO_MAX,130.0,15.905973720586864,0.12235364400451434
PREV_NAME_CONTRACT_STATUS_Refused_MEAN,130.0,19.013153341831543,0.14625502570639648
BURO_NEW_BURO_AMT_CREDIT_SUM_DEBT_AMT_CREDIT_SUM_RATIO_VAR,123.0,9.9247166206396,0.08068875301333009
PREV_LATEST_INSTAL_PREV_NEW_DAYS_PAYMENT_DIFF_MAX_MEAN,122.6,14.85934049680537,0.12120179850575342
DAYS_REGISTRATION,120.0,14.19506956657839,0.11829224638815325
CLOSED_AMT_CREDIT_SUM_MEAN,119.6,24.684002916869055,0.206387984254758
NEW_AGE_DAYS_REGISTRATION,117.8,14.446452851824908,0.12263542319036425
PREV_INSTAL_PREV_NEW_DAYS_PAYMENT_DIFF_VAR_MIN,117.0,10.124228365658293,0.0865318663731478
PREV_CNT_PAYMENT_MEAN,116.0,13.820274961085254,0.11914030138866598
