feature,importance_MEAN,importance_STD,importance_RAT
EXT_SOURCE_2,937.4,56.323174626435964,0.06008446194413907
EXT_SOURCE_3,856.6,49.792569726817675,0.05812814584031949
EXT_SOURCE_1,819.0,37.91437722025776,0.04629350087943561
NEW_CREDIT_TO_ANNUITY_RATIO,639.6,77.31300020048374,0.12087711100763561
AMT_ANNUITY,433.2,23.815961034566712,0.05497682602623895
NEW_CREDIT_TO_GOODS_RATIO,413.4,37.28672686090856,0.0901952754255166
DAYS_BIRTH,413.2,31.633842637276935,0.07655818644065086
DAYS_ID_PUBLISH,247.4,41.24681805909396,0.16672117242964413
BURO_NEW_BURO_AMT_CREDIT_SUM_DEBT_AMT_CREDIT_SUM_RATIO_MAX,221.4,27.50999818247904,0.12425473433820705
CODE_GENDER_M,218.0,19.300259065618782,0.0885332984661412
DAYS_EMPLOYED,213.4,24.14125100321025,0.11312676196443416
ACTIVE_NEW_BURO_AMT_CREDIT_SUM_DEBT_AMT_CREDIT_SUM_RATIO_MEAN,201.2,15.865055940651454,0.07885216670303903
ACTIVE_NEW_BURO_AMT_CREDIT_SUM_DEBT_AMT_CREDIT_SUM_RATIO_MAX,199.2,16.084153692376855,0.08074374343562679
AMT_GOODS_PRICE,197.6,27.382476148076893,0.13857528415018672
ACTIVE_AMT_CREDIT_SUM_SUM,176.6,23.586012804202408,0.13355613139412462
AMT_CREDIT,176.6,34.01911227530783,0.19263370484319273
PREV_NAME_CONTRACT_STATUS_Refused_MEAN,170.6,18.474306482247172,0.10829019040004205
PREV_INSTAL_PREV_AMT_PAYMENT_MIN_MEAN,170.2,36.76547293317468,0.21601335448398754
ACTIVE_NEW_BURO_DAYS_CREDIT_DAYS_CREDIT_ENDDATE_DIFF_MAX,165.0,18.165902124584946,0.11009637651263604
BURO_NEW_BURO_AMT_CREDIT_SUM_DEBT_AMT_CREDIT_SUM_RATIO_VAR,164.6,34.83245612930561,0.2116188100200827
PREV_NEW_CREDIT_TO_GOODS_RATIO_MEAN,161.6,31.117519181322923,0.19255890582501808
PREV_INSTAL_PREV_AMT_PAYMENT_MIN_SUM,150.4,23.70232056149777,0.1575952164993203
REGION_POPULATION_RELATIVE,148.8,18.33575741549828,0.12322417617942391
ACTIVE_DAYS_CREDIT_MAX,148.0,40.21815510438041,0.27174429124581356
PREV_LATEST_INSTAL_PREV_NEW_DAYS_PAYMENT_DIFF_MAX_MEAN,147.6,11.886967653695368,0.08053501120389817
NEW_AGE_DAYS_REGISTRATION,147.4,38.461669230546924,0.26093398392501305
DAYS_LAST_PHONE_CHANGE,145.2,32.89680835582686,0.22656204101809135
BURO_NEW_BURO_AMT_CREDIT_SUM_DEBT_AMT_CREDIT_SUM_RATIO_MEAN,144.2,24.45812748351762,0.1696125345597616
DAYS_REGISTRATION,143.8,25.93646082255634,0.18036481795936257
NEW_AMT_ANNUITY_POPRAT,143.2,22.884492565927694,0.15980790897994201
PREV_INSTAL_PREV_NEW_DAYS_PAYMENT_DIFF_MAX_MEAN,142.0,27.08320512790168,0.19072679667536396
PREV_DAYS_TERMINATION_MAX,137.6,30.385851970942003,0.22082741257952038
