feature,importance
EXT_SOURCE_2,1285.6
EXT_SOURCE_1,1229.8
EXT_SOURCE_3,1117.0
NEW_CREDIT_TO_ANNUITY_RATIO,956.4
DAYS_BIRTH,766.0
NEW_CREDIT_TO_GOODS_RATIO,697.2
AMT_ANNUITY,688.6
PREV_INSTAL_PREV_NEW_DAYS_PAYMENT_DIFF_MAX_MEAN,516.6
DAYS_EMPLOYED,471.4
DAYS_ID_PUBLISH,432.0
PREV_DAYS_TERMINATION_MAX,382.0
PREV_NEW_POS_PREV_INSTALMENT_SPEED_MEAN,374.0
ACTIVE_NEW_BURO_AMT_CREDIT_SUM_DEBT_AMT_CREDIT_SUM_RATIO_MAX,340.6
BURO_NEW_BURO_AMT_CREDIT_SUM_DEBT_AMT_CREDIT_SUM_RATIO_MAX,331.2
DAYS_REGISTRATION,321.4
ACTIVE_NEW_BURO_AMT_CREDIT_SUM_DEBT_AMT_CREDIT_SUM_RATIO_MEAN,319.8
PREV_NEW_POS_PREV_INSTALMENT_SPEED_MIN,309.2
DAYS_LAST_PHONE_CHANGE,304.6
AMT_GOODS_PRICE,301.8
PREV_NEW_CREDIT_TO_GOODS_RATIO_MEAN,300.4
CODE_GENDER_M,300.0
AMT_CREDIT,297.2
REGION_POPULATION_RELATIVE,294.6
PREV_CNT_PAYMENT_MEAN,282.4
OWN_CAR_AGE,277.0
PREV_NAME_CONTRACT_STATUS_Refused_MEAN,272.4
PREV_INSTAL_PREV_DAYS_ENTRY_PAYMENT_MAX_MAX,263.4
ACTIVE_NEW_BURO_DAYS_CREDIT_UPDATE_DAYS_CREDIT_ENDDATE_DIFF_MAX,262.2
NEW_AGE_DAYS_REGISTRATION,261.4
PREV_INSTAL_PREV_AMT_PAYMENT_MEAN_MAX,260.0
CLOSED_DAYS_CREDIT_UPDATE_MAX,260.0
BURO_NEW_BURO_AMT_CREDIT_SUM_DEBT_AMT_CREDIT_SUM_RATIO_MEAN,239.0
PREV_INSTAL_PREV_NEW_DAYS_PAYMENT_DIFF_MEAN_MEAN,236.8
PREV_NEW_CREDIT_TO_GOODS_RATIO_MAX,224.8
PREV_NEW_DAYS_LAST_DUE_DIFF_MEAN,223.4
PREV_INSTAL_PREV_NEW_DAYS_PAYMENT_DIFF_MIN_MIN,215.4
PREV_DAYS_DECISION_MEAN,207.0
POS_MONTHS_BALANCE_MEAN,206.6
APPROVED_AMT_ANNUITY_MEAN,203.6
ACTIVE_AMT_CREDIT_SUM_SUM,202.8
CLOSED_DAYS_CREDIT_MAX,200.4
BURO_AMT_CREDIT_SUM_MIN,199.2
PREV_DAYS_DECISION_MAX,198.0
PREV_POS_PREV_MONTHS_BALANCE_SIZE_MEAN,196.8
ACTIVE_AMT_CREDIT_SUM_MIN,195.2
APPROVED_AMT_DOWN_PAYMENT_MAX,193.8
BURO_NEW_BURO_DAYS_CREDIT_UPDATE_DAYS_CREDIT_ENDDATE_DIFF_VAR,193.4
ACTIVE_DAYS_CREDIT_MAX,193.4
BURO_AMT_CREDIT_MAX_OVERDUE_MAX,189.4
PREV_INSTAL_PREV_DAYS_INSTALMENT_MAX_MAX,187.0
ACTIVE_NEW_BURO_AMT_CREDIT_SUM_DEBT_AMT_CREDIT_SUM_RATIO_MIN,186.2
CCNEW_AMT_DRAWINGS_DIFF_W_PAYMENT_CURRENT_MEAN,186.0
POS_NAME_CONTRACT_STATUS_Active_MEAN,185.8
PREV_INSTAL_PREV_NEW_DAYS_PAYMENT_DIFF_MAX_MAX,184.2
PREV_HOUR_APPR_PROCESS_START_MEAN,184.2
PREV_NEW_CREDIT_SELLERPLACE_RATE_MAX,183.2
PREV_NAME_YIELD_GROUP_high_MEAN,181.4
AMT_INCOME_TOTAL,179.2
PREV_NAME_TYPE_SUITE_Unaccompanied_MEAN,177.8
PREV_NEW_DAYS_FIRST_AND_LAST_DUE_DIFF_MEAN,177.8
BURO_DAYS_CREDIT_MEAN,176.2
ACTIVE_AMT_CREDIT_SUM_MAX,176.2
APPROVED_DAYS_DECISION_MAX,175.2
PREV_AMT_ANNUITY_MEAN,174.0
PREV_INSTAL_PREV_AMT_PAYMENT_MEAN_MEAN,174.0
CLOSED_AMT_CREDIT_SUM_MEAN,173.6
CCCNT_DRAWINGS_ATM_CURRENT_MEAN,171.6
NEW_INC_PER_CHLD,170.0
PREV_DAYS_TERMINATION_MEAN,170.0
