feature,importance_MEAN,importance_STD,importance_RAT
EXT_SOURCE_2,773.4,41.210435571587944,0.05328476282853368
EXT_SOURCE_3,767.0,43.53734029542916,0.05676315553510973
EXT_SOURCE_1,724.8,43.355507147304834,0.05981720081029917
NEW_CREDIT_TO_ANNUITY_RATIO,702.4,76.41204093596767,0.1087870742254665
AMT_ANNUITY,392.8,39.505695791872846,0.10057458195486976
DAYS_BIRTH,370.2,35.85665907471024,0.09685753396734262
NEW_CREDIT_TO_GOODS_RATIO,343.6,28.316073174082597,0.08240999177556052
DAYS_ID_PUBLISH,219.8,28.074899821726884,0.12772929855198764
AMT_GOODS_PRICE,206.6,42.045213758524284,0.20351023116420272
BURO_NEW_BURO_AMT_CREDIT_SUM_DEBT_AMT_CREDIT_SUM_RATIO_MAX,199.6,32.47768464653846,0.16271385093456142
CODE_GENDER_M,195.4,15.565988564816564,0.0796621727984471
ACTIVE_DAYS_CREDIT_MAX,186.2,33.90722636843066,0.18210110831595416
ACTIVE_DAYS_CREDIT_ENDDATE_MIN,182.6,45.014442126944104,0.24651939828556466
PREV_POS_PREV_CNT_INSTALMENT_FUTURE_MIN_SUM,176.0,15.858751527153705,0.09010654276791878
ACTIVE_NEW_BURO_AMT_CREDIT_SUM_DEBT_AMT_CREDIT_SUM_RATIO_MAX,175.8,22.554378732299412,0.1282956696945359
PREV_INSTAL_PREV_NEW_DAYS_PAYMENT_DIFF_MAX_MEAN,172.4,17.52997432970168,0.10168198567112344
PREV_INSTAL_PREV_AMT_PAYMENT_MIN_MEAN,170.4,26.491508073343052,0.15546659667454843
ACTIVE_AMT_CREDIT_SUM_SUM,169.8,25.173398658107327,0.1482532312020455
PREV_INSTAL_PREV_NEW_DAYS_PAYMENT_DIFF_MAX_MIN,166.2,35.89846793388264,0.21599559527005202
PREV_DAYS_TERMINATION_MAX,164.2,21.12344668845499,0.12864462051434222
AMT_CREDIT,163.6,31.524593573906703,0.19269311475493095
PREV_INSTAL_PREV_DAYS_ENTRY_PAYMENT_MAX_MAX,162.6,35.669314543455975,0.21936847812703553
TOTALAREA_MODE,161.0,28.416544476765644,0.17650027625320275
NEW_AMT_INCOME_TOTAL_POPRAT,159.6,32.64659247149693,0.20455258440787552
ACTIVE_NEW_BURO_AMT_CREDIT_SUM_DEBT_AMT_CREDIT_SUM_RATIO_MEAN,156.6,8.561541917201602,0.05467140432440359
BURO_NEW_BURO_AMT_CREDIT_SUM_DEBT_AMT_CREDIT_SUM_RATIO_VAR,154.6,23.995832971580715,0.15521237368422197
PREV_CC_PREV_NEW_AMT_BALANCE_CREDIT_LIMIT_ACTUAL_DIFF_MAX_SUM,152.4,24.182638400306942,0.1586787296608067
DAYS_REGISTRATION,150.8,20.017492350441906,0.13274199171380574
PREV_INSTAL_PREV_AMT_INSTALMENT_MIN_MIN,150.6,32.315630892804805,0.21457922239578225
REGION_POPULATION_RELATIVE,148.2,22.09524835796149,0.14909074465561062
PREV_NAME_CONTRACT_STATUS_Refused_MEAN,146.2,13.773162309360911,0.09420767653461637
PREV_INSTAL_PREV_NEW_DAYS_PAYMENT_DIFF_VAR_MIN,144.2,17.90809872655386,0.12418931155723897
PREV_NEW_CREDIT_TO_GOODS_RATIO_MEAN,144.0,20.29778313018444,0.14095682729294748
CLOSED_DAYS_CREDIT_UPDATE_MAX,141.8,17.064583206161235,0.12034261781495934
NEW_AGE_DAYS_REGISTRATION,140.4,28.69320477046787,0.20436755534521273
PREV_NEW_POS_PREV_INSTALMENT_SPEED_MEAN,138.6,26.12087287974887,0.1884622862896744
NEW_AMT_ANNUITY_POPRAT,137.8,32.506922339710975,0.2358992912896297
PREV_INSTAL_PREV_DAYS_ENTRY_PAYMENT_SUM_VAR,137.2,22.432119828495924,0.1634994156595913
DAYS_EMPLOYED,136.8,30.77661449867415,0.22497525218329054
BURO_NEW_BURO_AMT_CREDIT_SUM_DEBT_AMT_CREDIT_SUM_RATIO_MEAN,135.2,25.013996082193668,0.1850147639215508
ACTIVE_NEW_BURO_DAYS_CREDIT_UPDATE_DAYS_CREDIT_DIFF_MEAN,135.0,13.453624047073713,0.09965647442276825
DAYS_LAST_PHONE_CHANGE,134.4,22.678183348760545,0.16873648324970641
NEW_BURO_DAYS_CREDIT_MIN_DAYS_BIRTH_DIFF,134.0,34.007352146263905,0.25378621004674556
ACTIVE_AMT_CREDIT_SUM_MAX,133.0,21.412613105363853,0.16099709101777332
PREV_HOUR_APPR_PROCESS_START_MEAN,132.6,27.555398745073532,0.20780843699150478
PREV_POS_PREV_CNT_INSTALMENT_FUTURE_MEAN_MEAN,129.8,26.752569970004757,0.2061060860555066
CLOSED_AMT_CREDIT_SUM_MEAN,129.6,32.99696955782455,0.2546062465881524
ACTIVE_AMT_CREDIT_SUM_MIN,127.4,24.06865181101758,0.18892191374425102
PREV_NEW_CREDIT_SELLERPLACE_RATE_MAX,126.8,21.70714168194422,0.17119196910050646
PREV_INSTAL_PREV_NEW_DAYS_PAYMENT_DIFF_SUM_MAX,125.4,19.919839356781974,0.1588503935947526
PREV_CNT_PAYMENT_VAR,125.2,12.696456198483101,0.10140939455657429
PREV_INSTAL_PREV_AMT_PAYMENT_MIN_SUM,125.0,25.09980079602227,0.20079840636817814
PREV_CNT_PAYMENT_MEAN,124.4,7.1274118724821856,0.05729430765660921
CCCNT_DRAWINGS_ATM_CURRENT_MEAN,123.6,15.533834040570925,0.12567826893665798
PREV_INSTAL_PREV_NEW_DAYS_PAYMENT_DIFF_MEAN_MAX,123.0,25.700194551792794,0.20894467115278695
CLOSED_DAYS_CREDIT_ENDDATE_MAX,122.8,21.661024906499694,0.17639271096498121
PREV_INSTAL_PREV_AMT_PAYMENT_MIN_MIN,121.2,27.179036038829636,0.22424947226757125
PREV_INSTAL_PREV_NEW_DAYS_PAYMENT_DIFF_SUM_VAR,120.2,20.48658097389606,0.17043744570629002
PREV_POS_PREV_CNT_INSTALMENT_FUTURE_MEAN_VAR,119.6,17.91089054179049,0.14975660988119138
CCNEW_AMT_DRAWINGS_DIFF_W_PAYMENT_CURRENT_MEAN,119.6,27.618834153526464,0.23092670696928483
BURO_AMT_CREDIT_SUM_MIN,118.8,23.89979079406345,0.20117669018571926
NEW_BURO_DAYS_CREDIT_MAX_DAYS_LAST_PHONE_CHANGE_DIFF,118.6,26.510375327407193,0.22352761658859355
NEW_BURO_DAYS_CREDIT_MEAN_OWN_CAR_AGE_DIFF,118.2,26.319194516550084,0.22266662027538142
NAME_FAMILY_STATUS_Married,117.8,9.230384607371459,0.07835640583507181
APPROVED_NEW_CREDIT_TO_ANNUITY_RATIO_VAR,116.4,27.655017627909768,0.23758606209544472
BURO_NEW_BURO_DAYS_CREDIT_DAYS_CREDIT_ENDDATE_DIFF_MEAN,115.0,21.412613105363857,0.18619663569881614
PREV_NEW_POS_PREV_INSTALMENT_SPEED_MIN,114.6,25.89980694908748,0.2260018058384597
NEW_PREV_DAYS_TERMINATION_MAX_DAYS_EMPLOYED_DIFF,114.4,19.138965489283898,0.16729864938185224
BURO_AMT_CREDIT_SUM_SUM,114.2,10.2810505299799,0.09002671217145272
PREV_INSTAL_PREV_NEW_DAYS_PAYMENT_DIFF_MAX_SUM,112.6,21.13764414498456,0.18772330501762488
NEW_BURO_DAYS_CREDIT_MIN_DAYS_DAYS_REGISTRATION_DIFF,112.0,32.349652239243625,0.28883618070753236
PREV_NEW_CREDIT_TO_GOODS_RATIO_MAX,112.0,33.726843908080106,0.3011325348935724
NEW_BURO_DAYS_CREDIT_MAX_DAYS_DAYS_REGISTRATION_DIFF,111.6,15.192103211866353,0.13612995709557665
OWN_CAR_AGE,111.0,3.6742346141747673,0.03310121274031322
