feature,importance_MEAN,importance_STD,importance_RAT
EXT_SOURCE_3,772.6,33.66452138379513,0.04357302793657149
EXT_SOURCE_2,751.6,25.89015256810976,0.034446717094345075
EXT_SOURCE_1,709.4,46.209306421975214,0.06513857685646351
NEW_CREDIT_TO_ANNUITY_RATIO,672.2,44.56119387987716,0.06629157078232245
DAYS_BIRTH,386.0,34.66266002487403,0.08979963737013998
AMT_ANNUITY,375.2,20.27806696901852,0.05404602070633934
NEW_CREDIT_TO_GOODS_RATIO,322.8,27.471803726730432,0.08510472034303107
DAYS_ID_PUBLISH,218.8,34.974276261275236,0.15984586956707145
BURO_NEW_BURO_AMT_CREDIT_SUM_DEBT_AMT_CREDIT_SUM_RATIO_MAX,195.6,9.555103348473002,0.048850221617960134
AMT_GOODS_PRICE,193.8,23.815961034566715,0.12288937582335765
CODE_GENDER_M,189.0,7.176350047203662,0.03797010606986064
PREV_DAYS_TERMINATION_MAX,186.4,21.31431443889294,0.11434718046616384
AMT_CREDIT,172.2,21.32369573971642,0.12383098571263892
ACTIVE_NEW_BURO_DAYS_CREDIT_UPDATE_DAYS_CREDIT_ENDDATE_DIFF_MAX,172.0,43.502873468312416,0.25292368295530476
ACTIVE_DAYS_CREDIT_MAX,171.2,20.498780451529303,0.11973586712341883
ACTIVE_NEW_BURO_AMT_CREDIT_SUM_DEBT_AMT_CREDIT_SUM_RATIO_MAX,167.0,21.61018278497431,0.12940229212559468
ACTIVE_AMT_CREDIT_SUM_SUM,166.8,29.44825971088954,0.1765483196096495
NEW_BURO_DAYS_CREDIT_MIN_DAYS_BIRTH_DIFF,162.4,26.64207199149496,0.16405216743531378
BURO_NEW_BURO_AMT_CREDIT_SUM_DEBT_AMT_CREDIT_SUM_RATIO_VAR,151.2,21.25323504786977,0.14056372386157256
PREV_INSTAL_PREV_DAYS_ENTRY_PAYMENT_MAX_MAX_x,151.2,27.815463325280056,0.1839647045322755
PREV_INSTAL_PREV_AMT_PAYMENT_MIN_MEAN_x,149.4,21.766947420343534,0.14569576586575322
REGION_POPULATION_RELATIVE,147.6,29.913207785190806,0.20266400938476156
ACTIVE_NEW_BURO_AMT_CREDIT_SUM_DEBT_AMT_CREDIT_SUM_RATIO_MEAN,146.8,15.865055940651452,0.10807258815157664
PREV_INSTAL_PREV_NEW_DAYS_PAYMENT_DIFF_MAX_MEAN_x,140.2,20.0174923504419,0.14277811947533453
PREV_HOUR_APPR_PROCESS_START_VAR,140.0,19.261360284258224,0.13758114488755874
DAYS_EMPLOYED,139.8,21.276747871796577,0.15219419078538324
DAYS_REGISTRATION,139.0,25.179356624028344,0.18114645053257802
ACTIVE_AMT_CREDIT_SUM_MAX,137.4,17.285832349065522,0.12580664009509113
NEW_AGE_DAYS_REGISTRATION,136.8,10.034938963441684,0.07335481698422283
CLOSED_DAYS_CREDIT_MAX,136.8,31.043517841894143,0.22692630001384606
NEW_AMT_ANNUITY_POPRAT,135.6,21.96132965009177,0.1619567083340101
PREV_NEW_CREDIT_TO_GOODS_RATIO_MEAN,135.0,13.765899897936206,0.10196962887360153
PREV_CNT_PAYMENT_VAR,132.2,14.184498581197714,0.10729575326170737
CCNEW_AMT_DRAWINGS_DIFF_W_PAYMENT_CURRENT_MEAN,131.0,18.479718612576328,0.1410665542944758
BURO_AMT_CREDIT_MAX_OVERDUE_MEAN,131.0,16.38596960817394,0.12508373746697665
NEW_AMT_INCOME_TOTAL_POPRAT,130.2,17.683325479106017,0.13581663194397864
NEW_BURO_DAYS_CREDIT_MAX_DAYS_BIRTH_DIFF,129.6,22.277791632026723,0.17189654037057658
PREV_NAME_CONTRACT_STATUS_Refused_MEAN_x,126.6,19.48845812269406,0.15393726795176982
DAYS_LAST_PHONE_CHANGE,125.6,14.909728367747013,0.11870802840562909
BURO_NEW_BURO_DAYS_CREDIT_DAYS_ENDDATE_FACT_DIFF_MAX,124.6,22.434348664492134,0.18005095236350027
BURO_AMT_CREDIT_SUM_MEAN,124.2,17.93599732381782,0.14441221677792124
