feature,importance
PREV_NEW_APP_CREDIT_PERC_MAX,146.0
PREV_PRODUCT_COMBINATION_Cash X-Sell: middle_MEAN,145.0
PREV_CODE_REJECT_REASON_XAP_MEAN,143.0
PREV_AMT_CREDIT_MEAN,142.8
PREV_AMT_APPLICATION_MEAN,141.6
APPROVED_AMT_DOWN_PAYMENT_MEAN,139.0
APPROVED_AMT_CREDIT_MEAN,137.8
PREV_WEEKDAY_APPR_PROCESS_START_THURSDAY_MEAN,134.4
PREV_NAME_YIELD_GROUP_middle_MEAN,133.2
APPROVED_AMT_APPLICATION_MAX,127.6
APPROVED_RATE_DOWN_PAYMENT_MEAN,121.0
PREV_HOUR_APPR_PROCESS_START_MAX,118.6
PREV_NAME_PAYMENT_TYPE_Cash through the bank_MEAN,117.0
PREV_AMT_GOODS_PRICE_MEAN,115.6
PREV_AMT_CREDIT_MAX,115.4
PREV_WEEKDAY_APPR_PROCESS_START_MONDAY_MEAN,114.8
PREV_CODE_REJECT_REASON_HC_MEAN,113.6
PREV_NAME_PRODUCT_TYPE_x-sell_MEAN,108.8
PREV_NAME_YIELD_GROUP_XNA_MEAN,108.2
PREV_NAME_TYPE_SUITE_Family_MEAN,108.0
PREV_NAME_CLIENT_TYPE_Repeater_MEAN,108.0
PREV_CHANNEL_TYPE_Stone_MEAN,107.2
PREV_WEEKDAY_APPR_PROCESS_START_SATURDAY_MEAN,105.4
PREV_CHANNEL_TYPE_Country-wide_MEAN,105.2
PREV_WEEKDAY_APPR_PROCESS_START_WEDNESDAY_MEAN,105.0
APPROVED_AMT_APPLICATION_MEAN,104.8
PREV_WEEKDAY_APPR_PROCESS_START_FRIDAY_MEAN,104.6
PREV_CODE_REJECT_REASON_SCOFR_MEAN,102.2
PREV_NAME_SELLER_INDUSTRY_Consumer electronics_MEAN,102.0
PREV_NAME_PORTFOLIO_Cash_MEAN,100.8
APPROVED_AMT_GOODS_PRICE_MEAN,100.4
PREV_NAME_CONTRACT_STATUS_Approved_MEAN,100.0
PREV_NAME_CLIENT_TYPE_Refreshed_MEAN,99.4
PREV_CHANNEL_TYPE_AP+ (Cash loan)_MEAN,97.4
PREV_NAME_TYPE_SUITE_Children_MEAN,97.2
APPROVED_AMT_GOODS_PRICE_MAX,96.2
PREV_PRODUCT_COMBINATION_Cash Street: low_MEAN,95.6
PREV_NAME_GOODS_CATEGORY_Audio/Video_MEAN,94.6
PREV_PRODUCT_COMBINATION_POS industry with interest_MEAN,93.8
PREV_CHANNEL_TYPE_Contact center_MEAN,93.2
PREV_NAME_PAYMENT_TYPE_XNA_MEAN,93.0
PREV_WEEKDAY_APPR_PROCESS_START_SUNDAY_MEAN,92.2
PREV_NEW_REFUSED_CNT,90.0
PREV_NAME_GOODS_CATEGORY_Mobile_MEAN,89.4
PREV_NEW_APPROVED_CNT,88.8
PREV_NFLAG_INSURED_ON_APPROVAL_MEAN,87.8
PREV_NAME_PRODUCT_TYPE_walk-in_MEAN,86.6
PREV_WEEKDAY_APPR_PROCESS_START_TUESDAY_MEAN,85.0
"PREV_NAME_TYPE_SUITE_Spouse, partner_MEAN",82.2
PREV_AMT_APPLICATION_MAX,81.0
PREV_PRODUCT_COMBINATION_POS household with interest_MEAN,76.2
PREV_NAME_GOODS_CATEGORY_Consumer Electronics_MEAN,74.2
PREV_NEW_APPROVED_RATIO,73.6
PREV_NAME_CASH_LOAN_PURPOSE_XNA_MEAN,73.0
PREV_NAME_PRODUCT_TYPE_XNA_MEAN,69.8
PREV_PRODUCT_COMBINATION_Cash Street: middle_MEAN,64.4
PREV_NAME_GOODS_CATEGORY_Computers_MEAN,63.8
PREV_PRODUCT_COMBINATION_POS mobile with interest_MEAN,63.4
PREV_NAME_GOODS_CATEGORY_Furniture_MEAN,62.6
PREV_NAME_CONTRACT_TYPE_Cash loans_MEAN,61.8
PREV_NAME_SELLER_INDUSTRY_XNA_MEAN,60.8
PREV_CHANNEL_TYPE_Channel of corporate sales_MEAN,60.6
PREV_NAME_TYPE_SUITE_Other_B_MEAN,59.0
PREV_PRODUCT_COMBINATION_Cash_MEAN,57.2
PREV_NAME_CONTRACT_STATUS_Canceled_MEAN,54.0
PREV_NAME_PORTFOLIO_XNA_MEAN,52.2
PREV_PRODUCT_COMBINATION_Card Street_MEAN,50.6
PREV_NAME_CONTRACT_TYPE_Revolving loans_MEAN,49.6
PREV_NAME_TYPE_SUITE_Other_A_MEAN,47.8
PREV_CHANNEL_TYPE_Regional / Local_MEAN,45.0
PREV_PRODUCT_COMBINATION_Cash Street: high_MEAN,44.2
PREV_NAME_PORTFOLIO_POS_MEAN,43.8
PREV_PRODUCT_COMBINATION_POS industry without interest_MEAN,43.8
PREV_NAME_GOODS_CATEGORY_Photo / Cinema Equipment_MEAN,42.4
PREV_CODE_REJECT_REASON_LIMIT_MEAN,39.6
PREV_AMT_GOODS_PRICE_MAX,39.2
PREV_NAME_PORTFOLIO_Cards_MEAN,35.8
APPROVED_DAYS_TERMINATION_MAX,34.8
PREV_PRODUCT_COMBINATION_Card X-Sell_MEAN,34.6
PREV_NAME_SELLER_INDUSTRY_Auto technology_MEAN,34.0
PREV_NEW_CNT,33.4
PREV_NAME_GOODS_CATEGORY_Clothing and Accessories_MEAN,32.2
PREV_PRODUCT_COMBINATION_POS household without interest_MEAN,31.4
PREV_NAME_SELLER_INDUSTRY_Furniture_MEAN,29.8
PREV_CODE_REJECT_REASON_SCO_MEAN,28.4
PREV_NAME_CASH_LOAN_PURPOSE_Car repairs_MEAN,28.2
PREV_NAME_GOODS_CATEGORY_XNA_MEAN,28.0
PREV_NAME_CONTRACT_TYPE_Consumer loans_MEAN,26.6
PREV_NAME_CASH_LOAN_PURPOSE_Repairs_MEAN,26.4
PREV_NAME_GOODS_CATEGORY_Medical Supplies_MEAN,26.2
APPROVED_NEW_DAYS_LAST_DUE_DIFF_MEAN,25.0
PREV_NAME_GOODS_CATEGORY_Vehicles_MEAN,23.8
PREV_NAME_SELLER_INDUSTRY_Construction_MEAN,23.8
APPROVED_DAYS_TERMINATION_MEAN,21.0
PREV_NAME_SELLER_INDUSTRY_Clothing_MEAN,16.2
PREV_NAME_CASH_LOAN_PURPOSE_Urgent needs_MEAN,14.4
PREV_NAME_CASH_LOAN_PURPOSE_Other_MEAN,14.4
PREV_NAME_CASH_LOAN_PURPOSE_XAP_MEAN,14.2
PREV_NAME_CONTRACT_STATUS_Unused offer_MEAN,14.0
PREV_PRODUCT_COMBINATION_POS other with interest_MEAN,11.8
APPROVED_NEW_DAYS_LAST_DUE_DIFF_MIN,11.2
PREV_NAME_GOODS_CATEGORY_Construction Materials_MEAN,11.0
PREV_NAME_CASH_LOAN_PURPOSE_Buying a used car_MEAN,10.2
PREV_NAME_SELLER_INDUSTRY_Industry_MEAN,10.0
PREV_PRODUCT_COMBINATION_POS mobile without interest_MEAN,8.8
PREV_CODE_REJECT_REASON_VERIF_MEAN,7.8
APPROVED_NEW_DAYS_FIRST_DUE_DIFF_MEAN,7.6
PREV_NAME_CASH_LOAN_PURPOSE_Medicine_MEAN,7.2
PREV_RATE_INTEREST_PRIMARY_MAX,6.4
PREV_FLAG_LAST_APPL_PER_CONTRACT_N_MEAN,6.2
APPROVED_NEW_DAYS_FIRST_DUE_DIFF_MIN,5.8
PREV_NAME_TYPE_SUITE_Group of people_MEAN,5.6
PREV_NAME_GOODS_CATEGORY_Sport and Leisure_MEAN,5.6
PREV_NAME_GOODS_CATEGORY_Jewelry_MEAN,5.2
PREV_NAME_GOODS_CATEGORY_Auto Accessories_MEAN,5.2
PREV_NAME_PAYMENT_TYPE_Non-cash from your account_MEAN,5.0
PREV_RATE_INTEREST_PRIMARY_MEAN,4.2
APPROVED_NFLAG_INSURED_ON_APPROVAL_MEAN,4.0
PREV_NAME_CASH_LOAN_PURPOSE_Payments on other loans_MEAN,3.8
PREV_NAME_CASH_LOAN_PURPOSE_Building a house or an annex_MEAN,3.6
PREV_NAME_CASH_LOAN_PURPOSE_Everyday expenses_MEAN,3.4
PREV_NAME_GOODS_CATEGORY_Gardening_MEAN,3.4
PREV_RATE_INTEREST_PRIVILEGED_MEAN,3.4
PREV_NAME_CLIENT_TYPE_XNA_MEAN,2.8
PREV_NEW_RATE_INTEREST_RATE_MAX,2.6
PREV_NAME_GOODS_CATEGORY_Homewares_MEAN,2.2
PREV_FLAG_LAST_APPL_PER_CONTRACT_Y_MEAN,2.0
PREV_NFLAG_LAST_APPL_IN_DAY_MEAN,2.0
PREV_NAME_SELLER_INDUSTRY_Jewelry_MEAN,1.6
PREV_CODE_REJECT_REASON_XNA_MEAN,1.4
PREV_RATE_INTEREST_PRIVILEGED_MAX,1.4
PREV_CODE_REJECT_REASON_CLIENT_MEAN,1.4
PREV_NEW_RATE_INTEREST_RATE_MEAN,1.2
PREV_PRODUCT_COMBINATION_POS others without interest_MEAN,0.8
PREV_NAME_CASH_LOAN_PURPOSE_Furniture_MEAN,0.8
PREV_NAME_CASH_LOAN_PURPOSE_Journey_MEAN,0.6
PREV_NAME_GOODS_CATEGORY_Office Appliances_MEAN,0.6
APPROVED_RATE_INTEREST_PRIMARY_MEAN,0.4
PREV_NAME_CASH_LOAN_PURPOSE_Education_MEAN,0.4
APPROVED_RATE_INTEREST_PRIVILEGED_MEAN,0.2
PREV_NAME_GOODS_CATEGORY_Medicine_MEAN,0.2
APPROVED_NEW_RATE_INTEREST_RATE_MEAN,0.2
APPROVED_NEW_RATE_INTEREST_RATE_MAX,0.2
PREV_NAME_GOODS_CATEGORY_Other_MEAN,0.2
PREV_NAME_CASH_LOAN_PURPOSE_Business development_MEAN,0.0
APPROVED_NFLAG_LAST_APPL_IN_DAY_MEAN,0.0
PREV_NAME_GOODS_CATEGORY_Education_MEAN,0.0
PREV_NAME_CASH_LOAN_PURPOSE_Buying a holiday home / land_MEAN,0.0
PREV_NAME_CASH_LOAN_PURPOSE_Buying a home_MEAN,0.0
PREV_NAME_CASH_LOAN_PURPOSE_Buying a new car_MEAN,0.0
PREV_NAME_CASH_LOAN_PURPOSE_Gasification / water supply_MEAN,0.0
PREV_NAME_CASH_LOAN_PURPOSE_Hobby_MEAN,0.0
PREV_NAME_CASH_LOAN_PURPOSE_Money for a third person_MEAN,0.0
PREV_NAME_CASH_LOAN_PURPOSE_Purchase of electronic equipment_MEAN,0.0
PREV_NAME_CASH_LOAN_PURPOSE_Refusal to name the goal_MEAN,0.0
PREV_NAME_CASH_LOAN_PURPOSE_Wedding / gift / holiday_MEAN,0.0
PREV_NAME_CONTRACT_TYPE_XNA_MEAN,0.0
PREV_NAME_GOODS_CATEGORY_Animals_MEAN,0.0
PREV_NAME_GOODS_CATEGORY_Direct Sales_MEAN,0.0
PREV_NAME_GOODS_CATEGORY_Fitness_MEAN,0.0
APPROVED_RATE_INTEREST_PRIMARY_MAX,0.0
PREV_NAME_GOODS_CATEGORY_House Construction_MEAN,0.0
PREV_NAME_GOODS_CATEGORY_Insurance_MEAN,0.0
PREV_NAME_GOODS_CATEGORY_Tourism_MEAN,0.0
PREV_NAME_GOODS_CATEGORY_Weapon_MEAN,0.0
PREV_NAME_PAYMENT_TYPE_Cashless from the account of the employer_MEAN,0.0
PREV_NAME_PORTFOLIO_Cars_MEAN,0.0
PREV_NAME_CASH_LOAN_PURPOSE_Buying a garage_MEAN,0.0
PREV_CODE_REJECT_REASON_SYSTEM_MEAN,0.0
PREV_NAME_SELLER_INDUSTRY_MLM partners_MEAN,0.0
PREV_NAME_SELLER_INDUSTRY_Tourism_MEAN,0.0
PREV_CHANNEL_TYPE_Car dealer_MEAN,0.0
APPROVED_RATE_INTEREST_PRIVILEGED_MAX,0.0
PREV_NAME_GOODS_CATEGORY_Additional Service_MEAN,0.0
