feature,importance
EXT_SOURCE_2,1510.2
EXT_SOURCE_1,1492.6
EXT_SOURCE_3,1286.0
NEW_CREDIT_TO_ANNUITY_RATIO,1168.8
DAYS_BIRTH,978.4
AMT_ANNUITY,872.6
NEW_CREDIT_TO_GOODS_RATIO,859.2
PREV_INSTAL_PREV_NEW_DAYS_PAYMENT_DIFF_MAX_MEAN,636.6
DAYS_EMPLOYED,595.0
DAYS_ID_PUBLISH,549.2
PREV_DAYS_TERMINATION_MAX,477.4
PREV_NEW_POS_PREV_INSTALMENT_SPEED_MEAN,472.4
DAYS_REGISTRATION,433.8
ACTIVE_NEW_BURO_AMT_CREDIT_SUM_DEBT_AMT_CREDIT_SUM_RATIO_MAX,422.2
BURO_NEW_BURO_AMT_CREDIT_SUM_DEBT_AMT_CREDIT_SUM_RATIO_MAX,416.4
PREV_NEW_CREDIT_TO_GOODS_RATIO_MEAN,397.6
ACTIVE_NEW_BURO_AMT_CREDIT_SUM_DEBT_AMT_CREDIT_SUM_RATIO_MEAN,396.8
DAYS_LAST_PHONE_CHANGE,388.0
REGION_POPULATION_RELATIVE,376.8
PREV_NEW_POS_PREV_INSTALMENT_SPEED_MIN,375.8
AMT_CREDIT,375.4
AMT_GOODS_PRICE,374.8
OWN_CAR_AGE,361.8
NEW_AGE_DAYS_REGISTRATION,346.0
PREV_INSTAL_PREV_DAYS_ENTRY_PAYMENT_MAX_MAX,339.2
CODE_GENDER_M,336.2
ACTIVE_NEW_BURO_DAYS_CREDIT_UPDATE_DAYS_CREDIT_ENDDATE_DIFF_MAX,335.6
PREV_CNT_PAYMENT_MEAN,335.0
PREV_INSTAL_PREV_NEW_DAYS_PAYMENT_DIFF_MEAN_MEAN,328.2
CLOSED_DAYS_CREDIT_UPDATE_MAX,328.2
PREV_INSTAL_PREV_AMT_PAYMENT_MEAN_MAX,308.8
PREV_NEW_CREDIT_TO_GOODS_RATIO_MAX,304.0
BURO_NEW_BURO_AMT_CREDIT_SUM_DEBT_AMT_CREDIT_SUM_RATIO_MEAN,303.6
PREV_NAME_CONTRACT_STATUS_Refused_MEAN,302.6
POS_MONTHS_BALANCE_MEAN,277.2
PREV_NEW_DAYS_LAST_DUE_DIFF_MEAN,274.4
PREV_INSTAL_PREV_NEW_DAYS_PAYMENT_DIFF_MIN_MIN,274.2
PREV_DAYS_DECISION_MAX,268.0
PREV_DAYS_DECISION_MEAN,266.6
PREV_POS_PREV_MONTHS_BALANCE_SIZE_MEAN,264.8
ACTIVE_AMT_CREDIT_SUM_MIN,263.0
CLOSED_DAYS_CREDIT_MAX,262.4
APPROVED_AMT_ANNUITY_MEAN,260.8
ACTIVE_AMT_CREDIT_SUM_SUM,255.0
ACTIVE_NEW_BURO_AMT_CREDIT_SUM_DEBT_AMT_CREDIT_SUM_RATIO_MIN,253.4
ACTIVE_DAYS_CREDIT_MAX,243.8
AMT_INCOME_TOTAL,243.2
PREV_INSTAL_PREV_DAYS_INSTALMENT_MAX_MAX,241.4
APPROVED_AMT_DOWN_PAYMENT_MAX,241.4
PREV_HOUR_APPR_PROCESS_START_MEAN,241.0
PREV_NEW_CREDIT_SELLERPLACE_RATE_MAX,239.2
BURO_NEW_BURO_DAYS_CREDIT_UPDATE_DAYS_CREDIT_ENDDATE_DIFF_VAR,238.4
PREV_INSTAL_PREV_AMT_PAYMENT_MEAN_MEAN,238.2
BURO_AMT_CREDIT_SUM_MIN,238.2
POS_NAME_CONTRACT_STATUS_Active_MEAN,234.6
PREV_INSTAL_PREV_NEW_DAYS_PAYMENT_DIFF_MAX_MAX,231.0
BURO_AMT_CREDIT_MAX_OVERDUE_MAX,230.8
PREV_DAYS_TERMINATION_MEAN,230.6
CLOSED_AMT_CREDIT_SUM_MEAN,229.4
PREV_NAME_YIELD_GROUP_high_MEAN,229.0
BURO_NEW_BURO_DAYS_CREDIT_UPDATE_DAYS_CREDIT_DIFF_MIN,227.6
PREV_NAME_TYPE_SUITE_Unaccompanied_MEAN,227.2
APPROVED_DAYS_DECISION_MAX,225.0
PREV_POS_PREV_MONTHS_BALANCE_SIZE_MAX,224.2
PREV_NEW_DAYS_FIRST_AND_LAST_DUE_DIFF_MEAN,223.2
PREV_INSTAL_PREV_NEW_DAYS_PAYMENT_DIFF_MIN_MAX,221.6
NEW_INC_PER_CHLD,221.4
BURO_DAYS_CREDIT_MEAN,220.0
CLOSED_AMT_CREDIT_SUM_SUM,219.8
APPROVED_NEW_CREDIT_SELLERPLACE_RATE_MAX,216.4
ACTIVE_NEW_BURO_DAYS_CREDIT_UPDATE_DAYS_CREDIT_DIFF_MIN,215.8
BURO_AMT_CREDIT_SUM_MEAN,214.8
PREV_AMT_ANNUITY_MEAN,214.4
BURO_DAYS_CREDIT_VAR,214.0
ACTIVE_NEW_BURO_DAYS_CREDIT_UPDATE_DAYS_CREDIT_DIFF_MEAN,211.2
