feature,importance_MEAN,importance_STD,importance_RAT
EXT_SOURCE_2,914.6,28.421822601655936,0.03107568620342875
EXT_SOURCE_1,870.0,40.422765862815474,0.04646294926760399
EXT_SOURCE_3,836.4,44.4780844911289,0.05317800632607472
NEW_CREDIT_TO_ANNUITY_RATIO,586.0,53.41348144429457,0.09114928574111701
NEW_CREDIT_TO_GOODS_RATIO,443.2,21.810547906918796,0.04921152506073736
AMT_ANNUITY,439.0,32.71085446759224,0.0745121969649026
DAYS_BIRTH,411.0,18.479718612576324,0.04496281900870152
CODE_GENDER_M,232.0,9.82344135219425,0.04234241962152694
DAYS_ID_PUBLISH,219.8,15.546703830716016,0.0707311366274614
DAYS_EMPLOYED,218.8,24.823376079816384,0.11345235868289023
PREV_NAME_CONTRACT_STATUS_Refused_MEAN,187.4,18.94201678808252,0.10107799780193447
AMT_GOODS_PRICE,184.6,34.7893661914097,0.18845810504555632
AMT_CREDIT,172.4,18.769656363396745,0.10887271672503912
LATEST_2_PREV_LATEST_INSTAL_PREV_NEW_DAYS_PAYMENT_DIFF_MAX_MEAN,163.8,26.602631448787164,0.16240922740407304
PREV_NEW_CREDIT_TO_GOODS_RATIO_MEAN,161.6,28.814926687395893,0.1783101898972518
LATEST_2_BURO_NEW_BURO_AMT_CREDIT_SUM_DEBT_AMT_CREDIT_SUM_RATIO_MAX,148.6,4.827007354458867,0.03248322580389547
LATEST_2_PREV_LATEST_NEW_POS_PREV_INSTALMENT_SPEED_MEAN,141.4,18.689569283426515,0.13217517173568963
BURO_NEW_BURO_AMT_CREDIT_SUM_DEBT_AMT_CREDIT_SUM_RATIO_MAX,137.6,23.733941939762133,0.17248504316687596
DAYS_LAST_PHONE_CHANGE,137.4,13.557285864065861,0.09867020279523916
PREV_INSTAL_PREV_AMT_PAYMENT_MIN_MEAN,133.4,25.025986494042552,0.18760109815624101
BURO_NEW_BURO_AMT_CREDIT_SUM_DEBT_AMT_CREDIT_SUM_RATIO_VAR,132.6,14.604793733565703,0.11014173253066141
DAYS_REGISTRATION,132.4,25.540164447395405,0.19290154416461786
ACTIVE_NEW_BURO_AMT_CREDIT_SUM_DEBT_AMT_CREDIT_SUM_RATIO_MEAN,130.6,11.28273016605467,0.08639150203717205
NEW_AMT_ANNUITY_POPRAT,129.6,8.324662155306966,0.06423350428477598
NEW_BURO_DAYS_CREDIT_MAX_DAYS_BIRTH_DIFF,125.8,17.866169147301836,0.14202042247457738
LATEST_PREV_LATEST_CC_PREV_NEW_AMT_BALANCE_CREDIT_LIMIT_ACTUAL_DIFF_MAX_SUM,123.6,17.572706109191035,0.14217399764717667
REGION_POPULATION_RELATIVE,123.0,15.968719422671311,0.1298269871761895
PREV_CNT_PAYMENT_MEAN,122.4,16.622274212634082,0.1358028938940693
NEW_BURO_DAYS_CREDIT_MEAN_DAYS_BIRTH_DIFF,122.4,20.0074985942771,0.1634599558355972
PREV_INSTAL_PREV_AMT_PAYMENT_MIN_SUM,121.0,16.76305461424021,0.13853764144000175
OWN_CAR_AGE,120.0,16.896745248715803,0.14080621040596503
PREV_NEW_CREDIT_TO_GOODS_RATIO_MAX,120.0,15.890248582070704,0.13241873818392252
LATEST_PREV_LATEST_INSTAL_PREV_NEW_DAYS_PAYMENT_DIFF_MAX_MEAN,119.8,13.255187663703596,0.11064430437148244
LATEST_PREV_LATEST_NEW_POS_PREV_INSTALMENT_SPEED_MEAN,118.2,18.886503117305757,0.15978429033253602
BURO_DAYS_CREDIT_UPDATE_<LAMBDA>,118.2,27.298351598585583,0.2309505211386259
PREV_HOUR_APPR_PROCESS_START_MEAN,117.8,26.461292485439934,0.22462896846723204
PREV_NEW_POS_PREV_INSTALMENT_SPEED_MEAN,116.6,17.98054504179448,0.15420707583014134
CLOSED_AMT_CREDIT_SUM_MEAN,115.4,15.678010077812809,0.1358579729446517
PREV_POS_PREV_CNT_INSTALMENT_FUTURE_MEAN_VAR,114.2,20.96902477465273,0.18361667928767714
NEW_AGE_DAYS_REGISTRATION,114.0,11.335784048754634,0.09943670218205819
NAME_FAMILY_STATUS_Married,113.8,11.300442469213317,0.09930090043245446
NEW_BURO_DAYS_CREDIT_MAX_DAYS_EMPLOYED_DIFF,111.6,14.842506526863986,0.1329973703124013
BURO_NEW_BURO_AMT_CREDIT_SUM_DEBT_AMT_CREDIT_SUM_RATIO_MEAN,111.2,14.307340773183533,0.1286631364494922
NEW_AMT_INCOME_TOTAL_POPRAT,109.4,19.844394674567425,0.18139300433791064
