feature,importance_MEAN,importance_VAR
BURO_NEW_BURO_DAYS_CREDIT_UPDATE_DAYS_CREDIT_DIFF_MIN,201.4,978.3000000000002
PREV_NAME_YIELD_GROUP_high_MEAN,199.0,223.00000000000009
BURO_DAYS_CREDIT_MAX,198.0,1151.5
CCNEW_AMT_DRAWINGS_DIFF_W_PAYMENT_CURRENT_MEAN,198.0,243.49999999999997
PREV_INSTAL_PREV_NEW_DAYS_PAYMENT_DIFF_MIN_MAX,197.4,948.3000000000001
BURO_DAYS_CREDIT_MEAN,197.2,962.1999999999998
CLOSED_AMT_CREDIT_SUM_SUM,193.8,32.20000000000002
ACTIVE_NEW_BURO_DAYS_CREDIT_UPDATE_DAYS_CREDIT_DIFF_MEAN,193.6,137.29999999999998
PREV_AMT_ANNUITY_MEAN,192.8,929.7000000000002
NEW_INC_PER_CHLD,191.2,1133.6999999999996
ACTIVE_NEW_BURO_DAYS_CREDIT_UPDATE_DAYS_CREDIT_ENDDATE_DIFF_MIN,190.2,565.6999999999998
ACTIVE_AMT_CREDIT_SUM_MAX,189.8,206.20000000000007
BURO_AMT_CREDIT_SUM_MEAN,185.8,1203.7000000000003
BURO_NEW_BURO_DAYS_CREDIT_UPDATE_DAYS_CREDIT_DIFF_VAR,185.6,1351.3
APPROVED_NEW_CREDIT_SELLERPLACE_RATE_MAX,185.4,1506.8000000000002
PREV_INSTAL_PREV_NEW_PAYMENT_PERC_MIN_MEAN,185.2,523.6999999999999
BURO_AMT_CREDIT_SUM_SUM,184.8,1502.7000000000003
BURO_NEW_BURO_DAYS_CREDIT_UPDATE_DAYS_CREDIT_ENDDATE_DIFF_MIN,184.0,298.5
BURO_NEW_BURO_DAYS_CREDIT_UPDATE_DAYS_CREDIT_DIFF_MEAN,184.0,435.0
POS_NAME_CONTRACT_STATUS_Completed_MEAN,183.6,1451.3
ACTIVE_NEW_BURO_DAYS_CREDIT_UPDATE_DAYS_CREDIT_DIFF_MIN,182.6,924.3000000000002
CLOSED_AMT_CREDIT_SUM_MIN,182.4,889.8000000000002
CCCNT_DRAWINGS_ATM_CURRENT_MEAN,182.0,104.0
BURO_AMT_CREDIT_SUM_MAX,181.8,516.1999999999999
APPROVED_NEW_CREDIT_TO_GOODS_RATIO_MAX,181.4,842.3
BURO_DAYS_CREDIT_VAR,179.4,1051.8000000000002
BURO_AMT_CREDIT_MAX_OVERDUE_MEAN,179.2,761.1999999999998
ACTIVE_AMT_CREDIT_SUM_MEAN,178.2,745.6999999999999
APPROVED_NEW_CREDIT_TO_GOODS_RATIO_MEAN,175.8,1331.2
PREV_INSTAL_PREV_NEW_PAYMENT_DIFF_MEAN_MEAN,173.8,406.69999999999993
ACTIVE_NEW_BURO_DAYS_CREDIT_UPDATE_DAYS_CREDIT_ENDDATE_DIFF_MEAN,173.2,1309.6999999999998
ACTIVE_AMT_CREDIT_SUM_DEBT_MIN,171.4,855.3
APPROVED_AMT_ANNUITY_MAX,170.2,404.1999999999999
PREV_AMT_DOWN_PAYMENT_MEAN,170.0,537.5
PREV_SELLERPLACE_AREA_MEAN,169.8,421.70000000000005
PREV_NEW_POS_PREV_INSTALMENT_SPEED_MAX,167.8,1027.2000000000003
ACTIVE_NEW_BURO_DAYS_CREDIT_UPDATE_DAYS_CREDIT_ENDDATE_DIFF_VAR,167.2,867.1999999999998
CLOSED_DAYS_CREDIT_VAR,166.6,696.8
APPROVED_HOUR_APPR_PROCESS_START_MEAN,166.4,609.3
BURO_NEW_BURO_DAYS_CREDIT_UPDATE_DAYS_CREDIT_ENDDATE_DIFF_MEAN,166.4,346.30000000000007
ACTIVE_DAYS_CREDIT_UPDATE_MEAN,165.2,956.6999999999998
PREV_RATE_DOWN_PAYMENT_MEAN,164.6,1702.3
APPROVED_NEW_CREDIT_SELLERPLACE_RATE_MIN,162.8,747.2000000000002
APPROVED_AMT_CREDIT_MAX,159.8,264.20000000000005
ACTIVE_DAYS_CREDIT_VAR,159.2,137.19999999999993
PREV_INSTAL_PREV_NEW_PAYMENT_PERC_MEAN_MEAN,158.8,221.20000000000002
APPROVED_DAYS_DECISION_MEAN,158.4,274.30000000000007
PREV_NEW_APP_CREDIT_PERC_MEAN,158.0,675.5
APPROVED_SELLERPLACE_AREA_MAX,157.4,355.30000000000007
PREV_AMT_DOWN_PAYMENT_MAX,155.4,809.8000000000001
CLOSED_AMT_CREDIT_SUM_MAX,153.6,525.8
TOTALAREA_MODE,153.2,471.7
NEW_DEF/OBS_30,152.4,838.3
CLOSED_NEW_BURO_DAYS_CREDIT_UPDATE_DAYS_CREDIT_ENDDATE_DIFF_MEAN,151.2,854.6999999999998
APPROVED_SELLERPLACE_AREA_MEAN,150.8,294.7000000000001
PREV_NEW_CREDIT_TO_ANNUITY_RATIO_MAX,150.2,569.7
BURO_DAYS_CREDIT_ENDDATE_MEAN,148.8,623.2000000000002
PREV_NEW_CREDIT_TO_ANNUITY_RATIO_MEAN,148.4,301.3
PREV_NAME_YIELD_GROUP_middle_MEAN,147.8,573.7
PREV_NEW_DAYS_LAST_DUE_DIFF_MIN,147.6,510.30000000000007
HOUR_APPR_PROCESS_START,146.6,551.3000000000001
PREV_DAYS_DECISION_MIN,146.0,1136.5
ACTIVE_DAYS_CREDIT_ENDDATE_MEAN,144.0,439.5
PREV_INSTAL_PREV_NEW_PAYMENT_DIFF_VAR_MEAN,142.8,298.7000000000001
BURO_DAYS_CREDIT_UPDATE_MAX,140.6,743.3
PREV_DAYS_TERMINATION_MIN,140.2,195.69999999999993
PREV_POS_PREV_MONTHS_BALANCE_MIN_MAX,140.0,1160.0
APPROVED_NEW_APP_CREDIT_PERC_MEAN,139.2,170.69999999999993
BURO_NEW_BURO_DAYS_CREDIT_UPDATE_DAYS_CREDIT_DIFF_MAX,139.0,288.5
PREV_NEW_CREDIT_SELLERPLACE_RATE_MEAN,138.8,193.2000000000001
ACTIVE_DAYS_CREDIT_MEAN,138.4,435.29999999999995
ACTIVE_DAYS_CREDIT_UPDATE_MAX,138.4,248.8
APPROVED_NEW_CREDIT_TO_ANNUITY_RATIO_MEAN,138.0,206.0
ACTIVE_DAYS_CREDIT_UPDATE_MIN,137.8,249.70000000000007
PREV_POS_PREV_MONTHS_BALANCE_MAX_MAX,137.8,489.69999999999993
ACTIVE_AMT_CREDIT_SUM_DEBT_SUM,137.6,158.29999999999995
APPROVED_DAYS_DECISION_MIN,137.4,459.80000000000007
CCCNT_DRAWINGS_CURRENT_VAR,137.2,46.7
NAME_FAMILY_STATUS_Married,137.0,84.5
LANDAREA_AVG,136.4,597.8000000000001
PREV_NAME_CONTRACT_STATUS_Approved_MEAN,136.0,668.4999999999999
CLOSED_NEW_BURO_DAYS_CREDIT_UPDATE_DAYS_CREDIT_DIFF_MIN,133.6,105.30000000000003
PREV_AMT_ANNUITY_MAX,133.4,1041.3000000000002
APPROVED_NEW_CREDIT_SELLERPLACE_RATE_MEAN,133.0,156.50000000000006
BURO_DAYS_CREDIT_UPDATE_MEAN,132.8,495.70000000000016
BURO_CREDIT_TYPE_Consumer credit_MEAN,132.4,142.30000000000004
CLOSED_NEW_BURO_DAYS_CREDIT_UPDATE_DAYS_CREDIT_ENDDATE_DIFF_VAR,132.0,324.0
BURO_NEW_BURO_DAYS_CREDIT_UPDATE_DAYS_CREDIT_ENDDATE_DIFF_MAX,131.4,767.8000000000001
PREV_INSTAL_PREV_AMT_INSTALMENT_MEAN_MEAN,131.2,331.69999999999993
PREV_INSTAL_PREV_NEW_PAYMENT_PERC_MIN_MIN,131.0,194.0
PREV_WEEKDAY_APPR_PROCESS_START_THURSDAY_MEAN,130.6,641.3
BURO_NEW_BURO_DAYS_CREDIT_DAYS_ENDDATE_FACT_DIFF_MAX,130.6,390.3
BURO_AMT_CREDIT_SUM_DEBT_MEAN,130.2,364.69999999999993
PREV_INSTAL_PREV_NEW_PAYMENT_PERC_VAR_MEAN,130.2,244.19999999999993
APPROVED_NEW_CREDIT_TO_ANNUITY_RATIO_MAX,128.0,170.00000000000003
ACTIVE_AMT_CREDIT_MAX_OVERDUE_MAX,126.4,157.29999999999995
CLOSED_NEW_BURO_DAYS_CREDIT_UPDATE_DAYS_CREDIT_DIFF_MEAN,126.2,169.70000000000002
PREV_POS_PREV_CNT_INSTALMENT_FUTURE_MAX_MAX,125.2,240.70000000000005
PREV_NEW_APP_CREDIT_PERC_MAX,125.0,1184.0
PREV_AMT_CREDIT_MEAN,124.8,537.7
PREV_NAME_CLIENT_TYPE_New_MEAN,124.6,378.79999999999995
REGION_RATING_CLIENT_W_CITY,124.2,471.2
CLOSED_DAYS_CREDIT_ENDDATE_MEAN,123.8,621.7
ACTIVE_NEW_BURO_DAYS_CREDIT_UPDATE_DAYS_CREDIT_DIFF_VAR,123.6,274.29999999999995
PREV_CODE_REJECT_REASON_XAP_MEAN,122.6,262.29999999999995
ACTIVE_AMT_CREDIT_SUM_DEBT_MEAN,122.4,231.80000000000007
APPROVED_CNT_PAYMENT_MEAN,122.2,126.70000000000002
APPROVED_RATE_DOWN_PAYMENT_MEAN,122.2,169.20000000000002
APPROVED_AMT_DOWN_PAYMENT_MEAN,122.0,216.5
CLOSED_DAYS_CREDIT_UPDATE_MIN,121.8,340.19999999999993
PREV_AMT_APPLICATION_MEAN,121.6,388.79999999999995
PREV_NEW_INSTAL_PREV_AMT_INSTALMENT_AND_PAYMENT_SUM_RATIO_MEAN,121.6,400.79999999999995
PREV_WEEKDAY_APPR_PROCESS_START_FRIDAY_MEAN,121.0,1233.5
PREV_SELLERPLACE_AREA_MAX,119.6,714.8
PREV_INSTAL_PREV_AMT_INSTALMENT_MEAN_MAX,117.8,288.7
BURO_DAYS_CREDIT_MIN,117.8,210.7
PREV_NEW_INSTAL_PREV_AMT_INSTALMENT_AND_PAYMENT_SUM_DIFF_MEAN,116.8,240.7
BASEMENTAREA_AVG,115.0,411.0
ACTIVE_NEW_BURO_DAYS_CREDIT_UPDATE_DAYS_CREDIT_DIFF_MAX,115.0,197.0
CLOSED_DAYS_CREDIT_UPDATE_MEAN,114.4,190.8
PREV_CHANNEL_TYPE_Country-wide_MEAN,114.2,97.7
CLOSED_NEW_BURO_DAYS_CREDIT_UPDATE_DAYS_CREDIT_ENDDATE_DIFF_MIN,111.0,275.5
PREV_WEEKDAY_APPR_PROCESS_START_SATURDAY_MEAN,110.6,659.3
PREV_NEW_CREDIT_SELLERPLACE_RATE_MIN,110.4,247.3
FLAG_WORK_PHONE,110.0,122.49999999999997
PREV_WEEKDAY_APPR_PROCESS_START_MONDAY_MEAN,108.8,384.7
NAME_EDUCATION_TYPE_Higher education,108.4,222.29999999999998
CCNEW_AMT_BALANCE_CREDIT_LIMIT_ACTUAL_RATIO_MEAN,108.4,291.80000000000007
PREV_NAME_YIELD_GROUP_low_normal_MEAN,108.4,228.30000000000004
PREV_NEW_INSTAL_PREV_AMT_INSTALMENT_AND_PAYMENT_SUM_DIFF_SUM,108.2,410.20000000000005
APPROVED_AMT_APPLICATION_MAX,107.8,416.7
PREV_RATE_DOWN_PAYMENT_MAX,106.2,121.70000000000002
BURO_AMT_CREDIT_SUM_DEBT_MAX,106.0,21.500000000000007
BURO_NEW_BURO_DAYS_CREDIT_DAYS_CREDIT_ENDDATE_DIFF_MEAN,105.8,150.70000000000002
CLOSED_NEW_BURO_DAYS_CREDIT_UPDATE_DAYS_CREDIT_ENDDATE_DIFF_MAX,104.6,241.29999999999995
APPROVED_NEW_APP_CREDIT_PERC_MAX,104.2,333.20000000000005
CLOSED_DAYS_CREDIT_MIN,103.2,446.70000000000005
ACTIVE_DAYS_CREDIT_MIN,103.0,280.50000000000006
PREV_WEEKDAY_APPR_PROCESS_START_WEDNESDAY_MEAN,102.0,221.49999999999997
BURO_CREDIT_TYPE_Credit card_MEAN,101.0,164.0
PREV_NAME_YIELD_GROUP_XNA_MEAN,100.2,371.70000000000005
APPROVED_RATE_DOWN_PAYMENT_MAX,100.0,270.5
PREV_WEEKDAY_APPR_PROCESS_START_TUESDAY_MEAN,99.8,412.69999999999993
PREV_PRODUCT_COMBINATION_Cash X-Sell: low_MEAN,99.4,257.3
PREV_AMT_CREDIT_MAX,99.4,104.80000000000003
APPROVED_AMT_CREDIT_MEAN,99.4,146.3
CLOSED_NEW_BURO_DAYS_CREDIT_UPDATE_DAYS_CREDIT_DIFF_VAR,99.2,332.70000000000005
PREV_AMT_GOODS_PRICE_MEAN,99.2,144.70000000000005
APPROVED_AMT_APPLICATION_MEAN,98.8,253.7
PREV_NAME_SELLER_INDUSTRY_Consumer electronics_MEAN,98.6,74.8
NEW_NUM_DOCS,98.2,21.19999999999999
BURO_NEW_BURO_DAYS_CREDIT_DAYS_ENDDATE_FACT_DIFF_MEAN,98.2,244.70000000000002
BURO_NEW_BURO_DAYS_CREDIT_DAYS_CREDIT_ENDDATE_DIFF_MAX,97.0,237.0
PREV_NEW_INSTAL_PREV_AMT_INSTALMENT_AND_PAYMENT_SUM_DIFF_MAX,96.4,300.80000000000007
ACTIVE_AMT_CREDIT_SUM_DEBT_MAX,96.2,143.69999999999996
CLOSED_DAYS_CREDIT_MEAN,95.8,265.69999999999993
BURO_DAYS_CREDIT_UPDATE_MIN,95.4,248.80000000000007
CCCNT_DRAWINGS_ATM_CURRENT_VAR,95.4,354.79999999999995
PREV_HOUR_APPR_PROCESS_START_MAX,95.0,643.0
PREV_NAME_SELLER_INDUSTRY_Connectivity_MEAN,94.8,116.69999999999997
CLOSED_AMT_CREDIT_MAX_OVERDUE_MAX,94.2,1098.7
PREV_NAME_CLIENT_TYPE_Repeater_MEAN,94.0,93.5
APPROVED_HOUR_APPR_PROCESS_START_MAX,93.8,926.7
CLOSED_NEW_BURO_DAYS_CREDIT_UPDATE_DAYS_CREDIT_DIFF_MAX,93.6,203.29999999999995
CLOSED_NEW_BURO_DAYS_CREDIT_DAYS_CREDIT_ENDDATE_DIFF_MAX,93.4,650.3000000000001
PREV_POS_PREV_MONTHS_BALANCE_MAX_MEAN,93.4,163.8
CCCNT_DRAWINGS_CURRENT_MEAN,93.2,149.2
BURO_NEW_BURO_DAYS_CREDIT_DAYS_CREDIT_ENDDATE_DIFF_VAR,93.0,171.0
PREV_CC_PREV_NEW_AMT_BALANCE_CREDIT_LIMIT_ACTUAL_DIFF_MAX_MAX,93.0,56.500000000000014
PREV_NAME_YIELD_GROUP_low_action_MEAN,91.2,173.7
PREV_CHANNEL_TYPE_Credit and cash offices_MEAN,90.2,268.7
BURO_NEW_BURO_DAYS_CREDIT_UPDATE_DAYS_ENDDATE_FACT_DIFF_VAR,90.0,96.50000000000003
CLOSED_NEW_BURO_DAYS_CREDIT_DAYS_ENDDATE_FACT_DIFF_VAR,89.6,101.3
NAME_INCOME_TYPE_Working,89.0,198.0
ACTIVE_DAYS_CREDIT_SIZE,89.0,180.5
APPROVED_SELLERPLACE_AREA_MIN,88.6,26.8
FLAG_DOCUMENT_3,88.0,123.49999999999999
BURO_CREDIT_TYPE_Microloan_MEAN,88.0,75.0
PREV_NAME_PAYMENT_TYPE_XNA_MEAN,87.2,471.70000000000005
PREV_POS_PREV_SK_DPD_DEF_MAX_MEAN,87.0,71.50000000000001
CLOSED_NEW_BURO_DAYS_CREDIT_UPDATE_DAYS_ENDDATE_FACT_DIFF_VAR,86.8,211.7
CLOSED_NEW_BURO_DAYS_CREDIT_DAYS_ENDDATE_FACT_DIFF_MEAN,86.8,364.19999999999993
CLOSED_NEW_BURO_DAYS_CREDIT_DAYS_ENDDATE_FACT_DIFF_MIN,85.8,243.7
PREV_INSTAL_PREV_NEW_PAYMENT_PERC_MIN_MAX,85.4,332.8
PREV_NAME_TYPE_SUITE_Family_MEAN,85.2,481.70000000000005
CLOSED_NEW_BURO_DAYS_CREDIT_DAYS_CREDIT_ENDDATE_DIFF_MEAN,85.0,421.50000000000006
BURO_NEW_BURO_DAYS_CREDIT_UPDATE_DAYS_ENDDATE_FACT_DIFF_MEAN,84.2,316.7
ACTIVE_AMT_CREDIT_MAX_OVERDUE_MEAN,83.8,243.2
APPROVED_AMT_GOODS_PRICE_MEAN,83.2,321.70000000000005
BURO_AMT_CREDIT_SUM_DEBT_SUM,81.2,72.70000000000002
PREV_NAME_PRODUCT_TYPE_walk-in_MEAN,81.0,122.0
PREV_NAME_PAYMENT_TYPE_Cash through the bank_MEAN,80.0,116.0
CLOSED_NEW_BURO_DAYS_CREDIT_DAYS_ENDDATE_FACT_DIFF_MAX,79.8,100.69999999999997
PREV_NAME_CLIENT_TYPE_Refreshed_MEAN,79.8,212.2
PREV_CODE_REJECT_REASON_HC_MEAN,79.6,98.29999999999998
APARTMENTS_AVG,79.2,248.20000000000002
CLOSED_NEW_BURO_DAYS_CREDIT_DAYS_CREDIT_ENDDATE_DIFF_VAR,78.8,29.700000000000003
PREV_CHANNEL_TYPE_Stone_MEAN,78.4,68.30000000000004
PREV_NEW_INSTAL_PREV_AMT_INSTALMENT_AND_PAYMENT_SUM_RATIO_MIN,78.2,447.20000000000005
BURO_NEW_BURO_DAYS_CREDIT_DAYS_ENDDATE_FACT_DIFF_VAR,78.0,282.0
APARTMENTS_MEDI,77.8,397.7
NAME_EDUCATION_TYPE_Secondary / secondary special,77.2,138.69999999999996
PREV_NAME_PRODUCT_TYPE_XNA_MEAN,76.6,176.29999999999995
BURO_AMT_CREDIT_SUM_LIMIT_VAR,76.6,74.29999999999998
LIVINGAREA_MEDI,76.4,191.29999999999998
LIVINGAREA_AVG,74.8,369.7
REG_CITY_NOT_LIVE_CITY,74.2,58.69999999999999
PREV_PRODUCT_COMBINATION_POS household with interest_MEAN,74.2,186.70000000000002
CLOSED_NEW_BURO_DAYS_CREDIT_UPDATE_DAYS_ENDDATE_FACT_DIFF_MEAN,74.0,488.49999999999994
PREV_NAME_PRODUCT_TYPE_x-sell_MEAN,73.8,17.20000000000001
NONLIVINGAREA_AVG,73.6,167.79999999999998
CCNEW_AMT_DRAWINGS_DIFF_W_PAYMENT_CURRENT_MIN,73.4,394.3
BURO_NEW_BURO_DAYS_CREDIT_DAYS_CREDIT_ENDDATE_DIFF_MIN,73.2,240.70000000000002
PREV_INSTAL_PREV_DAYS_ENTRY_PAYMENT_MAX_MEAN,73.2,69.20000000000002
BURO_NEW_BURO_DAYS_CREDIT_DAYS_ENDDATE_FACT_DIFF_MIN,73.2,111.70000000000002
NEW_DEF/OBS_60,73.0,267.5
APPROVED_AMT_GOODS_PRICE_MAX,71.8,166.20000000000002
CLOSED_AMT_CREDIT_MAX_OVERDUE_MEAN,71.4,211.3
CCNEW_AMT_DRAWINGS_DIFF_W_PAYMENT_CURRENT_MAX,71.2,152.70000000000002
PREV_NFLAG_INSURED_ON_APPROVAL_MEAN,70.2,118.70000000000002
PREV_PRODUCT_COMBINATION_Cash Street: low_MEAN,70.2,69.7
PREV_INSTAL_PREV_DAYS_INSTALMENT_MAX_MEAN,69.8,119.69999999999996
PREV_AMT_APPLICATION_MAX,69.6,175.29999999999995
PREV_WEEKDAY_APPR_PROCESS_START_SUNDAY_MEAN,69.2,100.69999999999999
PREV_CC_PREV_NEW_AMT_BALANCE_CREDIT_LIMIT_ACTUAL_DIFF_MAX_MIN,69.2,154.19999999999996
PREV_NAME_CONTRACT_STATUS_Canceled_MEAN,68.8,126.70000000000002
BURO_CREDIT_TYPE_Mortgage_MEAN,68.8,52.7
BURO_MONTHS_BALANCE_SIZE_SUM,68.4,499.30000000000007
PREV_POS_PREV_CNT_INSTALMENT_NUNIQUE_MEAN,67.4,134.80000000000004
PREV_POS_PREV_MONTHS_BALANCE_MIN_MIN,67.0,205.0
CCNEW_AMT_BALANCE_CREDIT_LIMIT_ACTUAL_RATIO_MAX,66.8,252.2
AMT_REQ_CREDIT_BUREAU_YEAR,66.8,243.2
PREV_NAME_GOODS_CATEGORY_Mobile_MEAN,66.0,41.00000000000003
PREV_INSTAL_PREV_NEW_PAYMENT_PERC_MEAN_MIN,66.0,211.0
PREV_INSTAL_PREV_NEW_PAYMENT_DIFF_MEAN_MIN,66.0,264.5
ORGANIZATION_TYPE_Self-employed,64.6,134.8
POS_NAME_CONTRACT_STATUS_Signed_MEAN,63.8,76.20000000000002
PREV_POS_PREV_SK_DPD_DEF_MEAN_MEAN,63.4,38.79999999999999
PREV_POS_PREV_SK_DPD_DEF_MEAN_MAX,62.6,111.80000000000003
PREV_NAME_PORTFOLIO_Cash_MEAN,61.6,112.3
BURO_DAYS_ENDDATE_FACT_MEAN,61.4,54.3
ACTIVE_NEW_BURO_AMT_ANNUITY_AMT_CREDIT_SUM_DEBT_RATIO_MIN,60.6,168.8
YEARS_BUILD_MEDI,60.4,77.8
CLOSED_NEW_BURO_DAYS_CREDIT_UPDATE_DAYS_ENDDATE_FACT_DIFF_MAX,60.2,167.70000000000002
PREV_NEW_DAYS_FIRST_AND_LAST_DUE_DIFF_MAX,60.0,136.0
PREV_NEW_CC_PREV_AMT_BALANCE_PAYMENT_TOTAL_CURRENT_RATIO_MEAN,59.6,122.3
ENTRANCES_AVG,59.6,5.3000000000000025
PREV_INSTAL_PREV_DAYS_ENTRY_PAYMENT_MAX_MIN,59.6,63.80000000000001
COMMONAREA_MEDI,59.4,138.8
BURO_NEW_BURO_DAYS_CREDIT_UPDATE_DAYS_ENDDATE_FACT_DIFF_MAX,59.4,140.3
PREV_NEW_APPROVED_RATIO,57.2,132.70000000000002
PREV_NAME_PORTFOLIO_XNA_MEAN,57.0,168.5
PREV_PRODUCT_COMBINATION_Cash X-Sell: high_MEAN,57.0,282.0
BURO_DAYS_CREDIT_SIZE,57.0,181.5
PREV_NAME_CASH_LOAN_PURPOSE_XNA_MEAN,56.8,281.2
BURO_CREDIT_ACTIVE_Closed_MEAN,56.6,12.299999999999995
PREV_NEW_CC_PREV_AMT_BALANCE_PAYMENT_TOTAL_CURRENT_RATIO_MAX,56.0,28.5
CLOSED_DAYS_ENDDATE_FACT_MEAN,56.0,30.000000000000004
NONLIVINGAREA_MEDI,55.8,79.69999999999999
AMT_REQ_CREDIT_BUREAU_QRT,55.8,28.69999999999999
PREV_INSTAL_PREV_DAYS_INSTALMENT_MAX_MIN,54.8,126.69999999999999
BURO_AMT_CREDIT_SUM_LIMIT_MEAN,54.8,63.69999999999999
BURO_MONTHS_BALANCE_SIZE_MEAN,54.8,118.7
CLOSED_MONTHS_BALANCE_MIN_MAX,54.8,217.2
PREV_NAME_GOODS_CATEGORY_Audio/Video_MEAN,54.6,320.8
BURO_CREDIT_ACTIVE_Active_MEAN,54.6,18.800000000000004
ACTIVE_MONTHS_BALANCE_SIZE_MEAN,54.2,36.70000000000001
ACTIVE_AMT_CREDIT_SUM_LIMIT_VAR,54.0,155.0
POS_SK_DPD_DEF_MEAN,53.6,201.8
PREV_PRODUCT_COMBINATION_POS mobile with interest_MEAN,53.4,256.3
