feature,importance
EXT_SOURCE_1,1289.0
EXT_SOURCE_2,1284.8
EXT_SOURCE_3,1105.8
DAYS_BIRTH,805.8
AMT_ANNUITY,692.2
AMT_CREDIT,640.2
PREV_INSTAL_PREV_NEW_DAYS_PAYMENT_DIFF_MAX_MEAN,534.2
DAYS_EMPLOYED,461.8
AMT_GOODS_PRICE,426.6
DAYS_ID_PUBLISH,407.2
PREV_DAYS_TERMINATION_MAX,381.2
PREV_NEW_POS_PREV_INSTALMENT_SPEED_MEAN,370.2
ACTIVE_NEW_BURO_AMT_CREDIT_SUM_DEBT_AMT_CREDIT_SUM_RATIO_MAX,339.8
BURO_NEW_BURO_AMT_CREDIT_SUM_DEBT_AMT_CREDIT_SUM_RATIO_MAX,329.6
PREV_NEW_POS_PREV_INSTALMENT_SPEED_MIN,318.2
CODE_GENDER_M,312.4
DAYS_REGISTRATION,311.0
PREV_NEW_CREDIT_TO_GOODS_RATIO_MEAN,309.4
ACTIVE_NEW_BURO_AMT_CREDIT_SUM_DEBT_AMT_CREDIT_SUM_RATIO_MEAN,308.0
DAYS_LAST_PHONE_CHANGE,296.2
OWN_CAR_AGE,294.6
PREV_NAME_CONTRACT_STATUS_Refused_MEAN,267.2
PREV_CNT_PAYMENT_MEAN,264.8
PREV_INSTAL_PREV_AMT_PAYMENT_MEAN_MAX,264.6
REGION_POPULATION_RELATIVE,264.2
PREV_INSTAL_PREV_DAYS_ENTRY_PAYMENT_MAX_MAX,263.8
ACTIVE_NEW_BURO_DAYS_CREDIT_UPDATE_DAYS_CREDIT_ENDDATE_DIFF_MAX,259.6
CLOSED_DAYS_CREDIT_UPDATE_MAX,251.6
NEW_AGE_DAYS_REGISTRATION,239.6
PREV_NEW_CREDIT_TO_GOODS_RATIO_MAX,239.2
BURO_NEW_BURO_AMT_CREDIT_SUM_DEBT_AMT_CREDIT_SUM_RATIO_MEAN,237.4
PREV_INSTAL_PREV_NEW_DAYS_PAYMENT_DIFF_MEAN_MEAN,215.4
POS_MONTHS_BALANCE_MEAN,213.2
ACTIVE_AMT_CREDIT_SUM_SUM,205.2
PREV_NEW_DAYS_LAST_DUE_DIFF_MEAN,203.8
CLOSED_DAYS_CREDIT_MAX,203.4
PREV_DAYS_DECISION_MEAN,200.0
ACTIVE_DAYS_CREDIT_MAX,198.8
APPROVED_AMT_ANNUITY_MEAN,198.4
