feature,importance_MEAN,importance_STD,importance_RAT
EXT_SOURCE_3,802.2,53.78847460190706,0.06705120244565826
EXT_SOURCE_2,750.0,43.8691235380877,0.058492164717450265
EXT_SOURCE_1,679.2,37.318896017969244,0.05494537105119146
NEW_CREDIT_TO_ANNUITY_RATIO,602.8,109.80983562504771,0.18216628338594512
DAYS_BIRTH,377.0,40.024992192378996,0.10616708804344561
AMT_ANNUITY,375.2,17.42699056062176,0.04644720298673177
NEW_CREDIT_TO_GOODS_RATIO,336.4,36.54859778431998,0.10864624787253264
DAYS_ID_PUBLISH,219.4,36.691960972398306,0.16723774372104971
BURO_NEW_BURO_AMT_CREDIT_SUM_DEBT_AMT_CREDIT_SUM_RATIO_MAX,192.8,18.952572384771415,0.0983017239874036
AMT_GOODS_PRICE,186.2,21.69562167811745,0.11651783930245678
CODE_GENDER_M,184.8,15.270887335056862,0.08263467172649817
ACTIVE_AMT_CREDIT_SUM_SUM,183.0,20.904544960366874,0.11423248612222335
DAYS_EMPLOYED,180.6,24.663738564945906,0.13656555130091863
ACTIVE_NEW_BURO_AMT_CREDIT_SUM_DEBT_AMT_CREDIT_SUM_RATIO_MAX,171.4,29.94661917479167,0.17471773147486389
ACTIVE_NEW_BURO_AMT_CREDIT_SUM_DEBT_AMT_CREDIT_SUM_RATIO_MEAN,161.2,18.86001060445089,0.11699758439485664
ACTIVE_NEW_BURO_DAYS_CREDIT_DAYS_CREDIT_ENDDATE_DIFF_MAX,157.2,30.111459612579395,0.1915487252708613
AMT_CREDIT,155.0,25.553864678361276,0.16486364308620177
CLOSED_AMT_CREDIT_SUM_MEAN,147.8,25.742960202742807,0.17417429095225173
REGION_POPULATION_RELATIVE,143.4,13.90323703315167,0.09695423314610649
ACTIVE_DAYS_CREDIT_MAX,141.8,30.695276509586943,0.21646880472205177
PREV_INSTAL_PREV_AMT_PAYMENT_MIN_MEAN,141.6,28.579713084634,0.20183413195362995
NEW_AGE_DAYS_REGISTRATION,137.2,37.271973384837025,0.2716616135921066
BURO_NEW_BURO_AMT_CREDIT_SUM_DEBT_AMT_CREDIT_SUM_RATIO_VAR,133.6,30.212580161250706,0.22614206707522985
PREV_NAME_CONTRACT_STATUS_Refused_MEAN,133.0,11.853269591129699,0.08912232775285488
DAYS_REGISTRATION,131.8,30.359512512555273,0.23034531496627672
DAYS_LAST_PHONE_CHANGE,130.8,17.922053453775884,0.13701875729186455
PREV_DAYS_TERMINATION_MAX,130.0,32.92415526630866,0.2532627328177589
NEW_BURO_DAYS_CREDIT_MEAN_DAYS_BIRTH_DIFF,129.8,38.42134823246056,0.2960042236707285
PREV_LATEST_INSTAL_PREV_NEW_DAYS_PAYMENT_DIFF_MAX_MEAN,129.2,9.959919678390985,0.07708916159745345
PREV_CNT_PAYMENT_MEAN,128.4,22.567675999092156,0.175760716503833
NEW_AMT_ANNUITY_POPRAT,125.8,24.933912649241396,0.19820280325311126
PREV_POS_PREV_CNT_INSTALMENT_FUTURE_MEAN_VAR,125.6,22.842942017174583,0.18187055746158107
PREV_INSTAL_PREV_AMT_PAYMENT_MIN_SUM,123.8,20.166804407243106,0.16289825853992815
PREV_INSTAL_PREV_NEW_DAYS_PAYMENT_DIFF_MAX_MIN,121.6,31.149638842208105,0.256164793110264
PREV_NEW_CREDIT_TO_GOODS_RATIO_MEAN,121.0,23.075961518428652,0.19071042577213762
PREV_INSTAL_PREV_NEW_DAYS_PAYMENT_DIFF_VAR_MIN,120.0,22.483327155917117,0.18736105963264263
PREV_NEW_POS_PREV_INSTALMENT_SPEED_MEAN,118.8,27.84241368847177,0.23436375158646272
ACTIVE_AMT_CREDIT_SUM_VAR,118.2,17.39827577663948,0.1471935344893357
BURO_NEW_BURO_AMT_CREDIT_SUM_DEBT_AMT_CREDIT_SUM_RATIO_MEAN,118.2,22.320394261750845,0.18883582285745215
ACTIVE_AMT_CREDIT_SUM_MEAN,117.6,34.10718399399165,0.29002707477884054
PREV_LATEST_NEW_POS_PREV_INSTALMENT_SPEED_MIN,117.6,12.320714265009151,0.10476797844395537
BURO_AMT_CREDIT_SUM_MIN,115.2,16.813684902483452,0.1459521258896133
PREV_INSTAL_PREV_NEW_DAYS_PAYMENT_DIFF_MAX_MEAN,115.2,26.042273326267047,0.22606140040162367
PREV_HOUR_APPR_PROCESS_START_MEAN,114.6,25.85149898942032,0.2255802704137899
ACTIVE_AMT_CREDIT_SUM_MIN,113.4,24.068651811017585,0.21224560679909685
NAME_FAMILY_STATUS_Married,113.0,12.267844146385297,0.10856499244588759
BURO_DAYS_CREDIT_UPDATE_<LAMBDA>,112.4,29.91320778519081,0.2661317418611282
NEW_AMT_INCOME_TOTAL_POPRAT,111.8,27.770487932335648,0.2483943464430738
OWN_CAR_AGE,111.6,10.526157893552615,0.09432041123255032
NEW_BURO_DAYS_CREDIT_MAX_DAYS_BIRTH_DIFF,111.4,14.638989036132243,0.13140923730818888
PREV_NAME_TYPE_SUITE_Unaccompanied_MEAN,110.6,17.700282483621553,0.160038720466741
NEW_BURO_DAYS_CREDIT_MAX_DAYS_DAYS_REGISTRATION_DIFF,110.6,30.435177016077958,0.2751824323334354
PREV_CNT_PAYMENT_<LAMBDA>,108.8,20.7533129885327,0.19074736202695494
PREV_INSTAL_PREV_NEW_DAYS_PAYMENT_DIFF_SUM_VAR,107.0,23.130067012440755,0.21616885058355845
NEW_BURO_DAYS_CREDIT_MEAN_OWN_CAR_AGE_DIFF,107.0,31.368774282716245,0.2931661147917406
PREV_INSTAL_PREV_AMT_PAYMENT_MAX_MIN,106.2,21.135278564523347,0.19901392245313884
APPROVED_NEW_CREDIT_TO_ANNUITY_RATIO_VAR,106.2,31.546790645008567,0.29705075936919556
CLOSED_DAYS_CREDIT_MAX,106.0,26.42915057280502,0.24933160917740585
PREV_LATEST_NEW_POS_PREV_INSTALMENT_SPEED_MEAN,105.6,11.82370500308596,0.11196690343831403
NEW_BURO_DAYS_CREDIT_MIN_DAYS_DAYS_REGISTRATION_DIFF,105.2,31.515075757484702,0.29957296347418916
NEW_BURO_DAYS_CREDIT_MAX_DAYS_ID_PUBLISH_DIFF,104.2,28.314307337457507,0.271730396712644
ACTIVE_NEW_BURO_DAYS_CREDIT_UPDATE_DAYS_CREDIT_DIFF_MEAN,104.0,18.452642087245934,0.1774292508389032
NEW_BURO_DAYS_CREDIT_MAX_DAYS_LAST_PHONE_CHANGE_DIFF,104.0,23.90606617576384,0.22986602092080616
PREV_NEW_CREDIT_SELLERPLACE_RATE_MAX,101.8,18.471599822430107,0.1814499000238714
