feature,importance_MEAN,importance_VAR
PREV_NEW_DAYS_LAST_DUE_DIFF_MEAN,141.0,645.5
BURO_NEW_BURO_AMT_CREDIT_SUM_DEBT_AMT_CREDIT_SUM_RATIO_MEAN,140.6,422.7999999999999
PREV_POS_PREV_MONTHS_BALANCE_SIZE_MAX,137.6,108.79999999999995
PREV_INSTAL_PREV_NEW_DAYS_PAYMENT_DIFF_MAX_MAX,135.2,1150.6999999999998
CLOSED_DAYS_CREDIT_MAX,134.8,871.7000000000002
PREV_INSTAL_PREV_AMT_PAYMENT_MEAN_MAX,130.8,503.7
ACTIVE_AMT_CREDIT_SUM_MIN,130.0,656.5000000000002
AMT_INCOME_TOTAL,129.4,743.3000000000001
PREV_NEW_CREDIT_TO_GOODS_RATIO_MAX,126.8,539.7
PREV_AMT_ANNUITY_MEAN,126.0,617.5
ACTIVE_AMT_CREDIT_SUM_MAX,125.2,193.20000000000007
BURO_AMT_CREDIT_SUM_MIN,122.0,533.5
BURO_AMT_CREDIT_MAX_OVERDUE_MAX,121.4,515.3000000000001
PREV_POS_PREV_MONTHS_BALANCE_SIZE_MEAN,120.4,722.3000000000001
BURO_NEW_BURO_DAYS_CREDIT_UPDATE_DAYS_CREDIT_ENDDATE_DIFF_VAR,119.4,584.8000000000001
PREV_NAME_TYPE_SUITE_Unaccompanied_MEAN,119.0,546.0
PREV_INSTAL_PREV_NEW_DAYS_PAYMENT_DIFF_MEAN_MEAN,116.6,827.8
CLOSED_AMT_CREDIT_SUM_MEAN,115.2,180.70000000000002
APPROVED_AMT_ANNUITY_MEAN,114.0,401.49999999999994
PREV_INSTAL_PREV_DAYS_INSTALMENT_MAX_MAX,112.6,643.3
BURO_DAYS_CREDIT_MEAN,109.8,273.2
PREV_DAYS_DECISION_MEAN,109.0,230.50000000000003
PREV_DAYS_DECISION_MAX,108.8,295.7
CCCNT_DRAWINGS_ATM_CURRENT_MEAN,108.4,60.3
PREV_NEW_DAYS_FIRST_AND_LAST_DUE_DIFF_MEAN,108.2,799.7
BURO_AMT_CREDIT_MAX_OVERDUE_MEAN,107.2,153.70000000000005
ACTIVE_NEW_BURO_AMT_CREDIT_SUM_DEBT_AMT_CREDIT_SUM_RATIO_MIN,106.8,167.2
NAME_FAMILY_STATUS_Married,106.6,63.299999999999976
PREV_INSTAL_PREV_NEW_PAYMENT_DIFF_MEAN_MEAN,106.0,383.5
ACTIVE_AMT_CREDIT_SUM_MEAN,105.6,839.8
PREV_HOUR_APPR_PROCESS_START_MEAN,105.4,427.30000000000007
ACTIVE_NEW_BURO_DAYS_CREDIT_UPDATE_DAYS_CREDIT_DIFF_MIN,104.8,97.7
POS_NAME_CONTRACT_STATUS_Active_MEAN,104.4,109.80000000000003
BURO_AMT_CREDIT_SUM_MEAN,104.2,300.70000000000005
BURO_AMT_CREDIT_SUM_SUM,103.4,1010.3000000000001
NEW_INC_PER_CHLD,102.6,487.7999999999999
ACTIVE_NEW_BURO_DAYS_CREDIT_UPDATE_DAYS_CREDIT_ENDDATE_DIFF_MIN,102.4,310.8
PREV_NAME_YIELD_GROUP_high_MEAN,102.0,401.0
BURO_NEW_BURO_DAYS_CREDIT_UPDATE_DAYS_CREDIT_ENDDATE_DIFF_MIN,102.0,503.50000000000006
ACTIVE_NEW_BURO_DAYS_CREDIT_UPDATE_DAYS_CREDIT_DIFF_MEAN,102.0,214.5
BURO_NEW_BURO_DAYS_CREDIT_UPDATE_DAYS_CREDIT_DIFF_MIN,99.4,427.29999999999995
PREV_NEW_POS_PREV_INSTALMENT_SPEED_MAX,99.2,690.2000000000002
APPROVED_DAYS_DECISION_MAX,98.4,668.3000000000002
BURO_DAYS_CREDIT_MAX,98.0,246.50000000000003
ACTIVE_NEW_BURO_DAYS_CREDIT_UPDATE_DAYS_CREDIT_ENDDATE_DIFF_MEAN,97.6,682.3
PREV_NEW_CREDIT_SELLERPLACE_RATE_MAX,97.0,1482.0000000000002
CLOSED_AMT_CREDIT_SUM_SUM,96.8,52.2
BURO_NEW_BURO_DAYS_CREDIT_DAYS_ENDDATE_FACT_DIFF_MAX,95.8,320.69999999999993
PREV_POS_PREV_CNT_INSTALMENT_FUTURE_MAX_MAX,95.8,96.70000000000002
PREV_DAYS_TERMINATION_MEAN,95.6,421.79999999999995
BURO_AMT_CREDIT_SUM_MAX,94.6,536.8
APPROVED_AMT_DOWN_PAYMENT_MAX,94.6,237.29999999999998
BURO_NEW_BURO_DAYS_CREDIT_UPDATE_DAYS_CREDIT_DIFF_MEAN,94.2,154.70000000000002
APPROVED_NEW_CREDIT_SELLERPLACE_RATE_MIN,93.4,492.80000000000007
NEW_NUM_DOCS,93.0,44.0
REGION_RATING_CLIENT_W_CITY,92.4,272.80000000000007
PREV_DAYS_DECISION_MIN,91.6,1030.3
PREV_NEW_DAYS_LAST_DUE_DIFF_MIN,91.2,159.20000000000002
CLOSED_DAYS_CREDIT_VAR,91.2,163.20000000000002
PREV_NEW_CREDIT_TO_ANNUITY_RATIO_MAX,90.4,669.3000000000002
PREV_INSTAL_PREV_AMT_PAYMENT_MEAN_MEAN,89.6,898.3
APPROVED_NEW_CREDIT_SELLERPLACE_RATE_MAX,89.2,862.7000000000002
APPROVED_DAYS_DECISION_MEAN,88.8,257.2
HOUR_APPR_PROCESS_START,88.8,323.2
APPROVED_AMT_CREDIT_MAX,88.0,257.0
ACTIVE_AMT_CREDIT_SUM_DEBT_SUM,87.8,456.69999999999993
NEW_DEF/OBS_30,86.6,170.30000000000004
APPROVED_HOUR_APPR_PROCESS_START_MEAN,85.8,610.7
PREV_INSTAL_PREV_NEW_PAYMENT_PERC_MEAN_MEAN,85.8,112.19999999999999
PREV_INSTAL_PREV_NEW_DAYS_PAYMENT_DIFF_MIN_MAX,85.4,185.3
CLOSED_AMT_CREDIT_SUM_MAX,84.4,646.8
ACTIVE_AMT_CREDIT_MAX_OVERDUE_MAX,84.2,212.19999999999996
PREV_PRODUCT_COMBINATION_Cash X-Sell: low_MEAN,84.2,178.70000000000002
BURO_DAYS_CREDIT_VAR,83.4,636.8000000000002
BURO_NEW_BURO_DAYS_CREDIT_UPDATE_DAYS_CREDIT_ENDDATE_DIFF_MEAN,83.2,74.70000000000002
CLOSED_AMT_CREDIT_SUM_MIN,83.2,443.20000000000005
ACTIVE_AMT_CREDIT_SUM_DEBT_MIN,82.6,397.79999999999995
ACTIVE_NEW_BURO_DAYS_CREDIT_UPDATE_DAYS_CREDIT_ENDDATE_DIFF_VAR,82.0,337.5
TOTALAREA_MODE,81.2,594.7000000000002
ACTIVE_DAYS_CREDIT_UPDATE_MEAN,80.4,570.3000000000001
APPROVED_DAYS_DECISION_MIN,80.2,43.70000000000001
CLOSED_NEW_BURO_DAYS_CREDIT_UPDATE_DAYS_CREDIT_ENDDATE_DIFF_VAR,80.0,109.5
BURO_NEW_BURO_DAYS_CREDIT_UPDATE_DAYS_CREDIT_DIFF_VAR,79.8,389.69999999999993
APPROVED_NEW_CREDIT_TO_GOODS_RATIO_MAX,79.0,162.50000000000003
PREV_POS_PREV_MONTHS_BALANCE_MAX_MAX,78.4,182.8
PREV_POS_PREV_MONTHS_BALANCE_MIN_MAX,78.4,326.79999999999995
BURO_CREDIT_TYPE_Microloan_MEAN,78.0,79.5
BURO_DAYS_CREDIT_UPDATE_MAX,77.0,413.5
POS_NAME_CONTRACT_STATUS_Completed_MEAN,77.0,616.0
PREV_NEW_APP_CREDIT_PERC_MEAN,76.6,219.79999999999995
BURO_NEW_BURO_DAYS_CREDIT_UPDATE_DAYS_CREDIT_DIFF_MAX,75.6,180.29999999999998
APPROVED_SELLERPLACE_AREA_MAX,75.6,43.29999999999999
CCCNT_DRAWINGS_CURRENT_VAR,75.2,11.200000000000003
PREV_NEW_INSTAL_PREV_AMT_INSTALMENT_AND_PAYMENT_SUM_DIFF_SUM,73.6,216.3
ACTIVE_DAYS_CREDIT_SIZE,72.6,100.30000000000001
BURO_CREDIT_TYPE_Consumer credit_MEAN,72.6,145.3
PREV_RATE_DOWN_PAYMENT_MEAN,72.4,546.8
ACTIVE_DAYS_CREDIT_UPDATE_MIN,72.2,65.2
FLAG_WORK_PHONE,72.2,88.19999999999997
CLOSED_NEW_BURO_DAYS_CREDIT_UPDATE_DAYS_CREDIT_ENDDATE_DIFF_MEAN,71.8,370.70000000000005
PREV_PRODUCT_COMBINATION_Cash Street: low_MEAN,71.4,76.3
ACTIVE_DAYS_CREDIT_ENDDATE_MEAN,71.2,321.20000000000005
PREV_INSTAL_PREV_AMT_INSTALMENT_MEAN_MEAN,71.0,130.0
ACTIVE_DAYS_CREDIT_VAR,70.6,344.80000000000007
PREV_INSTAL_PREV_NEW_PAYMENT_DIFF_VAR_MEAN,70.4,292.3
PREV_INSTAL_PREV_NEW_PAYMENT_PERC_MIN_MIN,70.4,98.29999999999997
PREV_NEW_INSTAL_PREV_AMT_INSTALMENT_AND_PAYMENT_SUM_DIFF_MEAN,69.8,34.70000000000001
ACTIVE_DAYS_CREDIT_UPDATE_MAX,69.6,65.29999999999997
APPROVED_AMT_ANNUITY_MAX,69.6,147.29999999999995
PREV_NAME_CLIENT_TYPE_New_MEAN,68.8,38.7
CLOSED_NEW_BURO_DAYS_CREDIT_UPDATE_DAYS_CREDIT_DIFF_MEAN,68.8,321.7000000000001
PREV_INSTAL_PREV_NEW_PAYMENT_PERC_MIN_MEAN,68.2,297.2
PREV_CC_PREV_NEW_AMT_BALANCE_CREDIT_LIMIT_ACTUAL_DIFF_MAX_MAX,66.8,81.69999999999999
PREV_AMT_ANNUITY_MAX,66.0,169.5
PREV_AMT_DOWN_PAYMENT_MEAN,65.8,234.69999999999993
PREV_SELLERPLACE_AREA_MEAN,65.8,451.7
BURO_CREDIT_TYPE_Mortgage_MEAN,65.8,92.70000000000002
BURO_AMT_CREDIT_SUM_DEBT_MEAN,65.6,104.29999999999995
PREV_AMT_CREDIT_MEAN,65.4,121.80000000000004
CCNEW_AMT_DRAWINGS_DIFF_W_PAYMENT_CURRENT_MAX,65.4,420.30000000000007
ACTIVE_AMT_CREDIT_SUM_DEBT_MEAN,65.0,153.5
APPROVED_SELLERPLACE_AREA_MEAN,64.6,236.29999999999995
CLOSED_NEW_BURO_DAYS_CREDIT_UPDATE_DAYS_CREDIT_ENDDATE_DIFF_MIN,64.0,112.5
PREV_NEW_INSTAL_PREV_AMT_INSTALMENT_AND_PAYMENT_SUM_RATIO_MEAN,63.6,247.3
ACTIVE_DAYS_CREDIT_MEAN,63.6,191.3
PREV_WEEKDAY_APPR_PROCESS_START_THURSDAY_MEAN,63.0,131.0
PREV_DAYS_TERMINATION_MIN,63.0,140.5
PREV_NEW_CREDIT_TO_ANNUITY_RATIO_MEAN,62.2,63.20000000000001
BURO_DAYS_CREDIT_ENDDATE_MEAN,62.2,294.20000000000005
APPROVED_NEW_CREDIT_TO_ANNUITY_RATIO_MEAN,62.0,287.5
BURO_NEW_BURO_DAYS_CREDIT_DAYS_CREDIT_ENDDATE_DIFF_MEAN,62.0,344.99999999999994
APPROVED_NEW_CREDIT_TO_ANNUITY_RATIO_MAX,62.0,17.999999999999993
APPROVED_NEW_CREDIT_TO_GOODS_RATIO_MEAN,62.0,98.00000000000003
CLOSED_NEW_BURO_DAYS_CREDIT_DAYS_CREDIT_ENDDATE_DIFF_MAX,61.8,899.7
PREV_NAME_YIELD_GROUP_low_action_MEAN,61.4,89.29999999999998
BURO_AMT_CREDIT_SUM_DEBT_MAX,59.8,115.7
CLOSED_DAYS_CREDIT_UPDATE_MIN,59.6,429.8
BURO_DAYS_CREDIT_MIN,59.2,12.700000000000005
PREV_INSTAL_PREV_NEW_PAYMENT_PERC_VAR_MEAN,59.0,93.5
PREV_NEW_CREDIT_SELLERPLACE_RATE_MEAN,58.8,177.7
CLOSED_AMT_CREDIT_MAX_OVERDUE_MAX,58.8,140.7
PREV_NAME_CONTRACT_STATUS_Approved_MEAN,58.8,29.200000000000006
PREV_AMT_CREDIT_MAX,58.2,158.7
PREV_NEW_APP_CREDIT_PERC_MAX,58.0,159.50000000000003
PREV_NAME_YIELD_GROUP_XNA_MEAN,57.8,143.7
APPROVED_CNT_PAYMENT_MEAN,57.6,67.80000000000001
ACTIVE_NEW_BURO_DAYS_CREDIT_UPDATE_DAYS_CREDIT_DIFF_MAX,57.6,132.8
CLOSED_NEW_BURO_DAYS_CREDIT_UPDATE_DAYS_CREDIT_DIFF_MIN,57.4,93.29999999999998
CLOSED_DAYS_CREDIT_ENDDATE_MEAN,57.4,129.8
PREV_NAME_CLIENT_TYPE_Refreshed_MEAN,57.2,187.20000000000005
PREV_AMT_GOODS_PRICE_MEAN,57.0,161.50000000000003
PREV_SELLERPLACE_AREA_MAX,57.0,105.5
ACTIVE_NEW_BURO_DAYS_CREDIT_UPDATE_DAYS_CREDIT_DIFF_VAR,56.0,140.5
PREV_AMT_DOWN_PAYMENT_MAX,56.0,159.50000000000003
PREV_POS_PREV_SK_DPD_DEF_MAX_MEAN,55.8,22.700000000000003
PREV_INSTAL_PREV_NEW_PAYMENT_PERC_MIN_MAX,55.4,209.3
FLAG_DOCUMENT_3,55.4,86.8
BURO_NEW_BURO_DAYS_CREDIT_UPDATE_DAYS_CREDIT_ENDDATE_DIFF_MAX,55.2,510.19999999999993
PREV_CHANNEL_TYPE_Credit and cash offices_MEAN,55.0,230.5
PREV_AMT_APPLICATION_MEAN,55.0,248.0
BURO_NEW_BURO_DAYS_CREDIT_DAYS_ENDDATE_FACT_DIFF_MEAN,55.0,190.5
BURO_MONTHS_BALANCE_SIZE_SUM,54.8,228.2
BURO_NEW_BURO_DAYS_CREDIT_DAYS_CREDIT_ENDDATE_DIFF_VAR,54.8,281.2
PREV_HOUR_APPR_PROCESS_START_MAX,54.8,636.7
NAME_EDUCATION_TYPE_Higher education,54.8,67.7
BASEMENTAREA_AVG,54.4,151.3
BURO_DAYS_CREDIT_UPDATE_MEAN,54.4,189.3
APPROVED_AMT_APPLICATION_MAX,54.4,15.800000000000002
APPROVED_NEW_CREDIT_SELLERPLACE_RATE_MEAN,54.0,139.5
PREV_NEW_CREDIT_SELLERPLACE_RATE_MIN,53.6,307.3
PREV_NAME_YIELD_GROUP_middle_MEAN,53.4,112.3
LANDAREA_AVG,53.0,417.5
ACTIVE_AMT_CREDIT_MAX_OVERDUE_MEAN,52.8,65.69999999999999
PREV_WEEKDAY_APPR_PROCESS_START_FRIDAY_MEAN,52.0,272.5
ORGANIZATION_TYPE_Self-employed,51.8,53.70000000000001
PREV_WEEKDAY_APPR_PROCESS_START_MONDAY_MEAN,51.6,121.30000000000001
PREV_WEEKDAY_APPR_PROCESS_START_SATURDAY_MEAN,51.0,159.5
PREV_CODE_REJECT_REASON_SCO_MEAN,51.0,81.0
PREV_NEW_INSTAL_PREV_AMT_INSTALMENT_AND_PAYMENT_SUM_DIFF_MAX,50.6,56.300000000000004
APPROVED_NEW_APP_CREDIT_PERC_MEAN,50.2,50.2
APPROVED_SELLERPLACE_AREA_MIN,49.6,225.3
BURO_NEW_BURO_DAYS_CREDIT_DAYS_CREDIT_ENDDATE_DIFF_MAX,49.6,218.8
PREV_INSTAL_PREV_NEW_PAYMENT_DIFF_MEAN_MIN,49.6,527.3
BURO_DAYS_CREDIT_UPDATE_MIN,49.4,203.3
CCNEW_AMT_DRAWINGS_DIFF_W_PAYMENT_CURRENT_MIN,49.0,174.0
CLOSED_DAYS_CREDIT_MEAN,49.0,264.0
CCNEW_AMT_BALANCE_CREDIT_LIMIT_ACTUAL_RATIO_MEAN,48.8,110.69999999999999
CLOSED_DAYS_CREDIT_UPDATE_MEAN,48.6,172.3
CLOSED_NEW_BURO_DAYS_CREDIT_UPDATE_DAYS_CREDIT_DIFF_MAX,48.2,135.70000000000002
ACTIVE_DAYS_CREDIT_MIN,48.0,278.0
ACTIVE_AMT_CREDIT_SUM_DEBT_MAX,47.8,41.199999999999996
CCNEW_AMT_BALANCE_CREDIT_LIMIT_ACTUAL_RATIO_MAX,47.6,174.30000000000004
REG_CITY_NOT_LIVE_CITY,47.4,8.300000000000004
PREV_CODE_REJECT_REASON_XAP_MEAN,47.2,107.20000000000002
APARTMENTS_MEDI,47.0,176.5
CLOSED_MONTHS_BALANCE_MIN_MAX,46.8,484.7
APPROVED_RATE_DOWN_PAYMENT_MEAN,46.6,194.3
CLOSED_DAYS_CREDIT_MIN,46.6,173.8
PREV_NAME_PAYMENT_TYPE_XNA_MEAN,46.4,248.8
APPROVED_AMT_APPLICATION_MEAN,46.2,129.70000000000002
PREV_NAME_CONTRACT_STATUS_Canceled_MEAN,46.2,173.70000000000002
BURO_CREDIT_TYPE_Credit card_MEAN,46.0,280.5
PREV_RATE_DOWN_PAYMENT_MAX,46.0,43.499999999999986
PREV_NAME_YIELD_GROUP_low_normal_MEAN,45.8,210.7
CLOSED_NEW_BURO_DAYS_CREDIT_DAYS_ENDDATE_FACT_DIFF_MIN,45.8,35.19999999999999
YEARS_BUILD_MEDI,45.2,126.69999999999999
AMT_REQ_CREDIT_BUREAU_QRT,45.0,10.999999999999996
AMT_REQ_CREDIT_BUREAU_YEAR,45.0,153.5
APPROVED_HOUR_APPR_PROCESS_START_MAX,44.4,148.3
BURO_NEW_BURO_DAYS_CREDIT_UPDATE_DAYS_ENDDATE_FACT_DIFF_VAR,44.2,102.2
PREV_NEW_DAYS_FIRST_AND_LAST_DUE_DIFF_MAX,44.0,181.5
PREV_INSTAL_PREV_NEW_PAYMENT_PERC_MEAN_MIN,44.0,178.0
CLOSED_MONTHS_BALANCE_SIZE_MEAN,43.8,267.7
CLOSED_NEW_BURO_DAYS_CREDIT_UPDATE_DAYS_ENDDATE_FACT_DIFF_VAR,43.6,162.29999999999998
PREV_POS_PREV_SK_DPD_DEF_MEAN_MAX,43.6,247.3
BURO_NEW_BURO_AMT_ANNUITY_AMT_CREDIT_SUM_DEBT_RATIO_MIN,43.2,85.2
ACTIVE_NEW_BURO_AMT_ANNUITY_AMT_CREDIT_SUM_RATIO_MIN,43.2,66.7
PREV_INSTAL_PREV_AMT_INSTALMENT_MEAN_MAX,43.0,31.5
APPROVED_AMT_DOWN_PAYMENT_MEAN,42.8,113.70000000000002
BURO_AMT_CREDIT_SUM_LIMIT_VAR,42.8,184.2
PREV_CC_PREV_NEW_AMT_DRAWINGS_ATM_CURRENT_PER_CNT_MEAN_MAX,42.6,275.8
BURO_CREDIT_TYPE_Car loan_MEAN,42.4,89.8
CCCNT_DRAWINGS_ATM_CURRENT_VAR,42.4,114.30000000000001
NAME_INCOME_TYPE_Working,42.4,59.3
CLOSED_AMT_CREDIT_MAX_OVERDUE_MEAN,42.0,174.5
APPROVED_RATE_DOWN_PAYMENT_MAX,41.8,18.699999999999996
BURO_AMT_CREDIT_SUM_DEBT_SUM,41.8,20.699999999999996
ORGANIZATION_TYPE_Business Entity Type 3,41.6,14.300000000000002
APPROVED_NEW_APP_CREDIT_PERC_MAX,41.6,178.8
CLOSED_NEW_BURO_DAYS_CREDIT_UPDATE_DAYS_CREDIT_ENDDATE_DIFF_MAX,41.4,143.3
PREV_NEW_CC_PREV_AMT_BALANCE_PAYMENT_TOTAL_CURRENT_RATIO_MIN,41.2,55.199999999999996
CLOSED_NEW_BURO_DAYS_CREDIT_DAYS_CREDIT_ENDDATE_DIFF_VAR,41.0,227.5
PREV_NEW_INSTAL_PREV_AMT_INSTALMENT_AND_PAYMENT_SUM_RATIO_MIN,41.0,282.0
PREV_CODE_REJECT_REASON_HC_MEAN,40.8,71.69999999999999
ORGANIZATION_TYPE_Military,40.6,48.8
CLOSED_NEW_BURO_DAYS_CREDIT_DAYS_ENDDATE_FACT_DIFF_MEAN,40.6,272.3
CCCNT_DRAWINGS_CURRENT_MEAN,40.6,5.300000000000002
CLOSED_NEW_BURO_DAYS_CREDIT_DAYS_CREDIT_ENDDATE_DIFF_MEAN,40.6,81.80000000000001
PREV_CHANNEL_TYPE_Contact center_MEAN,40.6,467.3
CLOSED_NEW_BURO_DAYS_CREDIT_DAYS_ENDDATE_FACT_DIFF_VAR,40.6,90.8
BURO_DAYS_CREDIT_SIZE,40.6,140.8
NEW_DEF/OBS_60,40.0,98.5
PREV_NAME_SELLER_INDUSTRY_Connectivity_MEAN,40.0,90.5
BURO_NEW_BURO_DAYS_CREDIT_DAYS_ENDDATE_FACT_DIFF_MIN,39.8,209.7
PREV_WEEKDAY_APPR_PROCESS_START_WEDNESDAY_MEAN,39.8,292.2
PREV_POS_PREV_MONTHS_BALANCE_MAX_MEAN,39.6,193.3
CLOSED_NEW_BURO_DAYS_CREDIT_UPDATE_DAYS_CREDIT_DIFF_VAR,39.6,41.300000000000004
ACTIVE_MONTHS_BALANCE_SIZE_MEAN,39.2,44.7
ORGANIZATION_TYPE_Construction,39.2,12.7
APARTMENTS_AVG,39.2,80.2
APPROVED_AMT_CREDIT_MEAN,39.0,86.5
POS_NAME_CONTRACT_STATUS_Signed_MEAN,38.8,15.199999999999996
ACTIVE_NEW_BURO_AMT_ANNUITY_AMT_CREDIT_SUM_DEBT_RATIO_MIN,38.8,115.69999999999999
BURO_NEW_BURO_DAYS_CREDIT_UPDATE_DAYS_ENDDATE_FACT_DIFF_MEAN,38.4,71.79999999999998
PREV_NAME_PAYMENT_TYPE_Cash through the bank_MEAN,38.2,92.7
PREV_NAME_CLIENT_TYPE_Repeater_MEAN,38.0,61.0
BURO_AMT_CREDIT_SUM_LIMIT_MEAN,37.8,217.70000000000002
PREV_CC_PREV_NEW_AMT_BALANCE_CREDIT_LIMIT_ACTUAL_DIFF_MAX_MIN,37.6,66.80000000000001
PREV_CHANNEL_TYPE_Country-wide_MEAN,37.6,183.30000000000004
PREV_NAME_PRODUCT_TYPE_walk-in_MEAN,37.6,100.30000000000001
ACTIVE_MONTHS_BALANCE_SIZE_SUM,37.2,104.2
PREV_NAME_PRODUCT_TYPE_x-sell_MEAN,36.6,50.800000000000004
PREV_INSTAL_PREV_DAYS_INSTALMENT_MAX_MEAN,36.4,206.79999999999998
PREV_PRODUCT_COMBINATION_Cash X-Sell: high_MEAN,36.2,144.70000000000002
ORGANIZATION_TYPE_Transport: type 3,36.2,29.200000000000003
PREV_POS_PREV_SK_DPD_DEF_MEAN_MEAN,36.0,60.5
PREV_NAME_TYPE_SUITE_Family_MEAN,36.0,152.5
PREV_NAME_SELLER_INDUSTRY_Consumer electronics_MEAN,36.0,204.5
PREV_POS_PREV_MONTHS_BALANCE_MIN_MIN,35.8,29.70000000000001
CLOSED_NEW_BURO_DAYS_CREDIT_DAYS_ENDDATE_FACT_DIFF_MAX,35.6,77.80000000000001
PREV_PRODUCT_COMBINATION_POS household with interest_MEAN,35.0,93.5
PREV_INSTAL_PREV_DAYS_ENTRY_PAYMENT_MAX_MEAN,35.0,45.499999999999986
LIVINGAREA_AVG,35.0,73.5
PREV_CHANNEL_TYPE_Channel of corporate sales_MEAN,34.8,42.7
LIVINGAREA_MEDI,34.8,300.7
APPROVED_AMT_GOODS_PRICE_MAX,34.4,62.3
PREV_WEEKDAY_APPR_PROCESS_START_TUESDAY_MEAN,34.2,45.2
NAME_EDUCATION_TYPE_Secondary / secondary special,34.2,18.199999999999996
PREV_WEEKDAY_APPR_PROCESS_START_SUNDAY_MEAN,34.2,193.70000000000002
PREV_NAME_PORTFOLIO_Cash_MEAN,34.0,174.5
BURO_NEW_BURO_DAYS_CREDIT_DAYS_ENDDATE_FACT_DIFF_VAR,34.0,71.5
NONLIVINGAREA_AVG,34.0,82.0
PREV_CHANNEL_TYPE_AP+ (Cash loan)_MEAN,33.8,147.7
APPROVED_AMT_GOODS_PRICE_MEAN,33.8,177.7
OCCUPATION_TYPE_Drivers,33.8,16.699999999999996
POS_SK_DPD_MEAN,33.6,28.799999999999994
PREV_NFLAG_INSURED_ON_APPROVAL_MEAN,33.2,52.7
BURO_CREDIT_ACTIVE_Active_MEAN,33.2,62.2
COMMONAREA_MEDI,33.0,74.0
PREV_NAME_PRODUCT_TYPE_XNA_MEAN,32.8,86.7
ORGANIZATION_TYPE_Industry: type 9,32.6,33.3
BURO_NEW_BURO_DAYS_CREDIT_DAYS_CREDIT_ENDDATE_DIFF_MIN,32.4,131.8
POS_NAME_CONTRACT_STATUS_Returned to the store_MEAN,31.6,14.299999999999995
CLOSED_NEW_BURO_DAYS_CREDIT_UPDATE_DAYS_ENDDATE_FACT_DIFF_MEAN,31.6,119.3
ACTIVE_AMT_CREDIT_SUM_LIMIT_MEAN,31.6,56.3
PREV_NEW_CC_PREV_AMT_BALANCE_PAYMENT_TOTAL_CURRENT_RATIO_MEAN,31.4,47.3
CCNEW_AMT_RECEIVABLE_RATIO_W_PRINCIPAL_MAX,31.4,359.3
PREV_NAME_GOODS_CATEGORY_Furniture_MEAN,31.2,45.2
CCSK_DPD_DEF_MEAN,31.2,104.19999999999999
ACTIVE_AMT_ANNUITY_MIN,30.8,41.7
NONLIVINGAREA_MEDI,30.8,70.7
CLOSED_MONTHS_BALANCE_SIZE_SUM,30.4,31.799999999999997
CCNEW_AMT_RECEIVABLE_RATIO_W_PRINCIPAL_MEAN,30.4,107.8
